image_name|comment_number|comment|Translated Comment
2705101597.jpg|0|A boy in a red shirt with white stripes , jeans and a red hat is throwing a blue bowling ball down the lane at a bowling alley .|Улаан өнгийн цамцтай улаан цамцтай, жинсэн өмд, улаан малгай, улаан боулингийн бөмбөгийг боулингийн зам дээр боовны зам дээр боож боовны бөмбөг шидэж байна.
2705101739.jpg|0|A boy in colorful pants plays guitar and laughs together with his friends .|Өнгөлөг өмд өмссөн хөвгүүн гитар тоглож, найзуудтайгаа хамт инээлддэг.
2705102381.jpg|0|@ males wearing a black shirt and a brown shirt are looking at vegetation .|@ хар цамц өмсөж, хүрэн цамц өмссөн эрэгтэй, хүрэн цамц нь ургамлыг харж байна.
2705102979.jpg|0|a person in white shorts and shirt is doing a flip on the monkey bars .|Цагаан шорт, цамц, цамц өмссөн хүн сармагчингийн бааранд шилжиж байна.
2705103507.jpg|0|Two teenagers are standing on the roof of a white building looking down .|Хоёр өсвөр насныхан цагаан өнгийн байшингийн дээвэр дээр зогсож байна.
2705103541.jpg|0|This guy thought in his drunken stupor that it was a good idea to climb into the bear exhibit .|Энэ залуу согтуугаар түүний согтуу тэнэглэлд, баавгай үзэсгэлэнт авирах сайхан санаа байсан гэж бодов.
2705103785.jpg|0|A man wearing a dark shirt and a girl wearing a dark tank top are standing next to an elderly lady seated in a wheelchair .|Харанхуй цамц өмссөн хүн, харанхуй танк өмссөн охин нь тэргэнцэрт суусан настай эмэгтэйд зогсож байна.
2705103851.jpg|0|Teenagers making conversation , spending quality time , and playing with elder people .|Өсвөр насныхан яриа өрнүүлж, чанарын цагийг өнгөрөөж, ахмад хүмүүстэй тоглох.
2705103961.jpg|0|A young woman dancing with an old man while other people watch .|Хөгшин хүнтэй бүжиглэдэг залуу эмэгтэй бусад хүмүүс харж байхад
2705104779.jpg|0|A red pickup truck is being washed by several people , one of whom is standing in the bed of the truck wearing a red shirt and blue shorts , washing the back window .|Улаан пикап ачааны машиныг хэд хэдэн хүн угааж байна, улаан цамц, цэнхэр өнгийн шорт өмсөж, цэнхэр өнгийн цонх өмсөж, арын цонхыг угааж байна.
2705105025.jpg|0|Adolescents are sitting on the floor with strings stretched across the room .|Өсвөр насны өсвөр насныхан шалан дээр шалан дээр сууж байв.
2705298070.jpg|0|Two persons wearing black headgear and white hand pads are engaged in a martial arts exhibition with many people watching in the background .|Хар толгой, цагаан толгой, цагаан гар самбарыг өмссөн хоёр хүн тулааны урлагийн үзэсгэлэнт газар дээр тулгарч буй олон хүмүүстэй уулзаж байна.
2705659087.jpg|0|A young woman wearing a pink and green striped shirt with a white belt and flip-flops sitting on a cement step .|Цагаан бүс, гялтгануурын алхамаар ягаан, ногоон тууз өмссөн залуу эмэгтэй өмссөн залуу эмэгтэй.
2705793985.jpg|0|A black and white dog in a blue harness running through a grassy field .|Өвсний талбайгаар дамжин цэнхэр өнгийн бэхэлгээнд хар, цагаан нохой.
2705860464.jpg|0|Three children , a blond and two brunettes , are playing doctor with a mannequin lying on a purple desk .|Гурван хүүхэд, шаргал, хоёр brunettes, ягаан ширээн дээр хэвтэж буй манекен дээр эмч тоглож байна.
2705888144.jpg|0|A man in blue shorts jumps up to dunk a basketball while a crowd looks on .|Цэнхэр шорт өмсөгчдийн эрчүүдэд сагсан бөмбөг рүү шилжсэн байдаг.
2705919158.jpg|0|A young boy in a black cap and shirt looks down while next to a person in a polka dotted shirt .|Хар малгай, цамц өмссөн залуу хүү нь полка цэгтэй цамцтай хүний хажууд байхдаа доош хардаг.
2705919270.jpg|0|A man and woman dance , while an older woman stands nearby ; other seated women look on in the background .|Эрэгтэй, эмэгтэй бүжиг бүжиглэх, хөгшин эмэгтэй ойрхон зогсож байхад;Бусад суусан эмэгтэйчүүд арын хэсэгт хардаг.
2705920066.jpg|0|A man in a gray shirt , standing outdoors , holds something in his mouth and is passing it to the mouth of another man , who is dressed in a black shirt .|Саарал цамцтай хүн гадаа зогсож, гадаа зогсож, амандаа ямар нэг юм барьдаг, хар цамцанд хувцас өмсдөг өөр хүний ам руу дамжуулж байна.
2705920452.jpg|0|Man in gray shirt grabbing a apple out of bucket of water with his mouth .|Саарал цамцтай хүн алимыг амаараа уснаас гаргаж авав.
2705920660.jpg|0|Five visible faces in a room with tacky blue and gold paisley carpet , a man is holding guitar and there is a random broom standing straight up in the middle of the room .|Цэнхэр, алтан Пейси хивсэн бүхий өрөөнд таван харагдахуйц нүүр царай, эрэгтэй хүн гитар барьж байгаа бөгөөд өрөөний голд зогсож байсан санамсаргүй шуурга байдаг.
2705920782.jpg|0|A woman reading the back of a macaroni and cheese box .|Макарони, бяслагны хайрцгийн ар талыг уншиж буй эмэгтэй.
2705920892.jpg|0|A young woman is deciding where to put canned goods on a table filled with boxes of canned goods .|Залуу эмэгтэй лаазалсан барааг лаазалсан барааны хайрцгаар дүүргэсэн ширээн дээр хаана байрлуулахаа шийджээ.
2705921240.jpg|0|A man with a red shirt and yellow gloves is holding a branch with leaves to the walkway .|Улаан цамц, шар бээлий, шар бээлий нь явган хүний зам дээр гараа барьдаг.
2705921356.jpg|0|Three people stand at the top of an outdoor staircase .|Гурван хүн гадаа шатан дээр зогсож байна.
2705921552.jpg|0|A long-haired woman wearing an aqua shirt and white pants watches as a short-haired man wearing a gray shirt and black shorts attempts to pick up a spare at a bowling alley .|Aqua цамц, цагаан өмд өмссөн урт үстэй эмэгтэй, саарал цамц өмсдөг богино үстэй, хар шорт нь боулингийн зам дээр сэлбэг авах гэж оролддог.
2705922148.jpg|0|A man wearing a protective mask and a blue hat holds up a crowbar .|Хамгаалах маск өмссөн эр, цэнхэр малгай нь хэрээ барьдаг.
2705922270.jpg|0|The two women wore masks while they cleaned the mess in the basement .|Энэ хоёр эмэгтэй маск өмсөж, подвалд цоолчихож байхдаа маск өмссөн байв.
2705922326.jpg|0|Two girls clean the glass windows of an entryway while another woman speaks to them .|Хоёр охин өөр эмэгтэй ярилцаж байхад өөр нэг шилэн цонхыг цэвэрлэдэг.
2705922624.jpg|0|A man in a black shirt photographs a group of girls in the woods .|Хар цамцтай эр хүн ойд охидын бүлгийг зурдаг.
2705923038.jpg|0|A fisheye lens aerially captures a young girl with dark hair on the playground .|Загасны линз нь тоглоомын талбай дээр харанхуй үстэй залуу охиныг авав.
2705923388.jpg|0|A young man is sitting at a table playing BINGO with an older lady .|Залуу эр хөгшин эмэгтэйтэй Bingo тоглож байгаа ширээн дээр сууж байна.
2705923970.jpg|0|"A younger girl holds up a yellow "" Free Car wash "" sign along the edge of a road ."|"Замын ирмэгийн дагуух шар ""үнэгүй"" үнэгүй охин ""-г барьдаг."
2705925058.jpg|0|Two boys , two girls , strapped in and ready for an amusement park ride .|Хоёр хүү, хоёр охин, гурван охин, зугаа цэнгэлийн парк руу явахад бэлэн боллоо.
2705925410.jpg|0|A young man is walking around a theme park while a line of people waits for a ride in the background .|Залуу эр ард түмний мөрний эргэн тойронд алхаж байхдаа хүмүүсийн анхаарлын төвд явахыг хүлээж байна.
2705925646.jpg|0|A woman with a scared look on her face preparing for roller coaster ride .|Роллер хулгана дээр бэлтгэхэд түүний нүүрэн дээр байгаа эмэгтэй.
2705947033.jpg|0|Three children play in an outside wood structure .|Гурван хүүхэд гадаа модон бүтэцтэй тоглодог.
2706023395.jpg|0|A group of people sit on the ground , backs to a wall , outside a gated compound .|Бүлэг хүмүүс газар дээр сууж, хананд сууж, хананд наалддаг.
2706068775.jpg|0|A group of children gathered in front of a carnival game booth with stuffed animals hanging overhead .|Бүлгийн хүүхдүүд цугларч, чихмэл тоглоомууд дээр цугларсан амьтадтай хамт чихмэл амьтдын өмнө цугларав.
2706430695.jpg|0|An older girl and a younger girl playing barefoot in a puddle|Хуучин охин, залуу охин хөл нүцгэн тоглож байна
2706469334.jpg|0|Two young , white boys , are running from the beach into the ocean .|Хоёр залуу, цагаан, цагаан хөвгүүд, далайн эрэг рүү гүйж байна.
2706743557.jpg|0|A boy and girl getting splashed by streams of water on a sunny day .|Хөвгүүн, охин нартай өдөр усны урсгалаар ус цацаж байна.
2706766641.jpg|0|A little boy is in the corner covered in a white powder that is all over him and the floor .|Бяцхан хүү нь булан дахь цагаан нунтаг, шалан дээр бүрхэгдсэн цагаан нунтаг байдаг.
270684372.jpg|0|There is a person in zebra striped pants and another person in a giraffe print pair of pants both lying down .|Зебра судалтай өмд, бусад хүн байдаг.
2707244524.jpg|0|A beige dog runs through the tall grass with a tree in the background .|Шаргал нохой нь өндөр өвсөнд ургадаг.
270724499.jpg|0|a small tan dog running on the grass with a ball in his mouth|ЖИЖИГИЙН ТА БҮХНИЙГ ХҮСЭХГҮЙ БАЙНА
2707602038.jpg|0|Two contestant bicyclists speed past a crowd of spectators at an international bicycle racing event .|Олон улсын унадаг дугуйн уралдааны үеэр олон тооны тэмцээн, олон тооны унадаг дугуйчид хурдтай уулздаг.
2707835735.jpg|0|some people are sitting and others are standing next to a false wall in an art gallery .|Зарим хүмүүс сууж байгаа бөгөөд бусад хүмүүс урлагийн галерейд хуурамч хананы хажууд зогсож байна.
2707873672.jpg|0|Two redheaded boys in brown shirts stand on a table and are fighting with sticks .|Браун цамцтай хоёр улаан толгойтой хөвгүүд ширээн дээр зогсож, саваатай тулалдаж байна.
2707933554.jpg|0|A girl in a yellow , blue and green tie dyed hat has a strange looking critter on her hand .|Шар, цэнхэр, ногоон, ногоон өнгийн зангидсан малгай нь түүний гар дээр хачин харагдаж байна.
2707969386.jpg|0|A little gray dog jumps over a bar at an agility test .|Бага зэрэг саарал нохой нь эрч хүчтэй тест дээр үсрэв.
270809922.jpg|0|A person walking up a snow covered mountain on a bright day .|Цасан бүрхүүлтэй уулархаг ууланд гэрэлтсэн өдөр.
270816949.jpg|0|A person riding a horse with a mountain range in the far background .|Алс холын ууланд морьтой морь унаж буй хүн.
2708176152.jpg|0|A group of people ride bicycles around a curve on a racetrack .|Бүлэг хүмүүс уралдааны зам дээр муруйгаар унадаг дугуй унаж байна.
2708508967.jpg|0|Cowboy is riding a bucking horse in a red shirt , blue jeans , and cowboy boots in a rodeo .|Ковбой нь улаан цамц, цэнхэр жинсэн өмд, цэнхэр жинсэн өмд, ковбой гутал, ковбой гутал.
2708563035.jpg|0|A man wearing a black and white jacket is riding a bull in a rodeo , while several men in cowboy hats watch .|Хар ба цагаан хүрэм өмссөн эр Родео дээр бухаар явж байна. Ковбой малгай өмсдөг хэд хэдэн эрчүүд цаг гардаг.
2708582445.jpg|0|Little girl with pigtails sliding down a green slide .|Ногоон слайд доош гулсаж байгаа бяцхан охин.
2708608951.jpg|0|Kid in jean shorts uses a skateboard to jump over a cameraman while other skateboarders and cameramen watches .|Жан шортонд хүүхэд Камераман дээр үсэрч, бусад тэшүүрээр үсрэх нь тэшүүрээр үсрэхэд тэшүүр хэрэглэдэг.
2708634088.jpg|0|Two large black and brown dogs run through the tall grass .|Хоёр том хар, хүрэн нохой өндөр өвсөөр дамждаг.
270864951.jpg|0|A woman wears a black hat with an american flag on it and looks at the camera scarily .|Эмэгтэй хүн Америкийн далбаатай хар малгай өмсөж, камераа бүрэн хардаг.
2708686056.jpg|0|A girl in a blue swimsuit walks into the ocean .|Цэнхэр сэлэгчдийн охин далай руу алхдаг.
2708744743.jpg|0|A woman is using Frisbees to play with a dog in front of a stadium crowd and a group of baseball players .|Эмэгтэй хүн Фрисбигийн тусламжтайгаар нохойтой хамт тоглохыг ашигладаг.
2708775214.jpg|0|A young man in a black graphic shirt is pretending to place his hand in a torture device in a playful manner .|Хар график цамцтай нэг залуу нь гараа хэрэгжүүлдэг.
2708784867.jpg|0|The cowboy has to lean back and hold on as hard as possible , clinching his teeth at the prospect of getting bucked off .|Ковбой нь арагш бөхийж, аль болох их хэмжээгээр барьж, шүдээ хавирах нь тэвчих ирээдүйг арилгах болно.
2709044515.jpg|0|A man in a chef 's uniform holding a large skillet over a stove , with fire coming out of the skillet .|Тогооч, зуухны дээгүүр нь зуухтай, зуухны дээр том ур чадвартай,
2709275718.jpg|0|A male wearing a blue shirt is holding a cup in hand while staring at the camera .|Цэнхэр цамц өмссөн эрэгтэй, камер руу ширтэж байхдаа аяга гараараа аяга барьж байна.
2709359730.jpg|0|Several dogs are running down a cement and dirt path , with two brown ones in the lead .|Хэд хэдэн нохой нь цемент, шороон замаар явж, хар тугалгатай хоёр хүрэн замаар явж байна.
2709536455.jpg|0|Three dogs standing in the snow with two of the dogs with open mouths .|Гурван ноход цастай, хоёр нохойтой нээгдсэн амаар цастай зогсож байв.
2709648336.jpg|0|A large brown and black dog jumps in the air holding a white Frisbee in its mouth .|Том хүрэн, хар нохой нь аманд нь цагаан Фрисби барьсан агаарт үсрэв.
2709683703.jpg|0|The young man with the water gun is shooting water into the white dogs mouth .|Усны буутай залуу нь цагаан нохойн аманд буудаж байна.
2709695869.jpg|0|A man in a green shirt is getting his feet wet in front of a wall showing a closeup picture of a face .|Ногоон цамцтай хүн нүүрний нүүрний урд хөлийг нь норгож байна.
2710027673.jpg|0|An older man dressed in blue historical clothing is ringing a bell in his right hand .|Цэнхэр түүхэн хувцас өмссөн хөгшин эр нь баруун гартаа хонх дуугарч байна.
271025171.jpg|0|A woman wearing a bikini and skirt with a sword balancing on her head .|Бикини, банзал өмссөн эмэгтэй, банзал нь толгой дээрээ тэнцвэртэй байдаг.
2710280476.jpg|0|two children watch as a dog runs through a blue fenced course towards a person holding a scanner and microphone .|Нохой нь сканнер, микрофоныг барьж буй хүнийг цэнхэр хашаатай хүнээр явдаг.
2710281519.jpg|0|A young couple in the front seat of a car offer a friendly greeting to the individual who is taking the picture .|Машины урд талын нэг залуу хосууд зураг авч буй хувь хүнд ээлтэй мэндчилгээг санал болгодог.
2710416789.jpg|0|A chubby looking boy with a Mohawk and glasses staring at the camera with a plain look .|Мохавк, нүдний шил, нүдний шил нь камер руу ширтэж, нүдний шилээр ширтэв.
271043166.jpg|0|Man cleaning tables in a restaurant covered in coca-cola chairs and decorations .|Хүн Кока-Кола сандал, чимэглэлд хамрагдсан ресторанд хүснэгтийг цэвэрлэх.
2710563762.jpg|0|A girl basketball player wearing blue is blocking another girl player wearing yellow .|Цэнхэр өнгийн өмссөн охин сагсан бөмбөгийн тоглогчид шар өнгийн өөр охидын тоглогчыг хааж байна.
2710698257.jpg|0|A man sands with his arms out on a rocky ledge in front of the ocean .|Далайн урд чулуурхаг дэвсгэр дээр гар гараараа элсэнхэн зүүсэн.
2711075591.jpg|0|Two people are scuba diving in blue water with lots of bubbles .|Хоёр хүн скуба нь цэнхэр усанд шумбаж байна.
2711197685.jpg|0|An older boy is pointing out something to a younger boy inside and airport terminal with an airplane in the background|Хөгшин хүү нь Нисэх онгоцонд, нисэх онгоцны буудлын терминал, нисэх онгоцны буудлын терминал дээр ямар нэгэн зүйлийг зааж өгч байна
2711203701.jpg|0|Two little girls wearing bathing suits and holding water pistols .|Усанд орох костюм өмссөн хоёр бяцхан охин, усны гар буу барих.
2711209368.jpg|0|There are shadows of two people sitting in front of a lighted sculpture .|Гэрэлтсэн баримлын өмнө хоёр хүний сүүдэр байдаг.
2711230445.jpg|0|People are at a pool party where a woman is throwing a bucket of water .|Хүмүүс нэг эмэгтэй хувин ус шидэж байгаа усан сан дээр байдаг.
2711709351.jpg|0|A man in a white hat and blue shirt is standing in a fountain with three people in the background .|Цагаан малгай, цэнхэр цамцтай хүн арын хэсэгт гурван хүнтэй усан оргилуур дээр зогсож байна.
2711720095.jpg|0|A man with a lot of camera gear stands in front of a mountain scene .|Маш олон камерын араа нь уулын үзэмжийн урд зогсож байна.
2711758070.jpg|0|A child in a black shirt is being embraced by an older man in a white shirt , the man 's face pressed against the child 's cheek .|Хар цамц өмссөн хүүхэд цагаан цамц өмссөн цагаан цамц өмсөж байна
271177682.jpg|0|A four wheel drive car is splashing through puddles on an off road trail .|Дөрвөн дугуйны хөтөч автомашин нь замын зам дээр пудраар дамжин цацаж байна.
2711802560.jpg|0|A small child stepping away from a crowd-lined street in front of a band marching in a parade .|Жижигхэн хүүхэд хамтлагийн хоорондох олон хүн жагсаалд оролцсон гудамжны урд хэсгээс гарав.
2711885008.jpg|0|A boy hangs about six feet up in the lowest crook between branches of a large tree on a fenced-in , grassy hill .|Хөвгүүн нь овоолсон, өвслөг толгодын том модны мөчрүүдийн хоорондох хамгийн доод талбайн хоорондох хамгийн бага зальтай байдаг.
2711975004.jpg|0|A young girl in a pink tank top licks her lips from eating an ice cream cone .|Ягаан танкийн шилдэг охин нь уруулаа зайрмагны конус идэхээс сэргийлдэг.
2712331670.jpg|0|A blond woman wearing a pearl bracelet is about to kiss a man wearing a white shirt .|Сувдан бугуйвч өмссөн шаргал үстэй эмэгтэй цагаан цамц өмссөн хүнийг үнсэх гэж байна.
2712352554.jpg|0|A boy does a skateboard trick off a metal plank .|Хөвгүүн металл банзыг тэшүүрээр хуурдаг.
2712523658.jpg|0|One man wearing a white hat to shade his eyes from the sun , he has a pole connected to a net in hand and is sifting through the water , cleaning a water fountain , as people walk on the sidewalk in the background .|Нүдээ сүүдэрлэх цагаан малгай өмссөн цагаан малгай өмссөн нэг хүн, тэр гартаа тортой холбож, усанд автдаг, усан оргилуур нь усан оргилуурын арын хэсэгт байрладаг.
2712629059.jpg|0|A woman with a child on her shoulders who is holding a drum like toy and another child in her lap are sitting on a brick walkway in a crowd .|Тоглоом, түүний өвөр шиг бөмбөрчин, өвөр дээр байгаа хүмүүстэй хамт хүүхэдтэй эмэгтэй хүнтэй хамт байдаг эмэгтэй.
2712787899.jpg|0|A woman in black jeans sits on the railing of a bridge with a harbor in the background .|Хар жинсэн өмд өмссөн эмэгтэй нь арын дэвсгэр дээр гүүрэн хашлага дээр сууж байна.
2712974062.jpg|0|A woman in a multicolored dress is holding a plastic cup while gesturing with the other hand .|Олон тооны даашинзтай эмэгтэй нь нөгөө гараараа жирэмсний үеэр хуванцар аягыг барьж байна.
2713036593.jpg|0|Male in a striped short-sleeve shirt , jeans , and brown shoes falling asleep while sitting down .|Судалтай богино ханцуйтай цамц, жинсэн өмд, жинсэн өмд, доошоо сууж байхдаа унтаж байв.
2713382349.jpg|0|On the ocean side a girl is jogging in yellow pants and a boy riding his bicycle .|Далайн эрэг дээр охин нь шар өмд, хөвгүүнтэй хамт унадаг дугуй унаж байна.
2713554148.jpg|0|Four children running around a pole with red and white strips on top .|Дөрвөн хүүхэд, улаан, цагаан өнгийн тууз бүхий дөрвөн хүүхэд гүйж байна.
2713897716.jpg|0|A black and white dog playing with a white ball in a sparse brown field .|Сийрэг бор талбайн цагаан бөмбөгтэй хар, цагаан бөмбөг тоглож байна.
271396631.jpg|0|A young man sitting on a rock above a body of water , fishing rod in hand .|Гарт, загасны махан биеийг бие даасан дээр сууж буй нэг залуу.
2714220101.jpg|0|A West Highland Terrier runs across the dirt .|Баруун Өндөр нутаг дэвсгэр шороон дээгүүр гүйдэг.
2714674623.jpg|0|"Man wearing hat and t-shirt with "" Genetic Freak "" sleeping on public transportation ."|"Нийтийн тээврээр ""генетик"" -тэй хамт эрэгтэй малгай өмссөн хүн."
2714699748.jpg|0|Two dogs are playing together on white carpet near a couch .|Хоёр нохой буйдангийн ойролцоо цагаан хивс дээр тоглож байна.
2714703706.jpg|0|The brown dog has a hold of the other dogs cheek with its teeth .|Браун нохой нь бусад ноход хацартай байдаг.
2714878018.jpg|0|A boy wearing swimming trunks jumps over some sprinkler water in a backyard .|Усанд сэлэх машин өмссөн хөвгүүнүүд нь арын хашаанд зарим шүршигч усаа үсрэв.
2715035273.jpg|0|Two girls pass two boys by a tree in a neon lit street .|Хоёр охин хоёр хөвгүүн хөвгүүдийг неон гэрэлтүүлэгч гудамжинд гардаг.
2715064456.jpg|0|Inside a mostly empty warehouse-like building , an elephant impossibly balances itself on its trunk as a man watches from nearby .|Ихэнх хоосон агуулах доторх барилга доторх барилга, заан нь эр хүн ойролцоо ажигладаг.
2715155329.jpg|0|A man wearing reflective sunglasses offers a big smile showing all his teeth !|Шүдний нарны шил зүүсэн эр хүн бүх шүдээ харуулсан том инээмсэглэлийг санал болгодог!
2715173880.jpg|0|A young woman in a white dress and sandals sits on the steps with a large red handbag beside her .|Цагаан даашинз, шаахайн дахь залуу эмэгтэй түүний хажууд том улаан цүнхтэй алхам дээр сууна.
2715262147.jpg|0|A group of people gathers on the grass in a backyard with tents , tables , and chairs set up .|Бүлэг бүлэг хүмүүс майхан, хүснэгт, сандал, сандал бүхий арын хашаанд цуглардаг.
2715289538.jpg|0|A boy is trying to blow a huge bubble using a giant metal ring .|Хөвгүүн аварга том металл бөгж ашиглан асар том бөмбөлгийг цохихыг хичээж байна.
2715337869.jpg|0|The young girl is airborne as she falls into the lake .|Залуу охин нуур руу унаж байхдаа агаараар явагддаг.
2715498311.jpg|0|A boy in a black shirt riding his bike with a baby as a little girl stands in the background with her bike .|Хар цамцтай нэг хөвгүүн хүүхэдтэйгээ хамт дугуйгаар дугуй унаж, дугуйгаараа дугуйгаараа зогсож байв.
271572671.jpg|0|A man in a hat and a man in glasses talk on the side of the road as a man walks past them .|Малгай, нүдний шил, нүдний шилний хажууд эрэгтэй хүний хажууд ярьдаг.
2715746315.jpg|0|a man wearing a red hat and blue top carries a tray on his head filled with some sort of baked goods .|Улаан малгай өмссөн эр, цэнхэр дээд нь толгой дээр нь тавигдсан нь толгой дээр нь тавигддаг.
2715851150.jpg|0|A chef is cooking some food for a man in a green shirt .|Тогооч нь ногоон цамцтай эрэгтэй хүний хоол идэж байна.
2716104559.jpg|0|A crowd gathers around a docked white boat , equipped with orange life saver , along a riverbank and seaside landscape .|Гол, далайн эрэг, далайн эрэг дагуу тоноглогдсон цагаан усан онгоцоор дүүргэсэн цагаан усан онгоцоор цугларсан цагаан завийг цуглуулдаг.
2716251485.jpg|0|A man carrying an orange bag walks past two British style telephone boxes .|Улбар шар өнгийн цүнх авч явдаг эр Британийн хоёр загварын утасны хайрцагт алхаж байв.
2716267794.jpg|0|Two kids practicing karate while wearing white clothing with a group of kids surrounding them .|Хоёр хүүхэд Каратезийг хүрээлж байхдаа карататаар карататаар хийж байхдаа каратин хийдэг.
2716269088.jpg|0|Men are running and jumping and twisting in the air as a crowd of people watches .|Эрэгтэйчүүд гүйж, үсэрч, агаарт гарч, олон хүн цуглардаг.
2716310886.jpg|0|A woman and four children stand side by side against a wall .|Эмэгтэй, дөрвөн хүүхэд, дөрвөн хүүхэд хажуу тийшээ хананы эсрэг зогсож байна.
2716358130.jpg|0|Large group of people sitting on the lawn in front of a stage .|Тайзны өмнө зүлгэн дээр сууж буй том бүлэг хүмүүс.
2716369043.jpg|0|A shirtless man with tattoos on his chest is riding on a skateboard pulled by his dog .|Цээжин дээрээ шивээс хийлгэсэн цамцгүй хүн нохойгоо тэшүүрээр унаж байна.
271637337.jpg|0|A dog in a competition jumps over a hurdle .|Өрсөлдөөний нохой нь саад болж байна.
2716457668.jpg|0|A young boy wearing glasses has his hair set to stand up .|Нүдний шил зүүсэн залуу хүү нь үс нь босоход хүргэдэг.
271660510.jpg|0|A man and woman wearing sunglasses and white t-shirts smile for the camera .|Нүдний шил, эмэгтэй, эмэгтэй нарны шил зүүж, цагаан футболк камерын төлөө инээмсэглэв.
2716680617.jpg|0|A young boy washes himself off with water form an orange bucket at his feet .|Залуу хүү өөрийгөө усаар угаадаг нь хөл дээрээ улбар шар өнгийн хувин үүсгэдэг.
2716718260.jpg|0|A young man with long , frizzy hair pulled back in a ponytail and wearing a blue button-up shirt plays the clarinet .|Удаан, Frizzy үстэй нэг залуу нь гэзэг, цэнхэр товчлуур өмссөн, цэнхэр товчлуур өмссөн цэнхэр товчлуур өмсдөг.
2716744948.jpg|0|A man with no shirt sits on a rock in front of a blue building with a tin roof .|Цөмчингүй эр хүн цагаан тугалганы дээвэртэй цэнхэр байшингийн урд чулуун дээр сууж байна.
2716903793.jpg|0|Two smiling boys walk in a grassy field with a small trailer behind them .|Хоёр инээмсэглэсэн хөвгүүд тэдний араас жижиг чиргүүлтэй өвслөг талбайд алхдаг.
2717110088.jpg|0|Two children play in a department store , laying under the polka-dot covers of a pre-made bed in the home furnishings department .|Гэрийн тавилга дээр урьдчилж хийсэн орон сууцны дээд хэсэгт байрлах дэлгүүрийн дэлгүүрт хоёр хүүхэд тоглодог.
