image_name|comment_number|comment|Translated Comment
3425685827.jpg|0|A group of people sitting in a grassy area under a pink and white blossoming tree .|Ягаан, цагаан өнгийн цэцэг дор өвс ногоо зүлгэн газар сууж буй бүлэг хүмүүс.
3425756814.jpg|0|A man holding a tennis racket is looking in the distance with his hand over his mouth .|Теннисний цохиурыг барьж байгаа хүн гараа амандаа хийжээ.
3425835357.jpg|0|A man is standing on his hands on a sidewalk while others watch .|Хүн явган хүний зам дээр гараа явган хүний зам дээр зогсож байна.
3425846980.jpg|0|The tennis player is hitting the ball with his racquet , while others watch the match .|Теннисний тоглуулагч нь ракеттайгаа бөмбөгийг цохиж байгаа тул бусад хүмүүс тоглолтыг үздэг.
3425851292.jpg|0|A male athlete is wearing a teal sweatband and a shirt from Nike and is holding a tennis racket .|Эрэгтэй тамирчин нь Teal Sweward, Nike-аас цамц өмсөж, цамц өмсөж, теннисний цохиурыг барьж байна.
3425853460.jpg|0|A man is hitting a tennis ball in a professional match .|Хүн мэргэжлийн тоглолтонд теннисний бөмбөгийг цохиж байна.
3425887426.jpg|0|A person holding a tennis racket hits a yellow tennis ball .|Теннисний цохиур барьж байгаа хүн шар теннисний бөмбөгийг цохив.
3425917247.jpg|0|Two women , one in a green jacket and another in a black jacket , are looking at shirts at an outside flea market .|Хоёр эмэгтэй, нэг нь ногоон хүрэм, нөгөө нь хар хүрэмтэй, нөгөө нь цамцны зах зээл дээр цамц өмсөж байна.
3425918361.jpg|0|a young boy wearing a blue shirt and a red helmet riding a bike on a sidewalk|Цэнхэр цамц өмссөн залуу хүү, улаан дуулга, явган хүний зам дээр дугуй унаж унав
3426144752.jpg|0|The blond-haired and blue eyed child holds the wooden airplane in his hands .|Шаргал үстэй, цэнхэр нүдтэй хүүхэд гартаа модон онгоцонд хадгалдаг.
3426327477.jpg|0|A man crosses the street in between a bright orange car and a yellow taxi cab with a contraption comprised of a basket attached with ropes to carry his wares .|ГЭР БҮЛИЙН ГЭР БҮЛИЙН НЭГДСЭН НЭГДСЭН НЭГДСЭН НЭГДҮГЭЭР БИЧЛЭГДЭХҮҮН, ТА БҮХЭНД ОРОЛЦОГЧДЫН ТУХАЙ ХУВЬЦАА.
3426452139.jpg|0|Several men are playing basketball at a park at night .|Шөнийн цагаар цэцэрлэгт хүрээлэнд хэд хэдэн эрчүүд тоглодог.
3426675352.jpg|0|A group of people looking at a beautiful building .|Сайхан барилгад хардаг бүлэг хүмүүс.
3426724811.jpg|0|several men in biohazard suits carrying a human looking doll on a rolling bed|БИДОЗАРДЫН ХӨДӨЛМӨРИЙН ХУДАЛДААНЫ ХУДАЛДААНЫ ХУВЬ ХҮНИЙГ ХҮСЭХГҮЙ БАЙНА
3426789838.jpg|0|A young girl jumps off the hands of a man in a pool near the ocean .|Залуу охин далайн ойролцоо усан сан дахь нэг хүний гараас үсрэв.
3426933951.jpg|0|several young boys playing soccer in front of a huge brown wooden door|Хэд хэдэн залуу хөвгүүд асар том хүрэн модон хаалганы урд хөл бөмбөг тоглож байна
3426956912.jpg|0|A group of men are riding on a blue truck in the desert with bags and hats and ladders and other things hanging off of it .|Бүлгийн бүлэг хүмүүс цөлд уут, малгай, малгай, шатаар өлгөгдсөн цэнхэр ачааны машин дээр унаж байна.
3426962078.jpg|0|Person in black with brown hair hugging man in black pinstripe jacket in a room of other people .|БОНГОЛ УЛСЫН ХҮНД ХҮНИЙГ ХҮСЭХГҮЙ БАЙГУУЛЛАГЫН НЭГ ХҮНИЙГ ХҮСЭХГҮЙ БАЙНА.
3426964258.jpg|0|A large crowd of people , some with green , white and tan striped flags .|Олон хүн олон хүн, зарим нь ногоон, цагаан, цагаан судалтай тугтай.
3426966595.jpg|0|Four boys playing a game with a soccer ball in front of a large set of ornate doors .|Дөрвөн хүү нь хөл бөмбөгийн бөмбөг тоглож, том гоёл чимэглэлийн хаалганы өмнө тоглоом тоглодог.
3427023324.jpg|0|Two young girls wearing denim dresses playing near a armchair .|Денимийн даашинз өмссөн хоёр залуу охид
3427118504.jpg|0|The man in the brown shirt is holding the hand of the long-haired child in front of a painting .|Браун цамцтай хүн уран зургийн өмнө урт үстэй хүүхдийн гарыг барьж байна.
3427233064.jpg|0|A little girl stands on the fence while peeking through it to look at the horse .|Морь руу харахын тулд жаахан охин хашгирч байхдаа хашаан дээр зогсож байв.
3427301653.jpg|0|Person in a black hat , jacket , pants and shoes sitting on concrete curb against a brick background .|Хар малгай, хүрэм, өмд, өмд, гутал нь тоосгон дэвсгэр дээр байрладаг.
3427341325.jpg|0|Two people dressed warmly standing on snow covered land as smoke billows in the air .|Агаарт утаа хучигдсан хоёр хүн агаарт байдаг.
3427402225.jpg|0|The two people gazed at the unique pictures on the wall .|Хоёр хүн ханан дээрх өвөрмөц зургуудыг харав.
3427540832.jpg|0|a man is wearing a black hat and a brown scarf in a city street .|Хүн Хотын гудамжинд хар малгай, хүрэн ороолт өмсөж байна.
3427614912.jpg|0|Two boys are sprinting on a running track .|Хоёр хүү гүйж буй зам дээр шүршиж байна.
3427852996.jpg|0|A boy performing a wall trick with his bicycle on a wall covered with graffiti .|Граффититай ханан дээр ханан дээр хананы заль мэхийг хийдэг хүү.
3428038648.jpg|0|A boy holds a net with a snake in it close to the ground .|Хөвгүүн нь могойг газар дээр ойрхон могойтой тороор барьдаг.
3428386573.jpg|0|A tennis player focuses on the ball as he prepares to hit it , while a cameraman stands in the background next to a La Quinta advertising logo .|Теннисчин бөмбөг цохиход бэлтгэж байхдаа бөмбөг дээр төвлөрч, Камерама-д хажууд нь Квинта зар сурталчилгааны лого
3428578713.jpg|0|The young lady , in the black and blue shirt , is blow drying and brushing her hair , while another woman watches .|Хар, цэнхэр цамцтай залуу эмэгтэй, үсийг нь хатааж, үсээ хатааж, өөр эмэгтэй цагийг хардаг.
342872408.jpg|0|A man in a blue shirt climbs a rock while people behind him in red shirts watch .|Цэнхэр цамц өмссөн эр улаан цамцны ард байгаа хүмүүс түүний ард байгаа хүмүүс хадан авирдаг.
3428877331.jpg|0|A man working on the construction of a large boat .|Том усан онгоцны барилгын ажилд ажиллаж байна.
3428985247.jpg|0|A man with a pencil perched on his ear is shaving a wooden board .|Түүний чихэнд харандаагаараа алагдсан хүн модон самбарыг хусуулж байна.
3429115635.jpg|0|A young woman in a light-colored blouse is showing a little girl some plants that are sitting on a shelf .|Хөнгөн өнгөт цамцтай залуу эмэгтэй нь тавиур дээр сууж байгаа бяцхан охиныг харуулж байна.
3429142249.jpg|0|A climber hanging from an ice pick in the side of a frozen waterfall .|Хөлдөөсөн хүрхрээний хажуугийн мөсөн дээр өлгөөтэй уулчин.
3429194423.jpg|0|Person in dark pants and print top on ski 's in the air over snow covered ground .|Харанхуй өмд, цанын цанаар гулгах дээр цанаар гулгах цанаар гулгах.
3429236278.jpg|0|A woman is playing a piano with a landscape painted on it beside a man who is standing and playing a wooden recorder .|Эмэгтэй хүн модон дэвсгэр дээр зогсож, модон бичигч тоглож байсан хүний хажууд зурсан төгөлдөр хуур тоглож байна.
3429351222.jpg|0|A young man and woman are walking along an outdoor market .|Залуу эр, эмэгтэй хүмүүс гадаа зах зээл дээр явж байна.
3429351964.jpg|0|A woman in a black shirt stands in front of bananas at a fruit stand .|Хар цамцан дахь эмэгтэй эмэгтэй жимсний тавцан дээр гадил жимсний урд зогсож байна.
3429391520.jpg|0|A helmeted boy on a bike flies through the air as he rides among dirt hills with a river in the background .|Дугуй дээрх дуулга дээрхи хүү нь агаарт нисч байгаа шороон толгодын дундуур гүйж байв.
3429465163.jpg|0|A little boy in a thick jacket stands with his hand high over his head .|Бяцхан хүрэмтэй жоохон хүрэм толгойгоо өндөрт нь зогсож байв.
3429581486.jpg|0|A dog with a brown and white coat runs through a field of bright green grass .|Браун, цагаан цув бүхий нохой нь тод ногоон өвсөөр дамждаг.
3429641260.jpg|0|A child is jumping on a trampoline in front of a brick wall and below colored flags .|Хүүхэд тоосгон хананы өмнө трамплин дээр үсэрч, өнгөт тугны доор үсэрч байна.
3429645011.jpg|0|Two men in a relaxed office setting and they are both looking at their computers and one has their feet propped up on the desk .|Тайвширсан оффисын тохиргоонд хоёр хүн хоёулаа компьютерээ харж, тэдний хөл нь ширээн дээр тавигдсан.
3429685220.jpg|0|This man with a blue shirt is sanding a piece of wood for a boat that he is putting together .|Цэнхэр цамцтай энэ хүн модыг хамтад нь тавьж байгаа завин дээр цуглуулж байна.
3429956016.jpg|0|A person in a red and black outfit climbing the side of an icy mountain .|Улаан, хар өнгийн хувцастай хүн мөсөн уулын хажуугаар авирдаг.
3429977605.jpg|0|A man works on sharpening a blade edge , at the table in a sun-splashed kitchen .|Наран ширхэгтэй гал тогооны өрөөний ирмэг дээр ирмэгийг хурц үзүүрээр хурцалж байна.
3430098936.jpg|0|a person wearing a brown outfit and large cone shaped hat sitting on stairs with plates of red items .|Браун хувцас өмссөн хүн улаан өнгийн карат, улаан өнгийн зүйлтэй хамт шатаар сууж буй том конус хэлбэртэй малгай өмсдөг.
3430100177.jpg|0|A group of people are gathered on a sidewalk in front of a store nearby a littered street .|Бүлгийн бүлэг нь хог хаягдалтай гудамжны урд талын явган хүний зам дээр цуглардаг.
3430287726.jpg|0|A man wearing snow clothes and a helmet drives a snow vehicle in the snow .|Цасан хувцас өмссөн эр, дуулга цасанд цасан машин жолооддог.
3430526230.jpg|0|Two black dogs are chasing each other through shallow grass toward water .|Хоёр хар нохой нь бие биенээ гүехэн өвсөнөөр хөөх болно.
3430607596.jpg|0|The boy wearing red shorts is jumping into the river as other children swim .|Улаан шорт өмссөн хүү нь бусад хүүхдүүд усанд сэлэх шиг гол руу үсэрч байна.
343073813.jpg|0|A dog with golden fur is chest deep in water .|Алтан үстэй нохой нь цээжний гүн юм.
3430779304.jpg|0|Two cowboys rope a steer from horseback in an indoor corral .|Хоёр ковбойчууд морьтой холбоонд морьтон руу хөтөлдөг.
3430782104.jpg|0|A person attempts to rope a black cow while riding a horse .|Хүн морь унахдаа хар үхэр олсоор оролддог.
3431101934.jpg|0|One little girl dressed in pink watches another , also wearing some pink , jump on the trampoline .|Ягаан өнгийн хувцас өмссөн нэг бяцхан охин өөр нэг ягаан, бас ягаан өнгийн хувцас өмсөж, трамполин дээр үсрэх.
3431121650.jpg|0|Two medium dogs and a small dog are playing in shallow water .|Хоёр дунд зэргийн нохой, жижиг нохой гүехэн усанд тоглож байна.
3431145299.jpg|0|Four men are leaping into the air while the fifth man is standing on the ground outside of a house .|Дөрвөн эр агаарт гарч, тавдугаар хүн байшингийн гадна талд зогсож байх үед агаарт гарч байна.
3431194126.jpg|0|a couple wearing bright outfits walking hand and hand on a sidewalk .|Гэрэл тод хувцас өмсөж, явган хүний зам дээр гараар алхаж, гараа өмсдөг хосууд.
3431261634.jpg|0|Person with a blue and black suit is surfing .|Цэнхэр, хар костюмтай хүн серфинг хийдэг.
3431487300.jpg|0|A man and two women are riding a vehicle that is racing past the surrounding scenery .|Эрэгтэй, хоёр эмэгтэй, хоёр эмэгтэй ойр орчмын үзэсгэлэнт газруудаар уралдаж байгаа тээврийн хэрэгсэл жолоодож байна.
3431552668.jpg|0|A man wearing a blue t-shirt is unsafely hanging an object from a high ceiling while standing on the railing of a lift .|Цэнхэр футболк өмссөн эр нь өргөлтийн хашлага дээр зогсож байхдаа өндөр таазнаас объектыг анзаарч байна.
3431636707.jpg|0|A man in a blue pin striped shirt waiting for his food that he has ordered .|Цэнхэр зүү судалтай цамцтай хүн түүний захиалсан хоолоо хүлээж байв.
3431671749.jpg|0|A car is zooming off with fire coming out of its exhaust pipe .|Машин нь яндангаас гарч буй галаас томруулж байна.
3431792018.jpg|0|Kids playing in the streets while one is holding a gun while an adult woman passes by .|Насанд хүрэгчдийн эмэгтэй хүн өнгөрч байхад гудамжинд тоглож байгаа хүүхдүүд гудамжинд тоглож байна.
3431860810.jpg|0|A white , curly-haired dog is wearing a harness and watching another black and brown dog in the water .|Цагаан, буржгар үстэй нохой бэхэлгээ өмсөж, усанд өөр хар, хүрэн нохой өмсөж байна.
343218198.jpg|0|A black dog approaches the camera with his hind legs raised and his ears forward .|Хар нохой түүний арын хөлөөрөө камераа дээшлүүлж, чихэнд урагшилж байна.
3432187474.jpg|0|A man in a black suit is sitting with a dark-haired woman wearing a blue jacket on a dock .|Хар костюм өмссөн хүн бол док дээр цэнхэр хүрэм өмссөн хар үстэй эмэгтэйтэй сууж байна.
3432431690.jpg|0|Group of people pick up something that is on fire .|Бүлгийн хүмүүс гал дээр байгаа зүйлийг авдаг.
3432495898.jpg|0|A tan dog is rolling on his back on some asphalt with a bike and a scooter in the background .|Тан нохой нь арын хэсэгт дугуй, скутертай хамт зарим асфальт дээр нуруун дээрээ эргэлдэж байна.
3432550415.jpg|0|A skateboarder is riding a skateboard along a metal railing in front of a concrete building .|Тэшүүрчин бол бетонон барилгын урд төмөр хашлага явдаг.
3432586199.jpg|0|A child wearing a red coat and cap is holding a large chunk of snow .|Улаан цув өмссөн хүүхэд, малгай өмссөн хүүхэд том хэмжээний цас барьж байна.
3432634159.jpg|0|A woman in a headscarf sits near children in a box decorated with flowers and balloons .|Толгой дээрх эмэгтэй эмэгтэй цэцэг, бөмбөлөг чимэглэсэн хайрцган дээр байрладаг.
3432637363.jpg|0|Turbaned man and two police officers stand in front of a white canopy and a pile of garbage bags|Tbused Man, цагдаагийн хоёр офицерууд цагаан халхавчны урд зогсож, овоолсон хогны уутны өмнө зогсож байв
3432656291.jpg|0|A red firetruck is parked beside a group of people and kids standing in the street .|Улаан галт тэрэг нь гудамжинд зогсож байгаа хүмүүсийн хажууд зогсож, хүүхдүүд, хүүхдүүдийн хажууд зогсож байдаг.
3432730942.jpg|0|Two people look at two red motorcycles in a place where there are religious murals on the wall .|Хоёр хүн ханан дээр шашны бухимдалтай байдаг нэг газарт хоёр улаан мотоциклийг хардаг.
343301629.jpg|0|Brunette female wearing a red shirt , applying makeup to a brunette male with his eyes closed , also in a red shirt .|Brunette эмэгтэй улаан цамц өмссөн, улаан цамцтай эр бэлгийн хавьталд ордог.
3433062788.jpg|0|Two Asian women talking and having drinks at a small round table .|Азийн хоёр эмэгтэй, жижиг дугуй ширээн дээр ууж, уудаг.
3433259846.jpg|0|A woman teaching a ballet class composed of small children holding colourful scarves .|Өнгөөр нь өнгөлөг ороолт агуулсан жижиг хүүхдүүдээс бүрдсэн балетын ангийг зааж өгдөг.
3433341061.jpg|0|A Jewish family joins for dinner on a sunday to worship .|Ням гарагт шүтдэг Ням гарагт Еврей гэр бүлд нэгдэж байна.
3433386961.jpg|0|Two girls with their arms holding a girl with a blue shirt and black belt around her upper body .|Гараа цэнхэр цамц, хар бүстэй хамт охинтойгоо хамт байлгана.
3433470650.jpg|0|A group of men walk on a street with yellow ribbon in front of a white and red building .|Цагаан, улаан өнгийн урд талын шар туузаар шар туузаар алхдаг.
3433526767.jpg|0|Asian men sit with neutral expressions as though waiting for something , one man is talking on his cellphone .|Азийн эрчүүд төвийг сахисан илэрхийлэлтэй хамт сууж байгаа юм шиг нэг хүн гар утсан дээрээ ярьж байна.
3433567526.jpg|0|A long-haired dog is running across the grass toward the camera , its tongue hanging out of its open mouth .|Урт үстэй нохой нь камер руу чиглэсэн өвсөн дээр гүйж байна, түүний хэл нь нээлттэй амнаасаа өлгөөтэй байв.
3433583068.jpg|0|a man is putting in a window on the outside of a building surrounded by orange caution mesh .|Эрэгтэй хүн улбар шар өнгөтэй тороор хүрээлэгдсэн барилгын гадна талд байгаа цонхны гадна талд байранд тавьдаг.
3433944385.jpg|0|Several people standing and sitting in a classroom or meeting room .|Хэдэн хүн анги, анги, уулзалтын өрөөнд сууж байв.
3433982387.jpg|0|A girl in a white dress is playing with bubbles while a mother and daughter stand to the side .|Цагаан даашинз өмссөн охин нь ээж, охин, охинтойгоо зогсож байхдаа бөмбөлөгтэй тоглож байна.
3434020012.jpg|0|A middle-aged man sits in an industrial workspace reading a newspaper .|Дунд насны эрэгтэй хүн ажилчдын ажлын байранд сууж байна.
3434112918.jpg|0|The back of three people all wearing red vest that say prevention on them .|Бүгдийг нь урьдчилан сэргийлэх зорилгоор улаан биелэгдэнэ өмссөн гурван хүний ар тал.
3434426931.jpg|0|A man with a cap and brown shirt is standing on a grassy incline by a pile of hay or grass on some kind of wooden sled attached to a horse with chains .|Малгай, хүрэн цамцтай хүн өвс, өвс ногоотой, өвсөөр өвсөн дээр байрлуулсан өвс ногоо, өвс дээр зогсож байна.
3434452829.jpg|0|A little boy in red walks and eats a snack while a little boy in green walks behind .|Улаан өнгийн алхаж, ногоон алхаж, ногоон алхах үед жаахан хүүхэд идэж, зууш иддэг.
3434526008.jpg|0|A man in a sleeveless shirt is performing an aerial stunt along a graffiti-covered wall .|Ханцуйгүй цамцтай эр хүн граффити хучигдсан ханан дээр агаарын хоцролтыг хийж байна.
3434755676.jpg|0|A number of people are sitting around pulled together tables with office supplies on top of it .|Олон тооны хүмүүс хамтдаа сууж буй ширээн дээр оффисын хангамж бүхий ширээн дээр сууж байна.
3434868661.jpg|0|A female in a gray coat and with a red purse is sitting on a green park bench reading a newspaper .|Саарал өнгийн цув, улаан түрийвчтэй, улаан паркийн вандан сандал дээр сууж байна.
3435015880.jpg|0|Two people jump up and down on a cliff overlooking a valley .|Хоёр хүн хөндийг үл тоомсорлож, хадан цохио дээр дээшээ үсрэв.
3435035138.jpg|0|A white and brown shaggy dog is running down a dirt path in a park .|Цагаан, хүрэн шоггио нохой нь цэцэрлэгт хүрээлэн дэх шороон зам дээр гүйж байна.
3435208408.jpg|0|Multiple women are wearing middle eastern outfits of gold , blue , yellow and red and performing a dance .|Олон эмэгтэйчүүд алтан, цэнхэр, шар, улаан, бүжгийг хийж, бүжиглэж байна.
3435233065.jpg|0|A boy on a mountain bike lands after a jump while riding in the forest .|Ойд унаж байхдаа үс унасны дараа уулын дугуйн газар дээрх хөвгүүн.
3435319805.jpg|0|A blond man in a white coat standing in front of a microphone with a guitar .|Цагаан цув өмссөн цагаан цув өмссөн цагаан цув.
3435371117.jpg|0|Several people walking on the sidewalk by a fence with one man standing with a backpack .|Хажуугаар явган хүний зам дээр алхаж буй нэг хүн үүргэвчиндээ зогсож байв.
3435487773.jpg|0|Men and women in white reaching out to an audience .|Цагаан, эмэгтэй хүмүүс үзэгчдэд хүрдэг.
3435503439.jpg|0|A male musician dressed in white is playing a guitar .|Цагаан хөгжим өмссөн эрэгтэй хөгжимчин гитар тоглож байна.
3435648640.jpg|0|A black dog and a brindle dog wrestle in the dry grass beside a body of water .|Хар нохой, Брилле нохойн биений дэргэдэх хуурай өвсөнд бөхийх.
3435653630.jpg|0|A basketball team of 8 girls is doing a hand huddle .|8 охидын сагсан бөмбөгийн баг нь гар хутган хийх явдал юм.
3435911654.jpg|0|A large cruise ship passes by a beach where sunbathers recline under yellow umbrellas .|Наран шар шувууны доор наран шар буурцагны доор наран шарлагын газар далайн эрэг дээр өнгөрч буй том далайн аялалын хөлөг онгоцоор дамждаг.
3436063693.jpg|0|A gray dog sits on a lawn wearing a bright blue long-sleeved jacket .|Саарал нохой нь тод цэнхэр урт ханцуйтай хүрэм өмссөн зүлгэн дээр сууж байна.
3436074878.jpg|0|A large , brown dog is jumping on a man in a protective suit .|Том, хүрэн нохой хамгаалалтын костюмтай эр дээр үсэрч байна.
3436221798.jpg|0|The young women in the red and white Broncos uniform slid on the grass as she caught the yellow softball .|Улаан, цагаан өнгийн бронкосын жигд эмэгтэйчүүдийг шар өнгийн софтбол барьж авсны дараа зүлгэн дэх залуу эмэгтэйчүүд.
3436259762.jpg|0|A black dog inside house is looking at something at higher position .|Байшин доторх хар нохой илүү өндөр албан тушаалд харагддаг.
3436313241.jpg|0|A black dog on a yard of grass is catching a blue and red ball in its mouth .|Өвсний талбай дээр хар нохой нь цэнхэр, улаан бөмбөгийг амандаа хийж байна.
3436395540.jpg|0|Three dogs in colored sweaters run across grass , with ladder and hand in background .|Өнгөт цамцтай гурван нохой нь өвс, гараараа шатаар дамждаг.
3436418401.jpg|0|A young child is running through a large puddle at a beach surrounded by trees .|Бага насны хүүхэд модоор хүрээлэгдсэн далайн эрэг дээр томоохон шувуугаар гүйж байна.
343662720.jpg|0|This bald man , who appears to be asleep , is sitting at a table at a library .|Энэ халзан хүн унтаж байгаа юм шиг харагдаж байна, номын санд ширээн дээр сууж байна.
3437034427.jpg|0|A little girl is playing a red recorder flute while another girl is playing a pink guitar .|Бяцхан охин улаан дэрний лимбус тоглож байна. Өөр нэг охин ягаан гитар тоглож байх үед
3437107047.jpg|0|two woman smiling standing next to each other|хоёр эмэгтэй бие биенийхээ хажууд зогсож байв
3437147889.jpg|0|Two people wearing racing uniforms are riding racing motorcycles .|Уралдааны дүрэмт хувцас өмссөн хоёр хүн уралдааны мотоцикль унаж байна.
3437238970.jpg|0|A group of middle-aged women stand at a bus stop ; two of the women prepare to board the bus .|Дунд насны эмэгтэйчүүд автобусны зогсоол дээр зогсож байгаа бүлэг;Хоёр эмэгтэй нь автобусанд суухаар бэлддэг.
3437273677.jpg|0|The girl sitting next to the man wearing a white t-shirt is eating french fries .|Цагаан футболк өмссөн хүний хажууд сууж буй охин Франц шарсан мах идэж байна.
