image_name|comment_number|comment|Translated Comment
2573141440.jpg|0|A toddler with blue eyes sits in a blue swing with grass in the background .|Цэнхэр нүдтэй, цэнхэр нүдэнд цэнхэр дүүжлүүрээр цайруулаарай.
2573409286.jpg|0|A small black boy wearing a grayish blue shirt , jeans with a hole in one knee , and flip-flops sits reading a book on a wooden bench in the children 's section of a library .|Жижиг хар хөвгүүн саарал цэнхэр цамц өмссөн жижиг хар хүү, нэг өвдөгний нүх, хөвөн даавуугаар өмд өмсдөг.
2573535658.jpg|0|Children in blue shirts do homework around a large table .|Цэнхэр цамц өмссөн хүүхдүүд том ширээн дээр гэрийн даалгавраа хий.
2573625591.jpg|0|Three dogs run away from a patch of non-grassy surface leaving one another dog behind .|Гурван ноход өвсөн бус гадаргуугаас хол зайд гардаг.
2573667207.jpg|0|A man in a green shirt climbing on rocks while water rushes over them at night .|Шөнийн цагаар ус руу авирах ногоон цамцанд авирсан ногоон цамц.
2573762303.jpg|0|a man in a brown shirt and a woman in a green dress are staring angrily at each other .|Ногоон даашинз, ногоон даашинз өмссөн эмэгтэй бие биендээ уурлаж ширтэж байна.
2573810556.jpg|0|Two couches that face each other are separated by a small table covered with newspapers , booklets , and magazines .|Бие биетэйгээ нүүр тулсан хоёр буйдан нь сонин, товхимол, сэтгүүлээр бүрхэгдсэн жижиг ширээн дээр тусгаарлагдсан байдаг.
2573811416.jpg|0|People walking around a dirt covered lot with a white and green truck parked at opposite sides .|Эсрэг тал руугаа цагаан, ногоон өнгийн ачааны машинаар хучигдсан шороотой хүмүүс.
2573830838.jpg|0|An African woman in a black shirt and purple dress looks at an African man in a blue shirt and green pants .|Хар цамц, нил ягаан өнгийн даашинз, нил ягаан даашинз нь Нил ягаан өнгийн хувцас, цэнхэр цамц, ногоон өмдтэй байдаг.
2573831706.jpg|0|A group of African Americans sitting at the base of a large tree .|Том модны баазад сууж буй Африк гаралтай америкчууд.
2573969957.jpg|0|Two army veterans holding a sign with two young boys .|Хоёр армийн ахмад дайчдыг хоёр залуу хүүтэй тэмдэглэж байв.
2574084102.jpg|0|A rear view of a little girl in a leotard jumping on a trampoline .|Бяцхан охины арын охин трамплин дээр үсэрч үсэрч буй бяцхан охин.
2574194729.jpg|0|A white dog rushes down a dirt path surrounded by grass and trees .|Цагаан нохой нь өвс, модоор хүрээлэгдсэн шороон замыг урагшилдаг.
2574230252.jpg|0|A greenish dog runs through the water by several large rocks .|Ногоон нохой нь усан замаар хэд хэдэн том чулуургаар дамждаг.
2574247263.jpg|0|An older man in blue pants , blue shirt , and green sweater smokes a cigarette while reclining on a bench .|Цэнхэр өмд, цэнхэр цамц, ногоон цамц, ногоон цамц нь вандан сандал дээр сууж байхдаа тамхи татдаг.
2574509968.jpg|0|A woman wearing a white shirt stands on the street .|Гудамжинд цагаан цамц өмссөн эмэгтэй.
257456026.jpg|0|A young woman in a pink shirt and jeans is walking past some trees .|Ягаан цамц, жинсэн өмд, жинсэн өмд нь хэдэн модоор явж байна.
2574683131.jpg|0|A man in a black jacket stands under a tent near some chairs and a weather-beaten statue of a man in jeans .|Хар хүрэмтэй хүн хэдэн сандал, цаг агаартай майханд байрладаг, жинсэн өмдний нэг хүний хөшөө.
2574824768.jpg|0|Six young boys , one African American , one Latino , and the others Caucasian , are standing in front of a chain link fence wearing various types of clothing , five of them are holding their ears .|Зургаан залуу, нэг Африк гаралтай, нэг Африк гаралтай, нэг латин, бусад нь Кавино, бусад төрлийн хувцас өмссөн, тэдгээр нь янз бүрийн төрлийн хувцас өмсдөг, тэдгээрийн төрөл бүрийн хувцасны хашааны хашааны урд зогсож, тэдний таван төрлийн хувцас, тэдгээр нь төрөл бүрийн хувцас өмсдөг, тэдгээрийн таван төрлийн хувцасны хашааны урд зогсож, тэдний тав нь тэдний тавган дээр зогсож, тэдний тав нь тэдний тавган дээр зогсож, тэдний таван төрлийн хувцас өмсдөг бөгөөд тэдгээр нь янз бүрийн төрлийн хувцас өмсдөг, тэдний таван төрлийн хувцас өмсдөг, тэдгээрийн таван төрлийн хувцасны хашаанууд, тэдний тав нь тэдний тавган дээр зогсож байна.
2574886804.jpg|0|Twin brothers wearing the same shirt and pants , folding a towel together .|Ихэр ах дүү нар цамц өмсөж, өмд өмсөж, алчуурыг эвхдэг.
2575233295.jpg|0|A group of dark-skinned , south Asian men sit with their backs against the walls of a room that contains multiple posters as well as a closed window .|Харанхуй арьстай, Өмнөд Азийн эрчүүд олон зурагт хуудас, хаалттай цонхтой өрөөний ханан дээр сууж байв.
2575358644.jpg|0|A boy in a blue uniform kicks a ball while his team cheers him on .|Цэнхэр жигд хөвгүүн нь бөмбөгийг бөмбөг дээр хаадаг.
2575372856.jpg|0|A boy has shaving cream on his face and is shaving his facial hair with a blue and green razor .|Хөвгүүн нь нүүрэндээ цөцгий хуссан бөгөөд нүүрний үсийг цэнхэр, ногоон тонгоройгоор хусуулж байна.
2575647360.jpg|0|Four people in a dimmly lit room with pictures all over the walls and two bright lights are engaging in conversations .|Дөрвөн хүн ханан дээр зураг, хоёр гэрэлтэй зурагтай, хоёр гэрэлтэй гэрэлтэй, хоёр тод гэрэл асдаг.
2575846076.jpg|0|A baseball player swings at an oncoming ball while the catcher gets ready and the umpire looks on .|Баригч бэлэн болсон үед ирж буй бейсболын тоглогч ирж байгаа бөмбөг дээр дүүжлэв.
257588281.jpg|0|A brown dog is running through water with a stick in its mouth .|Хүрэн нохой нь амаараа саваагаар усаар гүйж байна.
2575887239.jpg|0|A guy in a yellow shirt performs a balancing act on a taught chain near a canal .|Шар цамц өмссөн залуу нь сувгийн ойролцоох заагаар заалтын гинжин хэлхээгээр тэнцвэржүүлдэг.
2576407111.jpg|0|The man is digging to find something important , gems , gold or other sort .|Эрэгтэй хүн чухал, эрдэнийн, алтан, алтан эсвэл бусад төрлийн зүйлийг олохын тулд ухаж байна.
2576878141.jpg|0|A little boy in a blue jumper is playing on a red plastic toy that looks like a slide .|Цэнхэр өнгийн үсрэлттэй бяцхан хүү нь слайд шиг харагддаг улаан хуванцар тоглоом дээр тоглож байна.
257699783.jpg|0|A man wearing all tan is walking his herd of cattle down the beach .|Бүх тан өмссөн хүн бүгдээрээ үхрийн махан үхрийн махан үхэрт алхаж байна.
257713504.jpg|0|A man dressed in only shorts and a ski hat , paddles a wooden canoe on a large body of open water .|Зөвхөн шорт, цанын малгай өмссөн эр, цанын малгай өмсөж, том усны том биед модон завиар сэлбэж байв.
25772368.jpg|0|It looked dark outside while in the empty restaurant , a young guy dressed in black sat in a booth playing the harmonica .|Хоосон ресторанд гадаа харанхуй харагдаж байсан, хар хувцастай залуучууд гармоника тоглож байсан залуу суув.
2577341001.jpg|0|One guy in shorts and bare chested with tattoos , nipple piercings and wearing a metal necklace has one hand at hip level and the other hand bent upward and positioned very close to a knife that is in his open mouth .|Нэг залуу, Нүцгэн, нүцгэн цоолж, хөхний хүзүүний зүүлт зүүж, металл хүзүүний зүүлт зүүж, нөгөө гараа дээшлүүлж, нөгөө гар нь дээшээ чиглүүлж, нөгөө гараа дээшлүүлж, нээлхтэй байдаг
2577450794.jpg|0|A young man , who appears to be from a Central American nation , stirs a large cauldron of some sort of semi-liquid food in the shade at an outdoor kitchen , while a little girl in the background speaks to someone on a bicycle .|Төв Америкийн Үндэстэн, гадаа гал тогооны өрөөний зарим төрлийн хагас шингэн хоолыг гаднах гал тогооны өрөөнд олон төрлийн шингэн хоол иддэг.
25774845.jpg|0|A man in a striped polo shirt holds a guitar in close proximity with four onlookers .|Судалтай поло цамц өмссөн хүн гитараа ойролцоогоор дөрвөн үзүүртэй ойр дотно байдаг.
257765654.jpg|0|A woman in a red shirt and tan pants carries red and yellow flowers in a bucket on his shoulder .|Улаан цамцтай эмэгтэй, өмд өмднийхөө мөрөн дээр улаан, шар өнгийн цэцэгс нь улаан, шар өнгийн цэцэг зөөдөг.
2577736128.jpg|0|A man , wearing a blue shirt , is wearing headphones and working with sound equipment .|Цэнхэр цамц өмссөн хүн, чихэвч өмсөж, чихэвч өмсөж, дууны тоног төхөөрөмжөөр ажилладаг.
2577802195.jpg|0|Police officer is walking down a street looking at a window display .|Цагдаагийн алба хаагч цонхны дэлгэц рүү хардаг гудамжаар явж байна.
2577872862.jpg|0|A little boy in a blue soccer uniform walks , approaching a team member from the opposite team .|Цэнхэр хөлбөмбөгийн жигд алхаж, багийн гишүүний эсрэг багийн гишүүн рүү ойртох.
2577972703.jpg|0|The girl in a pink top is standing next to a red tricycle looking like she is about to cry .|Ягаан өнгийн дээд хэсэгт байгаа охин уйлах гэж байгаа улаан дугуйны хажууд зогсож байна.
2578003921.jpg|0|A red shirted bike rider rounds a corner on a trail in the woods .|Улаан цамцтай дугуйн морьтон ойд зам дээр булан тойрон эргэлддэг.
2578161080.jpg|0|Several men are watching something through a fence .|Хэдэн эрчүүд хашаагаар ямар нэгэн зүйлийг харж байна.
2578289278.jpg|0|a man dragging between two horses holding on to the horse on his right|Эрэгтэй хүн түүний баруун талд барьж байгаа хоёр морины хооронд чирч байна
2578395598.jpg|0|A little white dog runs outside , their ears blown back in the wind .|Бяцхан цагаан нохой гадаа гүйж, чих нь салхинд хийсдэг байв.
2578577049.jpg|0|A lady with her hands up to her head is sitting on the ground in front of a ocean .|Толгойгоо дээшлүүлсэн эмэгтэй нь далайн урд газар дээр сууж байна.
2578834476.jpg|0|A person rides his mountain bike down a steep hill in the woods .|Хүн уулын дугуйг ойд эгц толгодоор унадаг.
2578952418.jpg|0|Two men are holding hands and walking through a grassy area .|Хоёр хүн гар барьж, өвсөөр дамжуулж алхаж байна.
2579009103.jpg|0|There are people sitting around a large circle table with small bowls and drinks in front of them .|Тэдний өмнө жижигхэн аяга, ундаа бүхий том тойрог ширээн дээр сууж буй хүмүүс байдаг.
2579266054.jpg|0|The roller coaster is going through a twist , turning the people upside down .|Роллер хулгана нь тохойгоороо эргэлдэж, хүмүүсийг доош нь эргүүлдэг.
2579268572.jpg|0|Many people on a roller coaster ride are flipped upside down over a white track .|Роллер хулганаас олон хүн унаж буй олон хүмүүс цагаан зам дээр доошоо эргэв.
2579330918.jpg|0|Girl wearing black shirt and purple shorts swings on rope on boat|Хар цамц өмссөн охин нь завин дээр нил ягаан өнгийн шорт өмсдөг
2579460386.jpg|0|This dog is jumping through the water .|Энэ нохой усаар үсэрч байна.
2579490116.jpg|0|A white truck filled with a sofa , table , wrapped blue blankets , and a steel gurney standing under a thin tree .|Буйдан ачааны машин, ширээ, цэнхэр хөнжил, цэнхэр хөнжил, цэнхэр хөнжил, гуужуулагч нь нимгэн модны дор зогсож байв.
2579572274.jpg|0|A little girl is talking on a cellphone on the floor of a living room .|Бяцхан охин зочны өрөөний шалан дээр гар утсаар ярьж байна.
2579625460.jpg|0|Attractive military man with weapons and ammunition sitting on top of a netted armed vehicle .|Зэвсэгт зэвсэг, зэвсэг бүхий зэвсэг, зэвсэг, зэвсэглэсэн зэвсэгт тээврийн хэрэгсэл дээр сууж байв.
2579699529.jpg|0|A mother and child sitting in a living room with wooden walls , lots of small statues on some shelves , and a table covered in food .|Зочны өрөөнд байрлах нэг ээж, хүүхэд модон хананд сууж, зарим тавиур дээр олон жижиг хөшөө, хоолоор бүрхэгдсэн хүснэгт.
2579800117.jpg|0|A group of motorcycle policemen with flags attached to their motorcycles drives down a public street .|Мотоцикльтой хавсаргасан тугтай мотоциклийн цагдаа нар мотоцикль нь олон нийтийн гудамжинд жолооддог.
2579899436.jpg|0|A little boy wearing a blue stiped shirt has a party hat on his head and is playing in a puddle .|Цэнхэр судалтай цамц өмссөн бяцхан хүү нь толгой дээрээ үдэшлэгийн малгайтай бөгөөд шуналд тоглож байна.
258007701.jpg|0|Football player holds the ball securely to his chest while running downfield .|Хөл бөмбөгийн тоглуулагч бөмбөгийг доошоо гүйж байхдаа бөмбөгийг цээжиндээ найдвартай хадгалдаг.
2580174179.jpg|0|A middle-aged man with a black and white shirt building an airplane in a field with cars all around .|Хар ба цагаан цамц бүхий дунд насны эрэгтэй хүн нисэх онгоцтой талбайтай талбайд нисэх онгоцтой талбайтай.
2580184589.jpg|0|A red dump truck is dumping a load in front of some buildings while 3 men stand next to the truck .|Улаан овоолгын ачааны машин ачааны машины урд ачааллыг хаях нь 3 эрэгтэй ачааны машины хажууд зогсож байх үед ачааллыг хаядаг.
2580215443.jpg|0|A group of people are standing in a line looking off in different directions .|Бүлгийн бүлэг хүмүүс янз бүрийн чиглэлд харагдах шугам дээр зогсож байна.
2580503256.jpg|0|A person with an orange helmet on is skateboarding at a skate park with a Beno 's building on the right side .|Драйз дуулга бүхий хүн баруун талд байрлах Бено-гийн барилга дээр тэшүүрээр тэшүүрээр тэшүүрээр явна.
2580707208.jpg|0|A man with long hair and glasses is making a silly face while holding two hats , one on his elbow , and one with his hand above his head .|Урт үстэй, нүдний шилтэй хүн хоёр малгай барьж, тохойг барьж, нөгөө нь түүний толгой дээр гараа дээшлүүлдэг.
258083997.jpg|0|A young man on rollerskates , in white shorts , part of a crowd watching a black man in a red shirt .|Роллер тэшүүр дээр байгаа залуу, цагаан шорт, улаан цамцтай хар арьст хүн харцаар хардаг нэг хэсэг.
2580870387.jpg|0|A man in a gray t-shirt and jeans smiles at the camera while sitting in a crowd at an outdoor event .|Саарал футболк, жинсэн өмд нь гаднах үйл явдлын хамт сууж байхдаа камер дээр инээмсэглэдэг.
2580883993.jpg|0|A child wearing a helmet and a climbing harness is climbing the rock wall .|Дуулга өмссөн хүүхэд, авирах бэхэлгээ нь чулуун хананд авирч байна.
258089565.jpg|0|A man wearing a thong and furry boots walks down a crowded street towing a political agenda sign on wheels .|Хулгай өмссөн эр, үслэг гутал өмсдөг хүн хөл хөдөлгөөн ихтэй гудамжаар алхаж байна.
2581058635.jpg|0|A man in a white shirt looks up as if talking to someone near the feet of a woman outside a building with unique architecture .|Цагаан цамцанд эрэгтэй хүн өвөрмөц архитектуртай хамт байгаа эмэгтэйн ойролцоо хэн нэгэнтэй ярьж байгаа юм шиг харагдаж байна.
2581066814.jpg|0|Three naked people ride bicycles in a city street while law enforcement and a crowd looks on .|Гурван нүцгэн хүмүүс Хотын гудамжинд унадаг дугуй унаж, хууль сахиулах, олон түмэн хайж байна.
2581218229.jpg|0|Man with glasses and gray hair , sitting at desk on telephone , with piles of paper and a orange coffee cup .|Нүдний шил, саарал үстэй хүн, утсаар ширээн дээр сууж, утсаар сууж, цаасан дээр цоолж, жүржийн аягатай хамт сууж байна.
2581472438.jpg|0|A man with black slacks and red shirt standing in front of a classroom with a whiteboard behind him .|Хар салхи, улаан цамц бүхий хүн ангийнхаа урд зогсож байв.
2581690718.jpg|0|Curly-haired little girl in a pink dress getting her barrett put in by a lady in a purple jacket .|Царайтай үстэй бяцхан үстэй бяцхан охин нь ягаан даашинзтай, ягаан хүрэмтэй хатагтайтай эмэгтэйгээс авчирдаг.
2581721340.jpg|0|A small kid climbs down a wall with ropes tied to him from top .|Жижигхэн хүүхэд нь түүнийг дээрээс нь холбосон олсоор авирдаг.
25817944.jpg|0|Two construction workers are bent over and straddling a metal I-beam .|Хоёр барилгын ажилчдыг нугалж, металл i-цацраг туяагаар бэхлэнэ.
25818051.jpg|0|Construction workers in hard hats working with heavy machinery on train tracks .|Галт тэрэгний зам дээр ажилладаг хатуу машинаар ажилладаг.
2581980255.jpg|0|A man in a suit using his phone standing on the sidewalk as the subway tram goes by .|Метро трамвайгаар явган хүний зам дээр гар утсан дээр зогсож байгаа эрэгтэй хүний утсыг ашиглан
2582156404.jpg|0|A boy is kicking a ball in the cobble-stoned courtyard in front of a building .|Хөвгүүн нь байшингийн урд байрлах Cobble Coptyard-д бөмбөг өшиглөж байна.
2582211817.jpg|0|A man tosses a soccer ball in the air on the beach at sunset while boats go by in the distance .|Завин дээр далайн эрэг дээр далайн эрэг дээр хөл бөмбөгийн бөмбөг шидэгддэг.
2582390123.jpg|0|A small gray dog is in the grass with a brown cow .|Жижиг саарал нохой нь хүрэн үнээтэй зүлгэн дээр байдаг.
2582413611.jpg|0|A group of young people actively jumping into the air with arms up and outward in different directions with legs bent and extended to positions of motion .|Залуучуудын бүлэг хүмүүс агаарт гараа дээш, гадагш чиглүүлж, хөдөлгөөний байрлал руу чиглүүлдэг.
258275599.jpg|0|Four men gather outside Famous Joe 's Pizza while a woman talking on a cellphone walks by .|Дөрвөн эр хүн Алдарт Жо-гийн гадаа цуглардаг, эмэгтэй хүн гар утсаар алхаж байхдаа алхдаг.
2583001715.jpg|0|A dog flies through the air , preparing to catch a ball .|Нохой нь агаарт нисч, бөмбөг барихаар бэлдэж байна.
258309347.jpg|0|A man in a checkered shirt and some striped trousers seems to be playing with some water .|Шалгасан цамцтай эр, зарим судалтай өмд нь зарим устай тоглож байгаа юм шиг санагддаг.
2583217692.jpg|0|A woman is doing a semi split between a boat house and a boat deck while a man who is standing on the deck helps support her .|Нэгэн эмэгтэй завин байшин, завины байшин, завины тавцан ба завины тавцангийн хооронд хагас хуваагдал хийж байхад нь тавцан дээр зогсож байгаа хүн түүнийг дэмжихэд тусалдаг.
2583635522.jpg|0|There are three people sitting in a sun lit blue and white room with a bicycle , a motorbike and a coffee table ; two men are sitting with their legs crossed in decorative wooden chairs , and one of them is wearing a hat .|Наранд цэнхэр, цагаан өрөөнд сууж, унадаг дугуй, мотоциклийн болон кофены ширээтэй гурван хүн сууж байна;Хоёр хүн хөлний чимэглэсэн модон сандал дээр хөлөө хөндлөн сууж, тэдний нэг нь малгай өмссөн байдаг.
2583755519.jpg|0|A woman preparing some kind of fish dish , she is wearing a white shirt and has a striped cloth over her left forearm .|Нэгэн төрлийн загас бэлдэж буй эмэгтэй хүн цагаан хоол өмсөж, цагаан цамц өмсөж, зүүн гарын бугуйны дээгүүр судалтай даавуутай.
2584020755.jpg|0|The child has his mouth open and is surrounded by adults dancing .|Хүүхэд амаа онгойлгож, насанд хүрэгчдийн бүжиг бүжиглэдэг.
258434606.jpg|0|An elderly man wearing a red sweater is sitting on a stone bench talking to a balding man wearing a purple sweater .|Улаан цамц өмссөн хөгшин хүн бол ягаан цамц өмссөн чулууны вандан сандал дээр сууж байна.
2584412512.jpg|0|A fluffy white and brown puppy is playing with a white , curly-haired puppy .|Сэвсгэр цагаан, хүрэн гөлөг цагаан, буржгар үстэй гөлөгтэй тоглож байна.
2584487952.jpg|0|A dog is jumping in the air in a field of grass .|Нохой нь агаарт өвсний талбайд үсэрч байна.
2584691004.jpg|0|At the top of an outdoor stairway , the black silhouette of a woman stands against the backdrop of a purple sky .|Гадаа эгнээний дээд талд, эмэгтэй хүний хар силует нь ягаан тэнгэрийн арын хэсэгт зогсож байна.
258476074.jpg|0|A line of off-road vehicles is parked on the hill outside a wooded area .|Авто замын тээврийн хэрэгслийн шугамыг ой модтой бүсээс гадна толгод дээр зогсоолд байрлуулдаг.
258489513.jpg|0|Two men at a concert of some sort yelling with a crowd .|Олон хүн цуглардаг
2584957647.jpg|0|A white dog with a brown spot over one eye in a pool of blue water with a stick in its mouth .|Цагаан нохой нь нэг нүдтэй цагаан нохой нэг нүдэнд нэг нүдэнд наалддаг.
258501174.jpg|0|Two men with orange shirts pushing children in strollers during marathon .|ОРОН НСУ-ын цамцтай хоёр эрэгтэй хүүхдүүд марафонд тэрэг рүү түлхэж байна.
2585141045.jpg|0|A little boy with brown curly hair is blowing bubbles with a wand held by a girl .|Браун буржгар үстэй бяцхан хүү нь охины барьсан вандуйгаар бөмбөлгийг үлээж байна.
2585429487.jpg|0|Three young children wearing jackets and pants are playing with pogo sticks on a dock in front of the Virginia V ship .|Гурван залуу шувуу өмссөн хүрэм, өмд өмссөн гурван хүүхэд Вулиния В Виржиниа В ВОГИНИА ВОГОНЫ ХУДАЛДАН АВНА.
2585848069.jpg|0|A young girl wearing a dress hugs a woman wearing a graduation cap and gown .|Залуу охин хувцас өмссөн залуу охин төгсөлтийн малгай, даашинз өмссөн эмэгтэйг тэврэв.
2585970434.jpg|0|A young boy wearing a catchers uniform is kneeling on one knee behind home plate on a baseball field .|Барьцаалагчдын дүрэмт хувцас өмссөн залуу хүү нь бейсболын талбай дээр нэг өвдөг дээрээ өвдөг дээрээ өвдөг дээрээ өвдөг дээрээ өвдөг сөгддөг.
2586028627.jpg|0|A small child wearing yellow rides his yellow bike in a city center .|Шар өмссөн жижиг хүүхэд нь хотын төвд шар өнгийн дугуйг хотоор унадаг.
2586532797.jpg|0|A black dog in the grass is holding a bird in his mouth .|Зүлгэн дэх хар нохой амандаа шувуу барьж байна.
2586533475.jpg|0|Woman in a green dress standing on a street with cars and bicycles behind her .|Ногоон хувцас өмссөн эмэгтэй нь гудамжинд машин, унадаг дугуйгаараа зогсож байв.
2586695332.jpg|0|A man dressed in a gray shirt , striped running pants and tennis shoes is sleeping on a bench|Саарал цамц өмссөн, өмд, теннис, теннисний гутал нь вандан сандал дээр унтаж байна
2586911841.jpg|0|The girl is wearing a blue shirt and jumping in the air .|Охин цэнхэр цамц өмсөж, агаарт үсэрч байна.
2587017287.jpg|0|a wet golden retriever is walking through a lake|Нойтон алтан татан авалт нуураар явж байна
2587106431.jpg|0|Three young boys dressed in an orange and navy shirt are smiling and doing signs with their fingers .|Улбар шар, тэнгисийн цэргийн цамц өмссөн гурван залуу хөвгүүд инээмсэглэж, хуруугаараа тэмдэглэж байна.
2587202919.jpg|0|A group of friends enjoying the sites while walking with drinks and camera in hand and see a photo opportunity|Сайтууд эсвэл гараараа алхаж, камераар явж байхдаа сайтууд дуртай байдаг.
2587625325.jpg|0|A group of men in fatigues eat at a fast food restaurant .|Түргэн хоолны газар идэж буй ядаргаагаар хооллодог.
2587696611.jpg|0|A young girl with a white dress walks down a dirt road with trees and fields on both sides of the road .|Цагаан хувцастай залуу охин Замын хоёр тал дээр мод, талбай бүхий шороон замаар алхдаг.
2587818583.jpg|0|A man removes a boy from a ball pit while two other children and another man watch .|Эр хүн хөвгүүнийг бөмбөгний нүхнээс хөөж байхад хоёр хүүхэд, өөр нэг хүн харж байна.
2587846523.jpg|0|The man is throwing a tennis ball for the brown dog to fetch .|Эр хүн хүрэн нохойн бөмбөг шидэж, бор нохойнд авчрахаар шидэж байна.
2588003676.jpg|0|A group of people raise their hands and scream as they swoop down on a roller coaster|Бүлэг хүмүүс гараа өргөж, галзуу хулгана дээр доош нь хашгирав
2588093968.jpg|0|a young girl in a pink skirt and shirt holds a pair of headphones or earmuffs .|Ягаан банзал, цамц өмссөн залуу охин нь чихэвч эсвэл чихний чихэвчийг эзэмшдэг.
2588456052.jpg|0|A woman in a purple tank top holds a tennis racket , extends an arm upward , and looks up .|Нил ягаан танкины дээд хэсэгт байгаа эмэгтэй теннисний цохиурыг бариад гараа дээшлүүлж, дээшээ хардаг.
2588625139.jpg|0|Two children are playing in the yard and one has hula hoops around him .|Хоёр хүүхэд хашаанд тоглож, нэг нь түүний эргэн тойронд hula цагираг байдаг.
2588763665.jpg|0|A man sitting on a sidewalk drinking beer with his belongings next to him in bags .|Явган хүний зам дээр нугасны хамт шар айраг ууж буй шар айраг ууж байв.
