image_name|comment_number|comment|Translated Comment
5444535493.jpg|0|Three backpackers , one in the foreground and two in the background , hike in the wilderness during a snowstorm .|СУРГУУЛЬ, НЭГДҮГЭЭР, НЭГДҮГЭЭР, ХОЁРДУГААР, ХОЁРДУГААР, ХОЁРДУГААР, ХОЁРДУГААР, ХОЁРДУГААР, ХОЁРДУГААР, ХОЁРДУГААР, ХОЁРДУГААР, ХУГАЦААНЫ ХУДАЛДАН АВЧ БАЙНА.
5444724.jpg|0|A man wearing a pilot uniform is bending over towards a suitcase outside of a set of steps leading into a plane .|Нисгэгчийн дүрэмт хувцас өмссөн эр онгоцонд сууж буй алхамуудын гадна талд авдараар гулзайлгаж байна.
5445317867.jpg|0|A bicycle event with a rider rising above a crown of onlookers , dressed in a yellow , white and black outfit with a blue and white helmet .|Бялуу, цэнхэр, цагаан, цагаан өнгийн дуулга өмссөн унадаг дугуйгаар унасан унадаг дугуйн арга хэмжээ.
5445530361.jpg|0|Two men , one rowing and one sitting , in a canoe surrounded by a body of water .|Хоёр хүн, нэг эгнээ, нэг сэлүүр, нэг суудал, усан онгоцоор хүрээлэгдсэн завиар хүрээлэгдсэн.
544576742.jpg|0|The woman is holding onto a huge rock and has red string around her .|Эмэгтэй нь асар том чулуун дээр барьж, түүний эргэн тойронд улаан мөртэй байдаг.
5446041790.jpg|0|A man and a woman are dancing , the woman is on top of the man 's shoulder and the man looks about ready to helicopter the woman .|Эрэгтэй, эмэгтэй хүн бүжиглэж байна, эмэгтэй хүн эрэгтэй хүний мөрөн дээр байгаа бөгөөд эрэгтэй хүн эмэгтэй хүнийг нисдэг тэрэгэнд ашиглахад бэлэн байна.
5446138396.jpg|0|Two elderly middle-eastern women are sitting down and selling vegetables outdoors .|Ахмад настан Дунд Дорнодын хоёр эмэгтэй гадаа сууж, хүнсний ногоог зарж, зарж байна.
5446415631.jpg|0|A person in a red jacket is crossing a snow covered bridge over the cold river in the forest .|Улаан хүрэмтэй хүн ойд хүйтэн голын дээгүүр цасан бүрхүүл гаталж байна.
5447361965.jpg|0|A man carrying several coats is with three children and they are looking at what looks to be a painting of trees and a mountain .|Хэд хэдэн цув авч явдаг хүн гурван хүүхэдтэй, тэд мод, уул, уулын зураг гэж юу болохыг хардаг.
544764927.jpg|0|An Asian woman , and a black male , walking past the stairs to the subway .|Азийн эмэгтэй, хар эрэгтэй, хар арьст эрэгтэй, шатаар метро руу алхаж байв.
5447755663.jpg|0|A bearded man standing across two ladders in an attic access door has a horrified expression on his face .|Мансарда нэвтрэх хаалган дээрх хоёр шатаар зогсож байсан сахалтай хүн нүүрэндээ аймшигтай илэрхийлэлтэй байдаг.
5447844412.jpg|0|Five people outside in the river working with their nets to catch fish .|Загас барихын тулд тороор ажилладаг голын гадаа таван хүн.
54501196.jpg|0|A backpacker points to the snowcapped mountains as he stands on a rocky plain .|Ажлын үүргэвчтэй ууланд цастай уул руу зааж байна.
5450688421.jpg|0|Two soldiers at an event center are watching a woman in a red shirt do push ups while another soldier leans over here .|Үйл явдлын төвд хоёр цэрэг улаан цамц өмсөж буй эмэгтэйг улаан цамц өмсөж, өөр цэргүүд энд дээшээ бөхийлгө.
5451473560.jpg|0|A girl wearing a red and black jacket is sledding through the snow .|Улаан, хар хүрэм өмссөн охин цасаар гулсаж байна.
5452434213.jpg|0|A small boy with an orange jacket digs in the sand in next to a flag .|Жүржийн хүрэм бүхий жижиг хүү нь тугны хажууд элсэнд ухаж авдаг.
5453323381.jpg|0|Three men and a child all on a carnival ride in an orange seat .|Гурван эрэгтэй, хүүхэд бүгд жүржийн суудалд унаж байна.
5453806694.jpg|0|People in full riot gear running through a barricaded street led by two people on horseback while a seated crowd watches .|Баррикатад гудамжаар гүйж буй гудамжинд морьтой гүйж байгаа хүмүүс морин дээр морь унаж байхдаа морь унаж байхдаа морь унаж байхдаа хоёр хүн явдаг.
5453936030.jpg|0|Two children , one older and one younger , are sitting on black and white pillows , and the older child is wearing a gray shirt while the younger child is wearing a white shirt .|Хоёр хүүхэд, нэг хөгшин, нэг хөгшин, хар, цагаан дэрэн дээр сууж, хөгшин хүүхэд цагаан цамц өмсөж байхдаа саарал цамц өмсөж байна.
5454221964.jpg|0|A ballet dancer dressed in a white outfit with tights , beige or orange toe shoes , and a pink skirt holds on to a barrier of ornamental metal that decorates a very old stone building , and she adopts a pensive pose as she looks to her left .|Балет бүжигчин, шаргал эсвэл улбар шар өнгийн барилгуудтай хувцас өмссөн балет бүжигчин, ягаан өнгийн банзал, тэр түүнийг зүүн тийш нь харав.
5455437647.jpg|0|Three children , between the ages of 6 and 9 , are on a ledge holding plants over the edge on a sunny day .|6, 9 насны гурван хүүхэд, 6-аас 9-ийн хооронд, нарлаг өдөрт ирмэг дээр ургамал барьсан.
5455501634.jpg|0|A crowd of people , some standing by a river , some in the river with old buildings in the background .|Хүмүүсийн олон түмэн, голын эрэг дээр байсан
5455508814.jpg|0|Seven women stand and sit around a waters edge and one of them women sitting in the middle with her bare feet in the water drinks from a water bottle .|Долоон эмэгтэй зогсож, усан дээр суугаад тэдний дундуур нь усан санд усан дээр хөл нүцгэн сууж байсан эмэгтэйчүүдийн нэг нь.
5455524571.jpg|0|A young male who appears to be in his late 20 's or early 30 's is smiling while about to bite into a sandwich .|20-р зууны сүүл эсвэл 30-аад оны эхэн үед эсвэл 30-аад оны эхэн үед сэндвич рүү хазах гэж байгаа юм шиг харагддаг.
5456046008.jpg|0|This little girl , her blond-hair held back by a red band , sticks her tongue out playfully at the camera .|Энэ бяцхан охин, түүний шаргал үсийг улаан хамтлагаар буцааж авав.
5456725416.jpg|0|Three young girls in uniforms stand in front of a whiteboard looking at one another with one girl holding her arm out to another girl while another girl sits in her uniform in front of classroom posters and maps .|Дүрэмт дүрэмт хувцас өмссөн гурван залуу охин, өөр нэг охинтойгоо хамт нэг охинтойгоо хамт нэг охины урд байрладаг.
5456862756.jpg|0|A woman soaks her feet in a natural pool in a landscape of rocks , with green covered tents in the background .|Эмэгтэй хүн хөлийг нь норгосон чулуулаг, арын хэсэгт ногоон бүрхүүлтэй мөлхөж буй агуулгаар нь нэвт норгодог.
5457465605.jpg|0|A group of young Asian men who are sans shirts and wearing identical black and white plaid pants with red belts are dancing and waving their arms in the air around a fire .|Цамцаар, эмэгтэй хүн цамц өмсөж, ижил хар, цагаан өнгийн өмд өмсөж, ижил хар, цагаан өнгийн өмд өмсөж, улаан бүс өмсдөг, ижил хар өнгийн өмд өмсөж, галын дэргэдэх
5457524393.jpg|0|A man in an orange shirt is sitting at a table and eating a french fry dipped in dressing with chopsticks .|Улбар шар өнгийн цамц өмссөн эр ширээн дээр суугаад Францын шарсан махыг идэж, савхаар дүрж идэж байна.
5457524513.jpg|0|A woman in a purple shirt wearing sunglasses lays her head on her backpack .|Нарны шил зүүсэн нил ягаан цамц нь нарны шил зүүсэн эмэгтэйг үүргэвчиндээ үүргэвчиндээ тавьдаг.
5457873764.jpg|0|A woman in a white sweatshirt and dark pants casts a fishing line into the lake .|Цагаан цамц, харанхуй өмд, харанхуй өмд нь загас барих шугамыг нуур руу чиглүүлдэг.
5458061796.jpg|0|About 20 dark complected men standing with their backs towards us raising both hands in the air .|20-агаарт, агаарт хоёр гараа дээш өргөв.
5459493511.jpg|0|A person wearing a white t-shirt and blue ball-cap sitting on a skateboard on a sidewalk in the mingling of shadows and sunlight .|Цагаан футболк, цэнхэр бөмбөгний малгай өмссөн хүн.
5460100066.jpg|0|A man wearing jeans , a white shirt , and sandals with a bandage around his left ankle is sitting on a skateboard .|Жинсэн өмд өмссөн эр, цагаан цамц, цагаан цамц, шаахайнууд, шаахайнууд нь зүүн шагайгаа тэшүүр дээр сууж байна.
5460845581.jpg|0|A basketball player in white takes a jump shot while a blue defender jumps to block his shot while teammates watch in the background .|Цагаан өнгийн сагсан бөмбөгийн тоглогчид үсэрч байхдаа үс засалт хийх үед үс засалт хийх үед Бегерс арын дэвсгэр дээр буудаж байх үед үсэрч байх үед үсрэлт хийдэг.
5465722830.jpg|0|A lady wearing a hat and red shirt is staring at some ingredients in an outdoor market .|Малгай, улаан цамц өмссөн хатагтай гадаа зах зээл дээр зарим найрлагыг ширтэж байна.
5466266163.jpg|0|A group of children are sitting close together and laughing while a boy in a white shirt is jumping over them .|Бүлэг хүүхдүүд хоорондоо ойрхон сууж, цагаан цамц өмсөж байхдаа инээлдэж, инээлдэж байхдаа инээлдэж байхдаа тэднийг үсэрч байна.
5467111335.jpg|0|A professional woman wearing a tan uniform as she looks up and smiles while having a high tech microscope in front of her .|Түлэнцээ өмсөж, том техникийг тэвэрч аваад инээмсэглэж байхдаа инээмсэглэл өмсдөг мэргэжлийн эмэгтэй.
5468029953.jpg|0|A little boy wearing a dark blue jacket reaches out to a woman dressed up in a pink and purple costume with white wings , who is standing on street .|Харанхуй цэнхэр хүрэм өмссөн бяцхан хүү нь гудамжинд зогсож байгаа эмэгтэйд ягаан, ягаан өнгийн хувцас өмссөн эмэгтэйд хүрдэг.
5468293105.jpg|0|A man with a black shirt and black protective gear punching another man with a yellow shirt and red protective gear while they practice boxing .|Хар цамц, хар хамгаалалтын хэрэгсэл нь бокс хийж байхдаа шар өнгийн цамц, улаан хамгаалалтын хэрэгсэлтэй өөр хүнийг цоолдог.
5468460528.jpg|0|A woman is looking through a telescope , inside a building with a poster of birds .|Эмэгтэй хүн Телескопоор аялж, шувууны зурагт хуудас бүхий барилга дотор хайж байна.
5468626430.jpg|0|A woman walking through snow with snow walking equipment , including snowshoes on her feet and poles in hand , looking at the camera .|Цас алхаж буй эмэгтэй цасаар алхаж, цасаар алхаж, түүний дотор цасан алчуур, гараараа цас,
5469569530.jpg|0|Four people run with snow on the ground , two runners wear short shorts and the other two wear sweatshirts and pants .|Дөрвөн хүн газар дээр цастай гүйж, хоёр гүйгч богино шорт, нөгөө хоёр нь цамц өмсдөг.
5470620936.jpg|0|A young man , wearing a T-shirt that says Joplin , plays the guitar in front of a large amplifier .|Жоплин хэлэхдээ Jopplin, том өсгөгчийн өмнө гитар тоглодог залуу эмэгтэй өмссөн залуу.
54723805.jpg|0|Four mountaineers are walking on a trail under the moon that is visible in the blue sky .|Дөрвөн уулчид цэнхэр тэнгэрт харагдаж байгаа саран дээр алхаж байна.
5475015553.jpg|0|A shirtless young man with a white cap and jean shorts is performing a trick on his skateboard in the foreground , while a large number of young people are biking , walking , or sitting around .|Цагаан малгай, Жений шорттой цамцгүй залуучууд түүний тэшүүрээр тэшүүрээр тэшүүрээр тэшүүрээр тэшүүрээр явж байх нь олон тооны залуучууд дугуй унах, алхаж, эсвэл сууж, сууж байна.
5475934236.jpg|0|A scruffy bookshop patron laughs while the author of a book looks at him with a smile .|Ном номын тавиур ивээн тэтгэгч нар түүнийг зохиогч инээмсэглэн инээмсэглэн харав.
5476674072.jpg|0|Two men in a bakery , one in a black cap and one in a white cap , are rolling dough out on a wooden table .|Талх нарийн боовны хоёр эрэгтэй, нэг нь хар малгай, нэг нь цагаан малгай, цагаан малгайтай, зуурсан гурилан дээр зуурсан гурилан дээр зуурсан гурилан дээр гулсаж байна.
5476688378.jpg|0|A man in white with a dirty apron is using a wooden paddle to put something into a brick oven .|Бохир бохир хормогчтой нэг хүн цагаан хормогчийг тоосгон зууханд оруулах модон сэлүүрийг ашиглаж байна.
5477270023.jpg|0|Two men are pushing a coconut water vending cart down a street on a bright sunny day .|Хоёр хүн нартай нартай өдөр гудамжаар нартай хамт кокосны усан онгоцны буудлаар буудаж байна.
5477626138.jpg|0|A man wearing a tan button down shirt and black turban is walking through a field carrying a gardening hoe over his shoulder .|Тэнгэн далавч өмссөн хүн цамц өмссөн цамц, хар турин, мөрөн дээрээ цэцэрлэгжүүлэлт хийцтэй газар дамжин өнгөрч байна.
5477639022.jpg|0|A man wearing a light blue shirt and gray pants is crouched in a field holding nuts in his hand .|Хөнгөн цэнхэр цамц өмссөн хүн, саарал өмд өмссөн хүн гартаа самартай хамт самаранд ордог.
5477641512.jpg|0|There are two people in an area surrounded by vegetation with one person holding a camera pointed towards a vegetable held by another person .|Өөр хүн барьж буй ногооны газар нутгаар хүрээлэгдсэн нэг хүнтэй хамт ургамлын гаралтай газар нутгаар хүрээлэгдсэн хоёр хүн байдаг.
5479540752.jpg|0|A snowboarder wearing a blue jacket and green pants is speeding down the side of a mountain with snow shooting behind him , with a blue sky and green trees in the background .|Цэнхэр хүрэм өмсөж, ногоон өмд өмссөн цасан өмд, ногоон өмд нь түүний ард цас, цэнхэр тэнгэр, ногоон тэнгэртэй цасаар буудаж байна.
5479743540.jpg|0|A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him .|Жинс өмссөн залуу, малгай өмсөж, түүний өмнө байрладаг бетонон далан дээр гар урлал хийж байна.
5479752383.jpg|0|An older man in a red jacket is using a chainsaw to cut into a block of ice in front of a Kettle Corn stand .|Улаан хүрэмтэй хөгшин эр Кетлеийн эрдэнэ шишийн урд хэсэгт мөсийг тайрахын тулд гинжийг тайрах хэрэгтэй.
5480435624.jpg|0|A young boy dressed warmly in a coat , pants , gloves and a hat stands next to a tree in the snow with a wide smile on his face .|Залуу хүүхэд дээл, өмд, бээлий, бээлий, бээлий, малгай, малгайгаа нүүрэн дээр нь цастай модны дэргэд зогсож байв.
54817316.jpg|0|A young blond girl sleeps curled up on a brown couch with her head on large red pillow .|Залуу шаргал охин том улаан дэрэн дээр толгойтойгоо хүрэн буй хүрэн буйдан дээр хэвтэж байв.
5482951453.jpg|0|Several people are working in the warm manufacturing facility .|Хэд хэдэн хүн халуун үйлдвэрлэлийн байгууламжид ажиллаж байна.
5483441438.jpg|0|Nine people at ski area waiting in line with skis and poles while it is snowing .|Цас орж байхад цас, шон, шон дээр суулгасан цанын талбайд есөн хүн цас орно.
5483599902.jpg|0|A brown-skinned man smiles as he stands next to a metal tub of bread or pastries at a colorful outdoor market .|Браун арьстай хүн инээмсэглэлтэй талх, боовны дэргэдэх, боовны гадна талд байдаг.
5484283629.jpg|0|A young woman dressed for the cold and wearing snowshoes , sleds on a snowy day .|Хүйтэн эмэгтэй, цасан бүрхүүл өмсөж, цастай өдөр өмсдөг.
5484875008.jpg|0|A woman wearing a heavy winter coat eats a sandwich while she , and her surroundings , is covered in snow .|Өвлийн хүнд хувцас өмссөн эмэгтэй нь сэндвичийг сэндвич идэж, түүний хүрээлэн буй орчинд цас ордог.
5484929515.jpg|0|A man wearing a checkered shirt and red apron sits and uses a pottery wheel to make intricate clay pots .|Шалгасан цамц өмссөн хүн, улаан хормогч өмссөн эр сууж, шавар савыг цоолохын тулд вааран дугуйг ашигладаг.
5485593000.jpg|0|Construction workers in a Spanish town are working on a business outside .|Испанийн хот дахь барилгын ажилчид гадаа бизнес эрхэлж байна.
5485896726.jpg|0|A street vendor is adjusting the grill on a bicycle-mounted brazier .|Гудамжны борлуулагч нь унадаг дугуйгаар хийсэн бразер дээр шарсан махыг тохируулж байна.
5486058256.jpg|0|The Pope and another man in a black suit are having a conversation .|Пап лам ба хар костюмтай өөр нэг хүн яриа өрнүүлж байна.
548751378.jpg|0|A toddler is running down the path with an orange toy in his hand .|Хүүхэд гартаа улбар шар өнгийн тоглоомоор явж байна.
5487530231.jpg|0|Six people are jumping up in excitement with costumes on with vibrant pink and orange colors in the sky are four hot air balloons they appear to be in a dry dessert setting|Тэнгэрт эрч хүчтэй ягаан, улбар шар өнгийн өнгөтэй хувцас өмссөн зургаан хүн халуухан болтол нь нулимж байна
5488532211.jpg|0|a woman in a pink dress is looking at a little boy 's book with him .|Ягаан өнгийн даашинзтай эмэгтэй бяцхан хүүтэй бяцхан хүүг хайж байна.
5489135871.jpg|0|A man , wearing black pants and a black tank-top , is dancing with a woman in a white dress .|Хар өмд өмсөж, хар өмд өмсөж, хар өмд өмсөж, цагаан даашинзтай эмэгтэйтэй бүжиглэж байна.
5489602545.jpg|0|A man wearing a red t-shirt sweeps the sidewalk in front of a brick building .|Улаан футболк өмссөн эр нь тоосгоны урд талын явган хүний замыг шүүрдэж байв.
5491045483.jpg|0|A little girl with a striped pink scarf holds on to the arm of a snowman .|Судалтай ягаан өнгийн ороолт бүхий бяцхан охин цасан хүний гар дээр барьдаг.
5491397203.jpg|0|A middle-aged man wearing a baseball cap turned backwards , a black shirt , and blue shorts who is driving a boat which has a wooden steering wheel with the british flag flown in the background .|Бейсболын малгай өмссөн дунд насны эрчүүд арагшаа гарч, Британийн далбааг арчсан завь, цэнхэр өнгийн шорт нь арын дэвсгэр дээр байрладаг.
5491402223.jpg|0|In this photo there is are two men one in a blue shirt blue pants white hat and sunglasses the other has on pants that are rolled up just under his knees and a black shirt on they are both on a boat at sea it looks like the man with the black shirt is looking for something while the man in the hat is handling a white rope in his hands .|Энэ зураг дээр цэнхэр цамц цэнхэр өмдний цэнхэр өмдний цагаан өмд, нарны шил нь өвдөгний доор байрладаг өмд, нөгөө нь далайн эрэг дээр байдагХар цамцтай хамт малгай өмсөж байхдаа ямар нэгэн зүйл хайж байна.
5491874786.jpg|0|Three men of varying ages are working preparing something with pots and bowls .|Өөр өөр өөр насны гурван эр нь тогоо, аягатай ямар нэгэн зүйлийг бэлтгэж байна.
549520317.jpg|0|The little boy in the red coat and tan pants is at the top of the slide , holding on to the handles of the slide .|Улаан цув, tan өмд, өмд нь слайдын дээд хэсэгт байрлаж, слайдын бариул руу барина.
5495428438.jpg|0|Four people in a tropical area with fruit that has been picked or harvested .|Шилжүүлсэн, хурааж авсан жимс бүхий дөрвөн хүн.
5496383084.jpg|0|A woman with long hair wearing a red jacket , orange pants and brown boots holds one hand high in the air as she bends over with one leg extended further than the other with no discernible floor under her feet .|Улаан хүрэм, улбар шар өмд, улбар шар өмд, хүрэн гутал, хүрэн гуталтай хамт нэг хөлөө дээш өргөхдөө нэг гараараа сунгаж, нөгөө хөлөө хөлөөрөө сунгасан.
5496383618.jpg|0|A muscular man arches backwards while supported by a black chord which wraps around his body .|Булчингийн эр хүний биеийг тойрон эргэлддэг хар хөвсгөрөөр дамжуулж байхдаа арагшаа нуман хаалга.
549639456.jpg|0|silhouette of a young woman jumping and a beautiful setting in the background .|үсэрч буй залуу эмэгтэйн үсэрч, арын хэсэгт үзэсгэлэнтэй сайхан тохиргоог хийдэг.
549887636.jpg|0|A man dressing in a black shirt is waiting to cross the street with traffic .|Хар цамц өмссөн эр хүн замын хөдөлгөөнөөр гудамжаар гарахыг хүлээж байна.
5498941021.jpg|0|A man in a white hoodie is sitting on top of bamboo scaffolding near the roof of a building holding a spade .|Цагаан халхавчны эр хүн хулсныхаа хулс хулсны хулсны дээл дээр сууж байна.
549945760.jpg|0|A view of fireman at work on a residential street , standing around their yellow-colored fire engines , while some civilians stand by and watch .|ХӨДӨЛМӨРИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГАЗРЫН ХУГАЦАА, АЖИЛЛАГААНЫ ХУВЬЦАА, ҮНЭГҮЙ.
549948800.jpg|0|A white and red firetruck with various firemen is parked near some green trees .|Төрөл бүрийн гал сөнөөгчидтэй цагаан, улаан өнгийн гал сөнөөгч нь зарим ногоон модны ойролцоо байрладаг.
5499892202.jpg|0|A tractor loaded with parts is moving across a barren area outside .|Хэсэгчилсэн трактор нь гаднах үржил шимгүй газар нутгаар хөдөлж байна.
549998716.jpg|0|A pastor on a cellphone in front of a stone building with five officers wearing green uniforms ; two are standing while the others are seated .|Ногоон дүрэмт хувцас өмссөн таван офицер бүхий орон сууцны урд гар утсан дээрх пастор;хоёр нь сууж байх хооронд хоёр зогсож байна.
5500138655.jpg|0|Two older men in big jackets are playing a game of air hockey together .|Том хүрэмтэй хоёр том эрчүүдийг хамтад нь агаарын хоккей тоглож байна.
5500650754.jpg|0|Two women and a child are dressed in clothing customary to indigenous local people , and they are sitting by a large rock .|Хоёр эмэгтэй, хүүхэд, хүүхэд хувцасны уугуул иргэдийн хувьд хувцастай хувцастай хувцас өмсдөг бөгөөд тэд том чулуулаг өмсөж байна.
5500695312.jpg|0|A group of asian people wearing winter clothing are assembling arts and crafts at a table in a pavilion while snowfalls outside .|Өвлийн хувцас өмссөн Азийн хүмүүсийн бүлэг хүмүүс гадаа цас орж байхдаа ширээний бүтээлэг, гар урлал, гар урлалыг угсарч байна.
5500955489.jpg|0|These two youngsters are enjoying a downhill , high speed ride on a bright sled .|Эдгээр хоёр залуучууд доошоо чиглэсэн, өндөр хурдтайгаар өндөр хурдтай унаж байна.
550119995.jpg|0|A man wearing a mask is cutting a hole in a roof and there is an orange crane next to him .|Маск өмссөн эр дээвэр дээр нүх зүсэж, түүний хажууд улбар шар өнгийн кран байдаг.
5501226985.jpg|0|A baby wearing a red knit cap is sitting on the floor with a finger in his mouth .|Улаан сүлжмэл малгай өмссөн хүүхэд нь аманд хуруугаараа хуруугаараа хуруугаараа сууж байна.
5501235989.jpg|0|A red shirted kid is holding up a toy a smiling gloriously in the kitchen .|Улаан цамцтай хүүхэд тоглоомонд инээмсэглэл тодруулж инээмсэглэж байна.
5501340599.jpg|0|A little girl wearing a polka dot shirt is standing in front of a sink washing clothes out , with a few wet items next to her .|Polka Dot цамц өмссөн бяцхан охин түүний хажууд хэдэн нойтон зүйлээр угааж, угаалтуурын урд гарч байна.
5501805647.jpg|0|A person , wearing a trench coat and hat , is sitting on a bench outside reading a newspaper .|Сувгийн хүрэм, малгай өмссөн хүн, сонин дээр сууж байгаа вандан сандал дээр сууж байна.
5501819854.jpg|0|A man wearing no shoes and has his shirt unbuttoned is laying down in front of a doorway that is looking outside .|Гутал өмсөөгүй, цамц өмсөөгүй, цамц нь гадаа харагддаг хаалганы өмнө хэвтэж байна.
5501830558.jpg|0|A very young adorable baby who has a long-sleeve shirt on that says i am the boss , is crying and upset .|Би босс гэж хэлдэг маш залуу сайхан цамцтай хүүхэд. Би босс, уйлж, сэтгэл дундуур байна.
5501939468.jpg|0|We see the backs of a young Asian girl with a green shirt and a red hat holding hands with a young Asian girl with a striped pink shirt and a pink hat by the pool .|БИДНИЙ НЭГДҮГЭЭР НЭМЭГДЭХҮҮН БУСАД НОГООН НЭЭЛТТЭЙ, БИДНИЙ ЗУРАГ, БУСАД НОГООН НОГООН НОГООН НОГООН НОГООНЫГ ХҮСЭХГҮЙ БАЙНА.
5501939710.jpg|0|Children in a village that appears to be in an asian country are hopping in bags , it looks as if they are in the middle of a race .|Азийн оронд байдаг тосгонд хүүхдүүд цүнхэнд орж байгаа юм шиг байдаг.
5501940668.jpg|0|A boy in a dress vest is singing or speaking into a microphone and lights are hanging above him .|Хувцаслалт биелэгдсэн хөвгүүн бол микрофон, гэрэл, гэрлээр ярих нь түүний дээр өлгөөтэй байдаг.
5502202358.jpg|0|In a bird 's-eye view , a man has jumped off a diving board , facing the poolside , and is midair before hitting the water .|Шувууны нүдэнд харагддаг, эр хүн шумбах самбараа үсэрч, усан сангийн дэргэд үсэрч, усан дээр цохихоосоо өмнө дундуур үсрэв.
5502929205.jpg|0|A lady dressed in a leotard is crouching on a dance floor with a red ribbon twirling .|Леотард өмссөн хатагтай улаан туузаар дүүргэсэн бүжгийн талбай дээр хулж байна.
5503437581.jpg|0|A young person wearing black shorts and a blue shirt is submerged with their head and part of their torso in the sand .|Хар шорт өмсөж, цэнхэр цамц өмссөн залуу, цэнхэр цамц нь толгой, элсэнд их биеэ живүүлдэг.
55034909.jpg|0|A young Caucasian girl in a blue Toronto maple leafs jersey holding a hockey stick and hockey puck is on the ground .|Цахиурын агч навчтай залуу Кавказын охин Хоккейн саваа, хоккейн навчтай, хоккейн гахай барьж байна.
5503955724.jpg|0|Stretching high in the air , the player in the black shirt reaches for the football as the other stretches toward him to steal it away .|Агаарт өндөрт сунгаж, хар цамцны тоглогч хөлбөмбөгт хүрч хөлбөмбөгт хүрч, нөгөө нь хулгай хийхийг уриалав.
5504028572.jpg|0|A blond-haired boy sits in a fetal position on a pile of rocks , his finger on a crack in the rock .|Шаргал үстэй хөвгүүн чулуун дээрх ангийн байрлалд гар урлалын байрлалд суудаг.
5504365495.jpg|0|A young infant cries while having his or her pajamas buttoned .|Залуу нялх нялх хүүхдэд унтлагын өмд өмссөн байхдаа уйлав.
