image_name|comment_number|comment|Translated Comment
6760463415.jpg|0|A barber wearing his white coat trims the beard of his customer wearing the red apron .|Цагаан цув өмссөн үсчин түүний цагаан дээлийг улаан хормогч өмсдөг.
6761248991.jpg|0|The golfer in the blue shirt and visor is chipping out of the bunker to try to reach the green from roughly 150 yards .|Бөмбөлөг, Visor-д гольфчин, Visoor нь Бункерээс Ногооноос ойролцоогоор 150 метрийн зайд хүрч байхыг хичээдэг.
6761660155.jpg|0|A person wearing a helmet is driving a quad , and is airborne after having just gone over a dirt jump .|Дуулга өмссөн хүн квадрат жолоодож байгаа хүн бөгөөд зүгээр л шороон үсрэлт хийсний дараа агааржуулагч юм.
6762530867.jpg|0|A tan woman with a black scarf and a long floral-print dress in sitting on a stone and smiling with her hands in her lap .|Хар ороолттой, урт цэцэглэж, урт цэцэглэн хөгжинө дээр сууж, чулуун дээр гараараа инээмсэглэв.
6762541983.jpg|0|A nude man is leaping into a body of moving water secluded from the ocean in the background .|Нүцгэн хүн бол арын хэсэгт далай тэнгисээс гадагш чиглэсэн усаар үсэрч байна.
6763339241.jpg|0|A snowboarder is flying in the air attempting to land on a snow mound .|Цасан ширхгийг цасан дээл дээр газардах гэж оролдож буй агаарт нисч байна.
6763370245.jpg|0|A snowboarder wearing a white hoodie and green pants , performing a trick in midair .|Цагаан халбага, ногоон өмд өмссөн цасан бүрхүүл өмссөн, дунд зэргийн триц хийх.
6765292361.jpg|0|A blond woman wearing an orange shirt and purple and white wristband stands under green lights and speaks into the microphone .|Улбар шар цамц өмссөн шар өнгийн цамц өмссөн шаргал үстэй эмэгтэй ногоон, цагаан бугуйн дор, микрофоноор ярьдаг.
6769024927.jpg|0|A snowboarder with black and yellow attire in midair with his hand up in the sky bends his knees to prepare to land .|Тэнгэрт гар, шар өнгийн хувцастай сноуборч, Тэнгэрт гараа гартаа буухаар өвдөгнөөсөө бөхийлгөдөг.
6770707007.jpg|0|A motor-cross cyclist , dressed in full racing gear , is speeding over the top of a sand dune .|Мотор хөндлөн дугуйчин, бүрэн уралдааны араа өмссөн, бүрэн уралдааны араа өмсөж, элсэн дээлний дээд хэсэгт хурдтай байна.
6773067336.jpg|0|The children in white uniforms are sitting at green desks and listening to their teacher .|Цагаан дүрэмт хувцастай хүүхдүүд ногоон ширээн дээр сууж, багшаа сонсож байна.
6773823152.jpg|0|These two roller derby teams are competing for the most points , the blue team is in the lead currently .|Эдгээр хоёр роллер Дерби баг хамгийн их өрсөлдөж байгаа бөгөөд цэнхэр баг нь одоогоор тэргүүлж байна.
6774537791.jpg|0|A skier midair during what appears to be a daring flip on a sunny ski slope .|Нарлаг цанын налуу дээр зоригтой гулзайлтын үеэр цаначин дунд.
6774607635.jpg|0|Young girl with a point and shoot camera taking a picture of the sky with tropical trees blurred in the background .|Залуу охин, камерын зурагны зураг дээр тэнгэрийн зургийг бүдгэрүүлээд байгаа зураг.
6774639535.jpg|0|A man in an orange vest and white helmet is standing on the side of a building .|Улбар шар өнгийн биелэгдэж, цагаан өнгийн малгай, цагаан дуулга нь барилгын хажуу талд зогсож байна.
6775385802.jpg|0|A young boy is using a power tool to work on something while an older man helps him .|Залуу хүү нь Ахмад настнуудад тусалж байхдаа ямар нэгэн зүйл ажиллахын тулд цахилгаан хэрэгсэл ашиглаж байна.
6775386430.jpg|0|A dark-haired male child in a gray and blue sweater writes with a pencil onto a piece of paper .|Саарал, цэнхэр өнгийн цамц өмссөн хар үстэй эрэгтэй хүүхэд харандаа цаасан дээр бичдэг.
6775386632.jpg|0|A little girl with black hair makes a craft using a cork and a tiny umbrella .|Хар үстэй бяцхан охин нь үйсэн, жижиг шүхэр ашиглан гар урлал хийдэг.
6775386680.jpg|0|A woman with a black shirt and turquoise purse across her chest is at a table with 3 boys and 1 girl making a craft .|Цээжиндээ хар цамц, оюу түрийвчний түрийвчтэй эмэгтэй 3 хүү, 1 охин, 1 охин гар урлал хийж байна.
6775387082.jpg|0|A young boy is applying numbers with a glue stick to a large paper circle that is striped with red and blue lines while a girl next to him is cutting something with scissors .|Залуу хүү нь тоонуудыг цавуутай, цэнхэр өнгийн шугамаар гулсаж, цэнхэр өнгийн шугамаар тоонуудтай хамт зурсан том цаасан шугамаар тоогоороо хайчилж байна.
6775387932.jpg|0|Several girls and one woman are working on a project in front of a table covered with many objects .|Хэд хэдэн охид, нэг эмэгтэй олон объектоор бүрхэгдсэн хүснэгтийн урд талд ажиллаж байгаа төсөлд ажиллаж байна.
6775388024.jpg|0|Someone connecting multiple wires to a board with pins in it .|Олон утсыг тээглүүрээр холбодог.
6775388080.jpg|0|A person uses a pair of pliers to perform a task on an electronic item .|Нэг хүн цахим зүйл дээр даалгаврыг гүйцэтгэхэд хос бахө ашигладаг.
6775388196.jpg|0|A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries .|Цэнхэр өнгийн судалтай урт ханцуйтай саарал цамц өмссөн залуу хүү.
6776208229.jpg|0|A man wearing flowered swim trunks climbs out of a pool cut into ice .|Цэцэглэдэг усанд цэцэглэдэг эрийн ширхэгтэй хүн усан сангаас мөс болж авирдаг.
6776555426.jpg|0|The fans looks on as the hockey player in yellow and black scores a goal against the team in white and navy .|Фенүүд нь шар, хар, хар, хар, Тэнгисийн цэргийн хүчинд багтсан хоккейн тоглогч шиг харагддаг.
6776555858.jpg|0|White and Blue Team hockey player ,  17 fights Yellow and Blue Team player ,  26 for the puck during a game sponsored by Mars and Allianz companies .|Цагаан, цэнхэр өнгийн баг хоккейн Тоглогч, 17 нь шар, цэнхэр өнгийн багийн тоглогч, Ангараг, Аллиянж компаниудын ивээн тэтгэгчдийн 26-д тулалдаж байна.
6778210987.jpg|0|Two men on opposing sports teams are at odds with each other and in the midst of a fight while another man stands in the back watching .|Спортын эсрэг багууд хоорондоо хоёр эр бие биенийхээ дунд болон тэмцлийн дундуур бие биентэйгээ харьцдаг.
6778846856.jpg|0|Asian man wearing glasses and a sweater plays acoustic guitar in the backseat of car while driving on a two-lane road .|Нүдний шил зүүж байгаа ази эр, цамц хоёр эгнээтэй зам дээр жолоодож байхдаа машины арын гитар тоглодог.
6780320278.jpg|0|A man in a white t-shirt is about to dunk a basketball through a net-less hoop .|Цагаан футболк өмссөн хүн бол сагсан бөмбөг багатай цагираг дамжин өнгөрөх гэж байна.
6780367008.jpg|0|Four young men stare up at a basketball hoop with no net , in an outdoor , urban basketball court .|Дөрвөн залуу, Хотын сагсан бөмбөгийн талбайд сагсан бөмбөгийн цагираг дээр хардаг.
6781418332.jpg|0|A skier dressed in red and black is skiing down the side of a steep mountain .|Улаан, хар өнгөөр хувцасласан цаначин нь эгц уулын хажуугаар цанаар гулгадаг.
6782145166.jpg|0|A man is attempting to make a basket in a basketball game and a member from the opposing team is trying to stop him .|Нэг хүн сагсан бөмбөгийн тоглоомонд сагс хийх гэж оролдож байна, өрсөлдөгч багийн гишүүнийг зогсоохыг оролдож байна.
6782191871.jpg|0|A dirt bike rider in an orange an white uniform riding a dirt bike in a stadium .|Улбар шар өнгийн дугуй хэлбэртэй шороотой дугуйн морьтон.
6782818493.jpg|0|Two hockey players on opposing teams , one in a red and white jersey and one in a blue and black jersey , are standing on the rink .|Эсрэг талын багт хоккейн тоглогчид, нэг нь улаан, цагаан өмсгөлтэй, нэг нь улаан, цагаан өмсгөлтэй, цэнхэр, хар өмсгөлтэй байдаг.
6784757122.jpg|0|A jockey rides her pale and mottled horse through some jumps ; one of the obstacles takes the shape of a pair of old-fashioned Coke bottles .|Жимкей нь түүний цайвар, сийрэг, зарим үсрэлтээр дамжин морийг унадаг;Саад бэрхшээлийн нэг нь хуучин загварлаг кокс савны хос хэлбэрийг авдаг.
6785193001.jpg|0|Someone is washing dishes while wearing white rubber gloves .|Хэн нэгэн цагаан резинэн бээлий өмсөж байхдаа аяга таваг угааж байна.
6785884778.jpg|0|Woman performing with hula hoops wearing a red dress in front of an audience .|Харанхуй даашинз өмссөн улаан даашинз өмссөн hula цагираг бүхий эмэгтэй.
6786242563.jpg|0|A woman in a striped sweater and cap is reading the description of an item on exhibit and a museum .|Судалтай цамц өмссөн эмэгтэй, малгай нь үзэсгэлэн, музей дээр байгаа зүйлийн тайлбарыг уншиж байна.
6786647384.jpg|0|young boy wearing a red USA shirt is using either a toy or science equipment .|Улаан АНУ-ын Улаан АНУ-ын цамц өмссөн залуу хүү нь тоглоом эсвэл шинжлэх ухааны тоног төхөөрөмжийг ашиглаж байна.
6786717458.jpg|0|A person in a cobalt blue jacket is hiking up a snow drenched mountain on flat terrain .|Cobalt Blue хүрэмтэй хүн хавтгай газар нутаг дээр цас ордог.
6787698771.jpg|0|An acoustic guitarist and lead vocalist , electric guitarist , and a keyboardist play a gig at a swanky venue .|Акустик гитарчин, хар тугалга, цахилгаан гитар, цахилгаан гитарчин, гартерист, гарын авлага нь Swanky газар дүрд тоглодог.
6788100307.jpg|0|A man with red and yellow knee high socks , a polka dot short-sleeved button up shirt , suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands .|Улаан, шар өнгийн өвдөгний өндөр, шар өнгийн оймс, богино ханцуйтай товчлуурууд нь польти богино ханцуйтай товчлуурууд, Түр зуурын цамц, Түр зуурын цамц, Түрээсийн товчлуурууд нь түүний гарт хачирхалтай зөрчилдөөнтэй байдаг.
6788207108.jpg|0|A man wearing snowshoes is walking up a hill as another person walks nearby him .|Цасан бүрхүүл өмссөн хүн өөр хүн ойртох тусам уулан дээр алхаж байна.
6788339456.jpg|0|A group of young men on stage sing together with looks of passionate expression on their faces .|Тайзны бүлэг хүмүүс нүүрэн дээр дур булаам илэрхийлэлтэй харагддаг.
6788553859.jpg|0|Ice hockey goalie in white and blue prepares to block the puck from opposing player in blue .|Цагаан, цэнхэр, цэнхэр өнгийн хазгай хаалга, цэнхэр, цэнхэр өнгийг цэнхэр өнгийн тоглогчийн эсрэг тоглогчийн эсрэг хатгахаар бэлтгэдэг.
6789373753.jpg|0|Two construction workers in orange vests and helmets surrounded by yellow warning tape are working on mixing paint or concrete .|Шар өнгийн анкет, дуулга, малгай, делькетууд нь будгийн эсвэл бетонон холих замаар хүрээлэгдсэн.
6789729828.jpg|0|two children , one wearing blue , the other wearing red , competing to get a ball in a game .|Нэг хүүхэд, цэнхэр хувцас өмссөн, нөгөө нь улаан, тоглоомонд бөмбөг авахаар өрсөлдөж байсан.
6790355893.jpg|0|Children playing basketball are captured with the team member in possession captured midair during a jump shot and the defending team blocking from the ground .|Үсрэх үед сагсан бөмбөг тоглож байсан хүүхдүүд багийн гишүүнийг олж авсан Багийн гишүүнийг барьж авав.
6790839304.jpg|0|Two people sitting on a brick wall in a city eating out of a brown box with the sun shining down on them .|Наран нар жаргахыг бор хайрцгаас гаргаж ирэхэд хоёр хүн тоосгон ханан дээр сууж байв.
6790868526.jpg|0|A woman , with a tattoo on her arm , is standing at a desk using a computer mouse .|Гараараа шивээс хийлгэж, компьютерийн хулгана ашиглан ширээн дээр зогсож байна.
6792342642.jpg|0|A little girl with blond-hair trying to be cool in a photograph .|Гэрэл зураг дээр хөргөх гэж шаргал үстэй бяцхан охин.
6795107714.jpg|0|A woman with a bright red umbrella is jumping high in the air , she has on a knit hat and black shirt and colorful boots .|Хурц улаан шүхэртэй эмэгтэй агаарт өндөр үсэрч байна, тэр сүлжмэл малгай, хар цамц, өнгөт гутал өмсдөг.
6796432180.jpg|0|a guy taking a picture of the ocean or the other binoculars right in front of him|Нэг залуу нь далай эсвэл бусад дурангийн зургийг түүний өмнө
6796767853.jpg|0|Two people , one in blue , the other in white , are competing in a martial arts fight .|Хоёр хүн, нэг нь цэнхэр, нөгөө нь цагаан, нөгөө нь тулааны урлагт өрсөлдөж байна.
6797626960.jpg|0|A teenage boy who is wearing red and black is jumping up to knock a basketball out of the hand of a teenage boy wearing white and orange while a crowd watches .|Жижиг, хар өмссөн өсвөр насны хүү, хар, улбар шар, улбар шар өнгийн хувцас өмссөн өсвөр насны хөвгүүдийн гараас болж, олон хүн цуглардаг.
6798727809.jpg|0|A man in a lab coat looking into a microscope with containers in the background .|Лабораторид лабораторийн дээлийг арын дэвсгэр дээр байрлуулсан микроскоптой хүн.
6800320974.jpg|0|Group of about a dozen people at a beach with someone sitting at an assembled booth , probably gathered for the Pipe Challenge .|Хичээл зүсэгдсэн лангуунд сууж байсан хүнтэй хамт далайн эрэг дээр хэдэн арван хүнтэй хамт байдаг.
6800484706.jpg|0|A group of about eight people wearing different colored , numbered sport shirts are all sitting very close to the ground on what appears to be go-carts or specialized race cars .|Өөр өөр өнгөт, дугаартай, дугаартай спортын цамц өмссөн хэсэг нь Go-TOOTS эсвэл тусгай уралдааны машинууд дээр байрладаг.
6800762956.jpg|0|A man on a boat feeding many water birds and two parents in chairs with their little girl on the side .|Усан онгоцонд олон тооны усны шувууд, хоёр эцэг эх, хоёр эцэг эхийн хамт сандал дээр сандал дээр нь дүү нартайгаа хамт байдаг.
6800805602.jpg|0|A scientist wears latex gloves while handling samples and scientific equipment behind a glass shield .|Эрдэмтэд шилэн бамбай, шинжлэх ухааны тоног төхөөрөмж, шинжлэх ухааны тоног төхөөрөмжийг зохицуулж байхдаа Латекс бээлий өмсдөг.
6801411052.jpg|0|Two toddlers in the kitchen having a drink that requires straws the one in the background having trouble replacing his .|Гал тогооны өрөөний хоёр нь сүрэл дээр сөнөөгчдийг арын хэсэгт оруулахад асуудалтай байдаг.
6801523493.jpg|0|Chinese-American dressed children dressed in red uniforms are doing a cultural performance in a parade .|Улаан дүрэмт хувцас өмссөн Хятад-Америкийн хувцасласан хүүхдүүд нь параданд соёлын гүйцэтгэл хийж байна.
6802728196.jpg|0|Two young girls make funny faces out of the bubbles in their bath .|Хоёр залуу хоёр охин усанд ордог бөмбөлгүүдээс инээдтэй царай гаргадаг.
6804390530.jpg|0|A dog team is pulling a sled through the snow and the exertion is evident by each dog 's tongue extended from their mouth .|Нохойн баг цасаар гулсаж, цас ордог, дасгалууд нь нохойны амнаас өргөтгөсөн байдаг.
6804407509.jpg|0|A middle-aged man using a large knife to chop up some sort of dough or pasta .|Дунд насны эр хүн эсвэл паста цавчихын тулд том хутга ашиглан том хутгыг ашигладаг.
6805643630.jpg|0|A hockey player attempts to score a goal close to the net while a goalie strives to protect the net .|Хоккейн тоглуулагч нь цэвэрлэгч торыг хамгаалахыг хичээдэг.
680790383.jpg|0|A man with glasses in a black shirt holding a paper plate of food at a party while looking up at the camera .|Гэртээ харцаар харцтай хар цамцтай хүн
6807909584.jpg|0|A woman wearing a blue jersey with the number 8 on the back is sliding into a base in a softball game with a woman in a white jersey is jumping in front of her .|Нурууны 8-р дугаартай цэнхэр өмсгөл өмссөн эмэгтэй нь цагаан өмсгөлтэй эмэгтэйтэй софтболын тоглолтын софтболын тоглоом руу гулсаж байна.
6808423201.jpg|0|Women of all ages and backgrounds practice yoga in an indoor studio .|Бүх насны болон арын дэвсгэрүүд нь ЙОГИЙН СУДАЛГААНЫГ ХҮРГЭЕ.
6808669924.jpg|0|A man and a woman are in a small white boat with a red paddle and an outboard motor in a body of water on a sunny day .|Эрэгтэй, эмэгтэй нь улаан сэлүүртэй жижиг цагаан усан онгоц, нартай өдөр, нарлаг өдөр усанд ордог.
6808765474.jpg|0|A woman is walking in front of graffiti-covered walls , and she is hunched forward carrying a large red cloth bag .|Эмэгтэй хүн граффити хучигдсан ханан дээр алхаж байна, тэр том улаан даавууны уут авч явав.
6808919641.jpg|0|A leader at the front of a group is holding her hands in the air just like what all of the people facing her are doing .|Бүлгийн урд талын удирдагч гараа агаарт гараа агаарт гараараа барьж байгаа юм шиг байна.
6809746776.jpg|0|A male guitarist with close-cropped hair is concentrating on playing a tune on a six-string , electric guitar , standing in a spotlight on stage with band members in shadow behind him .|Хаалттай үстэй эрэгтэй гитарчин нь зургаан мөр, цахилгаан гитар тоглохдоо анхаарлаа төвлөрүүлдэг.
