image_name|comment_number|comment|Translated Comment
803175693.jpg|0|Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event .|Зургаан сормуусны хувцасласан хацартай хөгжөөн дэмжигчид тоглоомын талбайд тоглоомын талбайд зогсож байна.
8033603923.jpg|0|A blond woman watches a woman in wearing a pink flowery top holding her hand up as they both stand behind a bar .|Шаргал үстэй эмэгтэй хүн хоёулаа баарны ард зогсож байхдаа гараа дээшлүүлж буй ягаан өнгийн дугуй өмсдөг эмэгтэй хүнийг хардаг.
8034136985.jpg|0|A golfer is holding his backstroke pose during a tournament while being watched by hundreds of onlookers .|Гольфчин нь олон зуун үзэгчдийн үзэж байхдаа тэмцээний үеэр тиазаныхаа үеэр тайрч байна.
8034139464.jpg|0|A man in an orange shirt is raising his golf club on a grassy course while five other men look on .|Улбар шар өнгийн цамц өмссөн эр Гольфын клубийг зүлгэн дээр тавьжээ.
8034142456.jpg|0|A golfer , wearing a white shirt , hat , and khaki pants , is celebrating a job well done by holding his hands and club in the air .|Цагаан цамц, малгай, малгай өмсөж,, малгай өмсөж, khaki өмд өмсөж, гараа агаарт гараа бариад сайн ажил хийдэг.
8036413429.jpg|0|Two males , sweaty and smiling , running during a game , one male has brown hair and a blue uniform with a sleeve tattoo on his arms , and is holding up his right index finger .|Тоглоомын үеэр хоёр эрэгтэй, хөлөрсөн, инээмсэглэл, инээмсэглэл, гар гараараа ханцуйны үстэй, цэнхэр өнгийн жигнэмэг, цэнхэр өнгийн жигнэмэг, баруун долоовор хуруугаа барьж байна.
8036608675.jpg|0|A runner in blue has the lead in the inside lane , while two runners in green and orange trail from the outside .|Цэнхэр өнгөөр гүйгч нь дотор эгнээнд хөтлөгчтэй, Ногоон, улбар шар өнгийн зам дээр хоёр гүйгчдэд тэргүүлж байна.
8036955015.jpg|0|A man wearing a white helmet is driving a four wheeled motorcycle in a dirt field .|Цагаан дуулга өмссөн хүн шороон талбайд дөрвөн дугуйтай мотоцикль жолоодож байна.
8037906430.jpg|0|Many hockey players are bunched up around the goal , the goalie is in a crouched position and one player wearing a red and white jersey appears to be celebrating .|Олон хоккейн тоглогчид зорилгодоо эргэн тойронд наалддаг, хаалгач нь нэг ба цагаан өнгийн өмсгөл өмссөн нэг тоглогч, нэг тоглогч тэмдэглэж байна.
8038092309.jpg|0|Two baseball players in a stadium during broad daylight are both after the same baseball in the outfield .|Өргөн өдрийн гэрэлд гарал үүслийн хоёр бейсбол тоглогчид гадаа ижил бейсбол дээр байрлуулсны дараа хоёулаа хоёулаа ижил бейсбол юм.
8038836818.jpg|0|bicycle race on a small street that curves right between very tall green trees with a lot of people watching from the sidelines holding flags|БИЧЛЭГИЙН НОГООН НОГООН МОНГОЛ УЛСЫН ИРГЭДИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГЭР БҮЛИЙН ГАЗРЫН ТУХАЙ
8038838476.jpg|0|A cyclist in a blue jersey is being cheered by a crowd laced with French flags as he pedals away from other riders .|Цэнхэр өмсгөлтэй дугуйчин нь бусад морьтоноос холдсныг франц хэл дээр байрлуулсан олон хүн франц тугуудтай хамт олон хүн цугларч байна.
8038855203.jpg|0|An asian table tennis player is eagerly watching and waiting for his opponent serves the ball .|Азийн ширээний теннисний тоглуулагч нь өрсөлдөгчөө хүлээж, хүлээж байна. Өрсөлдөгч нь бөмбөгийг үйлчилдэг.
8039814484.jpg|0|Four men are sitting in front of two large windows ; one man is playing a guitar , one is playing the bongo drums , and two are sitting back without instruments .|Дөрвөн том цонхны өмнө сууж байна;Нэг хүн гитар тоглож байна, нэг нь Бонго бөмбөр тоглож байна, хоёр нь багаж хэрэгсэлгүйгээр буцаж сууж байна.
804087017.jpg|0|Two men sitting on a bench on a street next to two women doing the same .|Хоёр эрэгтэй хүний хажууд хоёр эмэгтэйн гудамжинд сууж байв.
8040947572.jpg|0|A football player in a red and black uniform bearing the number 3 and a black helmet is carrying the ball and is surrounded by opposing players wearing white and purple Pikesville uniforms .|Улаан, хар дүрэмт хувцастай хөлбөмбөгчин нь 3-р дугаар, хар дуулга бүхий хөлбөмбөгчин тоглогч бөмбөгийг авч явдаг бөгөөд цагаан, ягаан өнгийн пикезвилл өмссөн тоглогчдыг эсэргүүцэж байна.
8041003011.jpg|0|Cyclists are racing ; the leader is wearing red , has a red bike , and sports red sunglasses .|Дугуйчид уралдаан байна;Удирдагч улаан хувцас өмсөж, улаан дугуй, улаан өнгийн улаан нарны шилтэй байдаг.
8041006083.jpg|0|Stop motion photography clearly catches the image of a woman in full cycling gear competing in a bicycling day event .|Хөдөлгөөнийг зогсоох гэрэл зургийн зураг нь дугуй унадаг дугуйн хоолонд бүрэн унадаг дугуйн араа барьж чаддаг.
8042217958.jpg|0|A woman watching six televisions , while sitting on a hardwood floor in a beautiful room made of bricks with large windows , while a dark-haired man leaning on a windowsill is watching her .|Зургаан телевизийн үзүүрийг том цонхоор хийсэн, том цонхоор цайруулсан үзэсгэлэнтэй өрөөнд сууж байхдаа хар үстэй шалан дээр сууж байхдаа хар үстэй, хар үстэй хүн түүнийг харж байна.
8042519106.jpg|0|A football coach talking to a young football player while the other players stand off in the background .|Бусад тоглогчид арын дэвсгэр дээр зогсож байхдаа хөл бөмбөгийн дасгалжуулагчтай ярилцаж байна.
8042519212.jpg|0|It 's football practice as a small group of players take a stance on the field watched by four onlookers on the sidelines .|Энэ нь цөөн тооны тоглогчийн хувьд хөлбөмбөгийн дадал бол талбай дээр байрладаг талбайд байрлах талбайд байр сууриа хардаг.
8042603870.jpg|0|Rock climber scaling a straight up and down rock with crack in middle .|Рок авирагч нь шулуун дээш, доош хадаж,
8043180155.jpg|0|A young girl walks down the streets of a relatively low income neighborhood while others are doing their business in the background .|Залуу охин харьцангуй бага орлогын гудамжаар алхаж байхдаа бусад хүмүүс өөрсдийн бизнес эрхэлдэг.
8045061561.jpg|0|Female athlete for the bulls is holding what looks to be a hockey stick , with rocks and trees in the back .|Буллегийн эмэгтэй тамирчинд зориулсан эмэгтэй тамирчин нь хоккейн саваа байх нь хоккейн саваа, нуруун дээр нь чулуу, модтой юу болохыг харуулж байна.
8046655694.jpg|0|A small child being held by a woman , holding on to her shirt .|Эмэгтэй хүн эмэгтэй хүний цамцыг барьж, цамцаа барьж байв.
80474519.jpg|0|An older woman dressed in pink with a black fanny pack is outside with some trees and an interesting architectural design next to her .|Хөгшин эмэгтэй ягаан өнгийн хувцас өмссөн ягаан өнгийн савантай, хар арьстнууд нь зарим мод, түүний хажууд архитектурын дизайнтай.
8047664455.jpg|0|Two football teams are in the middle of a play as white jerseys and the opposing green jerseys are in all positions of motion while scrambling for the football .|Хоёр хөлбөмбөгийн баг нь цагаан өмсгөл, эсрэгээр нь цасан өмсгөл, эсрэг ногоон өмсгөл бол хөлбөмбөгийн хувьд
80479586.jpg|0|A man in a suit with his arm in a blue sling is walking down the sidewalk in front of a pink building while two women are standing there together .|Цэнхэр чавгатай хамт костюмтай хамт нэг эр хүн хоёр эмэгтэй хамтдаа зогсож байхдаа явган хүний урд явган хүний зам дээр алхаж байна.
8048055083.jpg|0|A group of men dressed in red uniforms play drums while the man in front holds up his hand and holds a scepter in the other hand .|Улаан дүрэмт хувцас өмссөн эрчүүдэд хувцас өмссөн эрчүүд бөмбөр тоглодог.
8049107365.jpg|0|Monster truck flies over grassy knolls on a sunny afternoon .|Monster Truck нь нарлаг үдээс хойш өвсөний өвсөн дээр өвсөөр нисдэг.
8051568083.jpg|0|A young man wears a helmet and protective clothing as he races his dirt bike through a muddy track .|Залуу эр дуулга, хамгаалалтын хувцас өмсөж, шавартай дугуйгаар урсаж байхдаа шороотой дугуй өмсдөг.
8052328504.jpg|0|A football player holding a football rolling on the field with three other football players watching him .|Хөлбөмбөгчин хөлбөмбөгчин хөлбөмбөгчинд хөлбөмбөгчин, бусад өөр нэг хөлбөмбөгчинтэй хамт үзэж байсан.
8052380671.jpg|0|It 's raining during a football game outside- number 94 in a dark jersey is trying to take down an opponent who is wearing a white jersey .|Хөлбөмбөгийн тоглолтын үеэр бороо орж байна. Харанхуй өмсгөлтэй 94-р дугаарт бороо орж байна.
8052387530.jpg|0|Four football players in black are tackling the opposing team 's player , shown in white , while it is raining .|Хар дөрвөн хөлбөмбөгийн тоглогчдыг хар өнгөтэй багийн тоглогчдыг цагаан өнгөөр харуулж, бороо орж байх үед.
8052391339.jpg|0|A dogpile of football players dressed in blue and red with one player in blue trying to jump over the dogpile .|Хөлбөмбөгийн тоглогчид Dovepile-д цэнхэр, улаан өнгөөр хувцасласан хөх, улаан тоглодог.
8052397902.jpg|0|Young defensive football players executing a tackle on a member of the opposite team during a football game .|Хөлбөмбөгийн тоглолтын үеэр эсрэг багийн хамгаалалтын залуу хамгаалалтын тоглогчид.
8052575239.jpg|0|Hundreds of people are watching a soccer game between a team wearing green jerseys and a team wearing blue jerseys .|Хэдэн зуун хүн ногоон өмсгөл, цэнхэр өмсгөл өмссөн багийн хоорондох хөл бөмбөгийн тоглоомыг үзэж байна.
8053033868.jpg|0|One soccer team , wearing red shirts , and one wearing black shirts appear on the field in a crowded stadium .|Нэг хөлбөмбөгийн баг, улаан цамц өмссөн, нэг нь хөл хөдөлгөөн ихтэй цэнгэлдэх хүрээлэн дээр хар цамц өмсдөг.
805682444.jpg|0|Two nearly identical dogs try to paw a ball out of muddy water .|Бараг ижил төстэй нохой нь бөмбөгийг шаварлаг уснаас гаргаж авахыг хичээдэг.
8057415401.jpg|0|Two elderly gentleman , one in a red plaid shirt and the other in a gray shirt , playing checkers on a granite table .|Хоёр настай жентлмен, Улаан Плайд цамц, нөгөө нь саарал цамц, нөгөө нь саарал цамцтай, саарал цамцан дээр Гранитын ширээн дээр шалгадаг.
8058635660.jpg|0|A person of indeterminate sex wearing a dark hat , neutral pants , and a red shirt walking up a rocky slope at high altitude in the daytime .|Харанхуй малгай, төвийг сахисан өмд, төвийг сахисан өмд өмсөж, улаан цамц, улаан цамц.
8060043940.jpg|0|Several men are on a soccer field passing a ball to one another during a soccer game where there are several attendees watching .|Хөл бөмбөгийн талбай дээр бөмбөгний талбайд бөмбөгний тоглолтын үеэр бөмбөгний талбайд бие биендээ дамжин өнгөрч байна.
8060276063.jpg|0|Several soccer players are in a stadium playing soccer while a large audience watches them .|Хэд хэдэн хөл бөмбөгийн тоглогчид хөл бөмбөг тоглоход хөл бөмбөг тоглож байхдаа хөл бөмбөг тоглож байна.
8063007.jpg|0|A blond girl and a bald man with his arms crossed are standing inside looking at each other .|Шаргал охин, гараараа барьсан халзан хүн хөндлөн гараа бие биенээ хардаг.
8063022480.jpg|0|A boy on a mountain bike is performing on a dirt track before spectators under a tent .|Уулын дугуй дээрх хөвгүүн нь майхан дор үзэгчдийн өмнө шороон зам дээр хийж байна.
8063802042.jpg|0|A bicyclist performs a stunt on a ramp , going into the air while twisting .|Унадаг дугуйчид эрчилсэн үед налуу зам дээр хөшүүргийг тоглодог.
8063954905.jpg|0|A young girl in a traditional white karate uniform demonstrates her skill .|Уламжлалт цагаан Каратын дүрэмт хувцастай залуу охин нь түүний ур чадварыг харуулдаг.
8064150004.jpg|0|A kid on a mountain bike performing a trick high above the ground in a wooded setting .|Уулын дугуйн унадаг дугуй нь модтой трик дээрээс дээш ургадаг.
8064982845.jpg|0|A man surfs on a medium sized wave while holding a paddle that seems to steer him in the direction he wants to go .|Эрэгтэй хүн түүнийг явахыг хүссэн чиглэлд жолоодож байхдаа дунд зэргийн хэмжээтэй сэлүүр дээр гардаг.
8065680234.jpg|0|A train approaches a stop at an indoor station as several people walk and sit inside the building .|Галт тэрэг нь хэд хэдэн хүн алхаж, байранд сууж, байрлаж, сууж байсан шиг дотоод станц руу бууддаг.
8066184290.jpg|0|An extremely skilled man surfing a gigantic wave in the ocean .|Далайд аварга том давалгаанд их чадварлаг хүн.
8066894280.jpg|0|There are children and adults from an Asian culture , and two of the adults are wearing clown noses and are standing on either side of a young boy , while one of the adults has a pink tube in his hand and is pointing at the pink tube in the young man 's hand .|Азийн соёлд, насанд хүрэгчид, насанд хүрэгчдийн хоёр нь алиалагч хамар өмсөж, залуу хүүгийн аль нэгэнд нь зогсож байгаа бөгөөдзалуу хүний гар.
8067051359.jpg|0|A marathon biker with the number 701 smiles while standing and holding his bike up .|701 дугаартай Marathon Biker-тэй, дугуйгаа зогсож, дугуйгаа барьж, барьж байв.
8067143747.jpg|0|Two men are watching a cyclist , adorn in orange and black , cycling uphill in dirt on a tree lined hill , in what could be a competition .|Хоёр эр дугуйчин, улбар шар, хар, дугуйтай толгод дээр шороо, дугуйн дээр байрладаг.
8067655952.jpg|0|Two women in colorful swimming suits are leaping above a pool while two other women in the pool watch .|Зүүн усан сэлэлтийн костюмтай хоёр эмэгтэй бассейны усан санд усан санд үсэрч байхдаа усан сангаас дээш үсэрч байна.
8067804631.jpg|0|A middle-aged woman in a burgundy dress with short black hair stands at a music stand as two people in the back are blurred while holding hands while leaning back .|Burgundy даашинзтай, богино хар үстэй эмэгтэй, нэг нь арын хэсэгт байрлах нь арын хэсэгт зогсож байхдаа хоёр хүний арын хэсэгт зогсож байхдаа гараа барьж байхдаа гараа барьж байх үед бүдгэрч байна.
8067811449.jpg|0|Six musicians - four violinists , a cellist , and a drummer , play on stage for an audience .|Зургаан хөгжимчин - Дөрвөн вионольтистууд, эсийн гаралтай дөрвөн хийлчид, бөмбөрчин, бөмбөрчин, үзэгчдийн тайзан дээр тоглодог.
8068863852.jpg|0|A bicyclist in a marathon is having trouble when his bike falls to the front and he is about to fall over , while two men watch in amusement .|Марафон дахь унадаг дугуйчин түүний дугуйн урдуур унах үед, тэр унах гэж байгаа бөгөөд тэр хоёр эрчүүд зугаацдаг.
8070675236.jpg|0|A black and silver formula one car driven by a racer with a red helmet is going down a racetrack .|Хар ба мөнгөн томъёо нь улаан дуулга бүхий морь унасан автомашиныг нэг машин жолоодож байна.
807078665.jpg|0|Two men play in a band , one on electric guitar and the other on drums , on stage in front of a crowd .|Хоёр хүн хамтлагт тоглодог, нэг нь цахилгааны гитар, нөгөө нь
8071166084.jpg|0|Men in a single line facing a neatly placed sets of fruits on a table , all are in a solemn mood with other men in similar mood behind them .|Ширээн дээр нарийн ширхэгтэй жимсний багц бүхий нэг мөрөнд байгаа хүмүүс бүгд нэг ижил төстэй сэтгэлийн байдалтай байдаг.
807129.jpg|0|An older gentleman with a long , white beard , sits along a metal background in the city playing the flute .|Урт, цагаан сахал бүхий хуучин зөөлөн жентлмен, Хотын металлын дэвсгэр дээр лимбэ тоглож байна.
8071401660.jpg|0|Two little blond girls with their hair pulled back in pigtails are holding hands , standing near a horse drawn carriage .|Үстэй хоёр жижиг шаргал үстэй охидууд pigtail-д буцаж ирж, морины тэрэгний ойролцоо зогсож байна.
8074724619.jpg|0|One boy in a blue shirt and jeans on a bicycle jumping over concrete steps in front of a building .|Нэг хөвгүүн цэнхэр цамц, жинсэн өмд, байшингийн урд талд үсэрч буй хувцас өмсдөг.
8076223643.jpg|0|A pensive young man of Indian descent , sitting on the ground resting against a tree , with other people engaged in conversation in the background .|Энэтхэгийн гаралтай залуучууд, энэ нь модонд сууж, бусад хүмүүстэй уулзаж,
8077305139.jpg|0|A skateboarder getting ready to perform on a half-tube rink where there are trees in the background .|Тэшүүрээр тэшүүрчин арын хэсэгт мод тариалангийн талбайд тоглоход бэлэн байна.
8081167161.jpg|0|Three children , two boys and one girl , are standing behind bars with their mouths open like they are screaming .|Гурван хүүхэд, хоёр хүү, нэг охин, нэг охин, амны ард байгаа баарны ард байгаа баарны ард байгаа юм.
8081605083.jpg|0|Two baseball players in white and blue striped uniforms hug while another player exits the field and a coach approaches them .|Цагаан, цэнхэр өнгийн судалтай дүрэмт хувцас өмссөн хоёр бейсболын тоглогчид.
8081616464.jpg|0|Congrats to the baseball player who is being hugged as other teammates approach from the right and from the left .|Бусад багийн хүмүүс баруун ба зүүн талаас нь ойртож буй бейсболын тоглогчдод баяр хүргэе.
8081646730.jpg|0|A baseball player in a white uniform with dark stripes is partially on the ground , poised to catch a ball in his left hand as the ball quickly approaches .|Харанхуй судлуудтай цагаан өнгийн жигд зураастай бейсболын тоглогч хэсэгчлэн газар дээр хэсэгчлэн, бөмбөг хурдан ойртох тусам бөмбөгөнд бөмбөг барьж авахаар бөмбөг барьж авахын тулд Бөмбөгөөрөө бөмбөг барихад хүргэсэн.
8081695451.jpg|0|A baseball field with two males , one african american male who is sliding into the base while the white male jumps on him to tag him with the ball , as an umpire in black looks on .|Хоёр эрэгтэй, Африк гаралтай, нэг Африк гаралтай нэг Африк гаралтай
808245064.jpg|0|A man in a blue shirt is standing outside smoking a cigarette .|Цэнхэр цамцтай эр тамхи татдаг тамхи татдаг.
8083076280.jpg|0|Three men are playing soccer , two of them in blue uniforms and the other in a bright green uniform .|Гурван хүн хөл бөмбөг тоглож, хөх нь цэнхэр дүрэмт хувцастай, нөгөө нь тод ногоон жигд, нөгөө нь тод ногоон жигд байдаг.
80835424.jpg|0|Four people look over a scenic vista , while the woman in the group with a green hat talks to her friend on the left .|Дөрвөн хүн үзэсгэлэнт Виста-г харж байхад ногоон малгай өмссөн эмэгтэйг зүүн талд нь найздаа найзтайгаа ярьдаг.
8083569299.jpg|0|During a rugby match , a player in black is on the ground on his back , while two opposing players in white are hunched over him trying to take the ball and other players are rushing to assist .|Регбигийн тоглолтын үеэр хар тоглогчид түүний нуруун дээрх тоглогч нуруун дээрээ газар дээр байрладаг бөгөөд энэ нь эсрэгээр нь бөмбөг, бусад тоглогчид болон бусад тоглогчид туслахыг хичээдэг.
8083702960.jpg|0|Six hockey players , three with blue and white uniforms and three from a team with yellow and black uniforms , and a man in a referee outfit standing on the ice in an ice rink .|Зургаан хоккейн тоглогчид, цэнхэр, цагаан өнгийн дүрэмт хувцас, гурван, цагаан өнгийн дүрэмт хувцас, гурван хувцастай, эрэгтэй, нэг нь Шар, хар өнгийн хувцастай, эрэгтэй, эрчүүдийг мөсөн гулгуурын хувцастай, эрэгтэй мөс дээр зогсож байна.
8083805102.jpg|0|Man sitting on entry steps , legs crossed at the ankles , in front of a aged stone structure with what appears to be a small stone alter to his upper right .|Оролтын алхамууд дээр сууж буй хүн, хөл нь шагайг шагайгаар нь, жижиг чулуун бүтэцтэй.
8084675052.jpg|0|A boy dressed in jeans and a blue sweatshirt and a girl dressed in pink are hiking on a path through the woods .|Жинсэн жийнс, цэнхэр цамц, цэнхэр цамц өмссөн, ягаан өнгийн хувцас өмссөн охин нь ойгоор дамжин өнгөрч байна.
8084763287.jpg|0|Two older men and a bunch of kids stepping military style in a mock battle engagement .|Хоёр хөгшин эрэгтэй, олон тооны хүүхдүүд цэргийн байлдааны тэмцээнд цэргийн хэв маягаар явдаг.
8085448157.jpg|0|Two women ordained in luxurious gold traditional outfits smile and dance .|Тансаг алтан уламжлалт хувцастай хоёр эмэгтэй инээмсэглэл тодруулж, бүжиглэдэг.
8086028861.jpg|0|A girl in a blue dress stands on a wooden plank that 's affixed to a tree , staring downward while maintaining her balance .|Цэнхэр хувцас өмссөн охин нь Модон хувцастай модон банзал дээр зогсож, тэнцвэрээ хөтөлж байв.
8086165175.jpg|0|A woman sits on a bench in an art museum or church under a large religious painting .|Нэгэн эмэгтэй том шашны будгаар урлагийн музей, сүм эсвэл сүм дээр сууж байв.
8086991999.jpg|0|Man wearing a red t-shirt and black skinny jeans sailing through the air , through some trees , with a stunt bike .|Улаан футболк, хар туранхай жинсэн өмд өмсөж, зарим модоор дамжин өнгөрч, унадаг дугуйгаар дамжин өнгөрч байна.
8087311342.jpg|0|A young barefoot boy is sitting on the earth while holding a large rattan pole .|Хөвж хөл нүцгэн хөл нүцгэн хүү нь том роттаны туйлыг барьж байхдаа дэлхий дээр сууж байна.
8088028369.jpg|0|A bald man with a beard is playing a saxophone in a dimly-lit room , with pictures on the wall behind him .|Баавгайтай халзан хүн бол арын ханан дээрх ханан дээрх зурагтай хамт саксофон тоглож байна.
808877347.jpg|0|Several people are camping out on blankets along a yellow-fenced in area .|Хэдэн хүн хөнжил дээр Хөндлөн онгоцоор хуаран дээр байрладаг.
8088804992.jpg|0|A young woman in a red top and sunglasses runs through a wooded area .|Улаан дээд, нарны шил, нарны шил нь ой модоор дамждаг.
8088990803.jpg|0|A small girl wearing a purple jacket sitting in the grass next to a doll in a nearly identical outfit .|Бараг ижил төстэй хувцасны хажууд өвсөн дээр сууж буй жижиг охин өмссөн жижиг охин.
8089660385.jpg|0|A man wearing a black and white checkered clown-like top with white makeup covering part of his face has grabbed someone 's hand .|Хар ба цагаан өнгийн шалгагчтай алиалагчтай, нүүрний цагаан будалттай, нүүрний нүүрний нүүрний цагаан нүүр будалт бүхий дээд тал нь хэн нэгний гарыг барьж авав.
8089662430.jpg|0|A man dressed in a clown 's robe applies makeup in natural sunlight outside of a building .|Алиалагчийн нөмрөгт хувцас өмссөн эр нь байшингийн гадна талд байгалийн нарны гэрлээр нүүр будалт хийдэг.
8089664348.jpg|0|A woman attired in a formal blue police or military uniform , holding a flagpole , is sitting astride a horse .|Албан ёсны цэнхэр цагдаа эсвэл цэргийн дүрэмт хувцас өмссөн эмэгтэйд туг далбаа барих, морь унах нь армиа дээр сууж байна.
8091220380.jpg|0|Two belly dancers perform with each other in the streets while passersby look on and watch the display .|Дуучид бүжигчид гудамжинд бие биетэйгээ бие биетэйгээ тоглодог, дэлгэцэн дээр харж, дэлгэц үзэх боломжтой.
8091409663.jpg|0|A skier , flying through the air , grabs the bottom of his right ski as he looks onward to his landing .|Агаараар нисч, агаараар нисч, түүний буухдаа баруун тийш харав
8091582289.jpg|0|A number of young adults in white shirts and shirts jog down a street .|Цагаан цамц, цамц өмссөн цагаан цамц, цамцнуудыг гудамжинд гүйж байв.
8091740382.jpg|0|A man wearing black pants and jacket standing in the middle of a crowded street holding a sign about God .|Бурханы тухай тэмдгийг хөл хөдөлгөөнтэй гудамжны дундуур хар өмд, хүрэм өмссөн хүн.
8093540865.jpg|0|Performers dressed in Native American Indian feathered costumes dance in front of audience located by Museumsbutikken sign .|Музейнсбуткекекенийн тэмдэглэгээ бүхий үзэгчдэд хувцасласан тоглолтод хувцас өмссөн жүжигчин.
8094210961.jpg|0|Fast fingers fly upon the lively keys belonging to this true to sound Yamaha keyboard .|Хурдан хуруу нь yamaha гар дээр харьяалагддаг үнэний товчлуурууд дээр нэлээд хурдан нисдэг.
8094557250.jpg|0|A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo .|Аялал жуулчлалын хамтрагчаа аялж байхдаа амралтын үеэр дунд насны дунд насны эмэгтэй.
8095244723.jpg|0|Two People , one in a white swimming cap and black goggles , are swimming in a pool beside each other .|Хоёр хүн, цагаан усан сэлэлтийн малгай, хар нүдний шил, бие биенийхээ хажууд усан санд сэлж байна.
8095826683.jpg|0|Three young musician in a band performing by female singing and two males playing guitars .|Эмэгтэй дуулах, хоёр эрэгтэй, хоёр эрэгтэй, гитар тоглож буй хамтлагийн гурван залуу хөгжимчин.
8099697706.jpg|0|A person in white carries a tray of food on a beach .|Цагаан өнгөтэй хүн далайн эрэг дээр хоол иддэг.
8101964841.jpg|0|Someone is hang gliding or parachuting down by a large body of water with green hills all around .|Хэн нэгэн нь ногоон толгодтой том биетэй усаар гулсаж эсвэл шүхрээр гулсаж байна.
8104747602.jpg|0|A group of people , some holding umbrellas , having a good time at an entertainment venue .|Хэсэг бүлэг хүмүүс, шүхэр барьж, зугаа цэнгэлийн газарт цагийг сайхан өнгөрүүлээрэй.
810790771.jpg|0|"A young woman wearing white shorts , black knee socks and a white shirt with the word "" Legacy "" on it is playing softball ."|"Цагаан шорт, хар өвдөгний ой, хар өвдөгний оймс, хар өвдөгний оймс өмссөн залуу, цагаан цамц нь ""Legace"" гэсэн үгтэй ""Legace"" гэсэн үгтэй, цагаан цамц юм."
8107925709.jpg|0|A group of bicyclists riding down a city road with skyscrapers behind them .|Дугуйчдын нэг хэсэг дугуйчдын тэшүүрээр явж буй хот суурин газрууд.
8108431336.jpg|0|A biker is riding around a field , dressed in uniform with his helmet and goggles on , and mud on his legs .|Дугуйчин талбайг дуулга өмсөж, дуулга, нүдний шилээр өмсөж, хөл дээрээ хэвтэж, хөл дээрээ шавар өмсдөг.
8108431722.jpg|0|"a man in green carries his bike in front of a stone building and sign hanging on a fence saying "" Rouleur , www.rouleur.cc """|"Ногоон хүн, эр хүн дугуйны урд дугуйны өмнө дугуйныхаа урд байрлаж, ""Rouleur, www.roule.cc"
