image_name|comment_number|comment|corrected_comment
4009638392.jpg|0|A young toddler in a blue hoodie brushes his teeth with his back to a mirror .|Цэнхэр юүдэн өмссөн бяцхан хүүхэд нуруугаараа толинд шүдээ угааж байна.
4010233873.jpg|0|local nationals running past a humvee while a soldier stands over fellow troop .|Нутгийн иргэд хумвегийн хажуугаар гүйж, нэг цэрэг хамт зогсож байхад нь .
401059368.jpg|0|A smiling man of Asian descent is sitting in his slightly-untidy cubicle at a desktop computer with several windows open , both hands poised in proper keyboarding position .|Ази гаралтай инээмсэглэж буй эрэгтэй хэд хэдэн цонх онгорхой ширээний компьютерийн ард үл ялиг эмх замбараагүй шүүгээнд сууж, хоёр гараа зөв дарж, гарыг зөв дарж байна.
401079494.jpg|0|Two black poodles playfully tussle on a grassy , manicured lawn .|Хоёр хар пудель өвстэй, арчилгаатай зүлгэн дээр хөгжилтэйгээр тулалдаж байна.
4011368227.jpg|0|A man in a scary old man mask , a woman , and a child in front of a cafe .|Аймшигтай хөгшин хүний баг өмссөн эрэгтэй , эмэгтэй , хүүхэд кафены урд .
4011394505.jpg|0|A worker in a bright orange uniform is cleaning up the mess on the street while a small boy in red pants walks by .|Улаан өмдтэй бяцхан хүү хажуугаар өнгөрч байхад тод улбар шар өнгийн дүрэмт хувцас өмссөн ажилчин гудамжинд эмх замбараагүй байдлыг цэвэрлэж байна.
4011411161.jpg|0|People sitting at white tables in a cafe , with a brown bench filled with thick pillows next to the glass window .|Шилэн цонхны дэргэд зузаан дэрээр дүүрсэн бор вандантай кафед цагаан ширээний ард сууж буй хүмүүс.
4011573507.jpg|0|A young man in the air in the middle of a skateboard trick in an urban area .|Хот суурин газрын скейтбордын мэх дунд агаарт гарсан залуу .
4011629669.jpg|0|A little blond girl with a pink dress and blue pants walking away from a little boy .|Ягаан даашинз, цэнхэр өмдтэй шаргал үст охин бяцхан хүүгээс холдож байна.
4011629743.jpg|0|A man in a khaki jacket and hat , surrounded by bushes , is sitting in front of a body of water .|Хаки хүрэм, малгай өмссөн эр эргэн тойронд нь бутаар хүрээлэгдсэн усан сангийн өмнө сууж байна.
401233263.jpg|0|A young man wearing a woolen hat plays acoustic guitar while lying against a pillow .|Ноосон малгай өмссөн залуу дэрэн дээр хэвтэж байхдаа акустик гитар тоглож байна.
4013421575.jpg|0|5 people are in a room with a bookcase and chairs , 2 standing and 3 sitting .|Номын тавиур, сандал бүхий өрөөнд 2 зогсож 3 сууж 5 хүн байна.
4013752334.jpg|0|Two men holding a Chinese lantern that 's yellow and red , one man has a drill and the other is smiling .|Хятад шар улаан дэнлүү барьсан хоёр эрэгтэй нэг нь өрөмтэй нөгөө нь инээмсэглэж байна.
4013904088.jpg|0|A man in an orange shirt , blue bottoms and a head covering is perched in a tree and holding an axe or hatchet .|Улбар шар өнгийн цамцтай, хөх өнгийн ёроолтой, толгойн нөмрөгтэй эр модонд суугаад сүх юмуу малгай барьсан байна.
4013937506.jpg|0|Two Mexican guys standing on outskirts of a field , one has a machete knife and the other has cigarette in his mouth .|Талбайн захад зогсож буй хоёр Мексик залуугийн нэг нь хутгатай, нөгөө нь амандаа тамхитай байна.
401405215.jpg|0|While sun is setting , boy is blowing bubbles by rocks new lake or ocean .|Нар шингэж байхад хүү шинэ нуур эсвэл далайд хадны хажуугаар бөмбөлөг үлээж байна.
4014210988.jpg|0|A man is looking intently at something in his hands while another man , who is slightly behind him , is smoking and holding a can of something in his hand .|Нэг хүн гартаа ямар нэг зүйлийг анхааралтай ажиглаж байхад түүний ард үл ялиг зогссон өөр нэг хүн тамхи татаад гартаа лаазтай юм барьсаар байна.
4014757090.jpg|0|An Indian man and elderly woman walking away from a building on a sandy road .|Элсэрхэг зам дээрх барилгаас холдож яваа Энэтхэг эрэгтэй, өндөр настай эмэгтэй .
401476986.jpg|0|A big dog is running in the grassy field with woods behind him .|Ард нь ой модтой өвстэй талбайд том нохой гүйж байна.
4015350856.jpg|0|A tent advertising Surfer Magazine for the 25th annual Longboard Classic on the beach surrounded by palm trees .|Далд модоор хүрээлэгдсэн далайн эрэг дээрх 25 дахь удаагийн Longboard Classic тэмцээний Surfer сэтгүүлийг сурталчлах майхан .
4015422919.jpg|0|Cute girl at a children 's beauty shop sitting on a toy car having her hair blow-dried , while stylist is smiling and gentleman 's arm is touching the car .|Хүүхдийн гоо сайхны дэлгүүрийн өхөөрдөм охин тоглоомон машин дээр үсээ хатаагаад сууж байхад стилист инээмсэглэж, эрхэм хүний гар машинд шүргэж байна.
4015868140.jpg|0|A man in an orange uniform jacket holds a phone to the ear of a woman wearing a white shirt .|Улбар шар өнгийн дүрэмт хувцастай эрэгтэй цагаан цамц өмссөн эмэгтэйн чихэнд утсаа барив.
401649634.jpg|0|A man wearing a heavy coat , gloves and a hat smokes a cigar in a crowd .|Хүнд пальто, бээлий, малгай өмссөн хүн олны дунд тамхи татаж байна.
4016499639.jpg|0|A disabled combat veteran sells hotdogs and pretzels on the sidewalk .|Хөгжлийн бэрхшээлтэй байлдааны ахмад дайчин явган хүний зам дээр хотдог, жигнэмэг зарж байна.
4017105582.jpg|0|Two men stand strong under the waterfall 's cascade .|Хүрхрээний хүрхрээний доор хоёр хүн хүчтэй зогсож байна.
4017326833.jpg|0|One woman with long brown hair , black shirt and pantyhose , red skirt , that just threw green ball with yellow streamers in air .|Урт бор үстэй, хар цамц, дотуур өмдтэй, улаан банзалтай, шар өнгийн тууз бүхий ногоон бөмбөгийг агаарт шидсэн нэг эмэгтэй.
4017747090.jpg|0|Student in a classroom concentrate on their work , guided by a PowerPoint presentation on a large screen .|Ангид сууж буй оюутан том дэлгэцэн дээрх PowerPoint үзүүлэнг удирдан ажилдаа анхаарлаа хандуулдаг.
4018050099.jpg|0|A young boy wearing a teal shirt , dark blue trousers , and a large red backpack is walking down a brick-paved passage next to a brightly-painted brick wall .|Цахилгаан цамц, хар хөх өнгийн өмд, том улаан үүргэвчтэй залуу хүү тод будсан тоосгон хананы хажууд тоосгон хучилттай гарцаар алхаж байна.
4018053887.jpg|0|A man in a white t-shirt and gray shoulder bag walks along side of a woman in a red , white and blue plaid top who is also in a skirt and boots .|Цагаан цамц, саарал мөрний цүнх өмссөн эрэгтэй улаан, цагаан, цэнхэр өнгийн дөрвөлжин цамц өмссөн эмэгтэйн хажуугаар банзал, гутал өмссөн алхаж байна.
4018186978.jpg|0|A young man in sneakers and a red jacket is posing with one hand on the ground and the other raised in the air .|Пүүз, улаан хүрэм өмссөн залуу нэг гараараа газар, нөгөө гараа агаарт өргөсөн зургаа авахуулж байна.
4018317730.jpg|0|A man with brown hair is sitting on the sidewalk next to his luggage reading a newspaper .|Хүрэн үстэй хүн явган хүний зам дээр ачаа тээшнийхээ хажууд сонин уншиж байна.
4018622493.jpg|0|A man with a long beard is using a paintbrush and drawing on paper .|Урт сахалтай эр будаг бийр ашиглан цаасан дээр зурж байна.
4018837343.jpg|0|Two females sitting on large backed stools in front of a counter inside of a house , with one female turning her head back .|Гэрийн дотор талын лангууны өмнө том түшлэгтэй сандал дээр сууж буй хоёр эмэгтэй, нэг эмэгтэй толгойгоо эргүүлж байна.
4018839877.jpg|0|Here is a picture of a male model tanning near his swimming pool in his backyard .|Загвар өмсөгч эр хашаандаа усан бассейныхаа дэргэд борлосон зураг байна.
4019072184.jpg|0|A rock climber dressed in yellow and wearing a red safety helmet is scaling the smooth wall of a high cliff , while another member looks on from the boat in the water .|Хаданд авирагч шар өнгийн хувцас өмсөж, хамгаалалтын улаан малгай өмссөн өндөр хадны гөлгөр ханыг гулсуулж байхад өөр нэг гишүүн усан дахь завинаас харж байна.
4019373509.jpg|0|A young girl dressed in brown dress and sandals scowls at a young boy dressed in black hat , tank top , and blue cargo shorts as he tosses a silver ball towards a identical ball .|Хүрэн даашинз, шаахай өмссөн залуу охин хар малгай, цүнх, цэнхэр өнгийн богино өмд өмссөн хүүг ижилхэн бөмбөг рүү мөнгөн бөмбөг шидэж байхад нь нүдээ ирмэж байна.
40199801.jpg|0|A man with a long white beard is dressed like a wizard in a purple robe with a crowd of people and children behind him .|Урт цагаан сахалтай эр нил ягаан дээлтэй шидтэн мэт хувцасласан, ард нь олон хүн, хүүхдүүд байх болно.
40202068.jpg|0|An older man in a dark blue shirt and an older woman in a beige blazer share a meal and look at one another .|Хар хөх цамц өмссөн өндөр настай эрэгтэй, шаргал пиджак өмссөн настай эмэгтэй хоёр хоол идэж, бие бие рүүгээ харцгааж байна.
4020631259.jpg|0|Warmly , casual dressed people looking at rock art sculptures that are in a body of water .|Дулаахан, энгийн хувцасласан хүмүүс усан доторх хадны барималуудыг харж байна.
4021188118.jpg|0|The football team is ready to make a well calculated play .|Хөлбөмбөгийн баг сайн тооцоотой тоглолт хийхэд бэлэн байна.
4021361385.jpg|0|There is a view of the beach with a person with a fruit basket hat in the foreground .|Ундаа жимсний сагс малгайтай хүн байгаа далайн эргийн дүр зураг байна.
4021371346.jpg|0|A football player in a yellow and white jersey is jumping up to catch a football kicked by the other team .|Шар цагаан өмсгөлтэй хөлбөмбөгчин нөгөө багийн өшиглөсөн хөл бөмбөгийг барих гэж үсэрч байна.
4021497368.jpg|0|While the players on the front lines of the football teams mingle , a kicker dressed in a white and yellow jersey kicks the football .|Хөлбөмбөгийн багуудын урд эгнээнд байгаа тоглогчид холилдон холилдож байх хооронд цагаан, шар өнгийн өмсгөл өмссөн тоглогч хөл бөмбөгийг өшиглөж байна.
4021508253.jpg|0|A black lady wearing boots and a long coat is sitting on a bench inside a subway train with earbuds in her ears .|Гутал, урт пальто өмссөн хар эмэгтэй чихэндээ чихэвчтэй метроны галт тэрэгний сандал дээр сууж байна.
4021518793.jpg|0|A woman holding an umbrella and a cup and hand holding a little blond boy in a backpack rushing to school .|Шүхэр, аяга барьсан эмэгтэй, үүргэвчтэй бяцхан шаргал үст хүүг барьсан гар нь сургууль руугаа яарч байна.
4021561862.jpg|0|The football player in yellow and black is about to be tackled by the other football player in gold and blue .|Шар, хар хувцастай хөлбөмбөгчинг нөгөө алт, цэнхэр өнгийн хөлбөмбөгчин цохих гэж байна.
4021647447.jpg|0|A female athlete in crimson top and dark blue shorts is running on the street .|Гудамжаар час улаан цамц, хар хөх өнгийн шорт өмссөн эмэгтэй тамирчин гүйж байна.
4022062487.jpg|0|An older women in a white jacket and white pants squatting in the dirt to fix her garden .|Цагаан хүрэм, цагаан өмд өмссөн настай эмэгтэй цэцэрлэгээ засахаар шороонд тонгойж байна.
4022170842.jpg|0|Two firefighters holding a fire-hose , spraying water upwards .|Хоёр гал сөнөөгч галын хоолой барьж, дээшээ ус цацаж байна.
4022274513.jpg|0|A man in a blue striped shirt and blue jeans , is playing in the hay .|Цэнхэр судалтай цамц, цэнхэр жинсэн өмд өмссөн эрэгтэй хадлан дээр тоглож байна.
402229993.jpg|0|Ethnic woman in traditional clothing sitting on the ground by artwork designs in chalk .|Уламжлалт хувцас өмссөн угсаатны эмэгтэй газар дээр нь шохойгоор урласан бүтээлээр сууж байна.
4022410703.jpg|0|"A man walks in front of a theater , a marquee above him reads "" BEAUJOLAIS AND MORE , NOV 19 "" ."|"Театрын урдуур алхаж буй эрэгтэй, түүний дээгүүр """" BEAUJOLAIS AND MORE , 11-р сарын 19 "" гэж бичсэн байна ."
402264555.jpg|0|An older man in white , standing at a fire with tool in hand , and a pile of wood behind the man .|Цагаан хувцастай ахимаг насны эр галын дэргэд гартаа багаж барин зогсож, хүний ард овоолсон мод .
4022843226.jpg|0|A group of warmly dressed people plant something in three rows , guided by string .|Дулаахан хувцасласан хэсэг хүмүүс утсаар удирдуулан гурван эгнээнд ямар нэгэн зүйл тарьж байна.
4022995667.jpg|0|A woman wearing black leggings and a black tank top is running in a race while bicyclists follow not far behind .|Унадаг дугуйчид араас нь гүйж байхад хар өмд, хар цамц өмссөн эмэгтэй уралдаж байна.
4024023598.jpg|0|A man dressed as a pirate greeting a young boy in front of a crowd while underneath a bridge .|Дээрэмчин хувцастай эр гүүрэн доогуур явж байхдаа олны өмнө бяцхан хүүтэй мэндчилж байна.
4024098174.jpg|0|This man is skiing in the white snow and going through a course of some kind .|Энэ хүн цагаан цасанд цанаар гулгаж, ямар нэгэн зам туулж байна.
4024855306.jpg|0|vegetables on a stand with people waking around in the background .|Ард нь сэрж буй хүмүүстэй тавиур дээрх хүнсний ногоо .
4025432630.jpg|0|A man is carrying six wooden logs over his left shoulder while holding another log in his right hand .|Нэг хүн баруун гартаа өөр нэг гуалин бариад зүүн мөрөндөө зургаан модон дүнз бариад байна.
40261771.jpg|0|A crowd of black people are gathered and one person has a backpack on .|Олон хар хүмүүс цугларч, нэг хүн үүргэвчтэй байна.
4026365920.jpg|0|A man in a pink shirt is looking at a laptop computer , while a lady in a black and white print dress , is blowing on her coffee cup .|Ягаан цамцтай эрэгтэй зөөврийн компьютер харж байхад хар цагаан хэвлэмэл даашинзтай эмэгтэй кофе аягандаа үлээж байна.
402640335.jpg|0|A man dressed in a sport coat , slacks and nice shoes , posing in a very busily-decorated room , while wearing a dark green mask that has large yellow monster teeth , a single orange eye , and completely covers his head .|Спорт пальто, өмд, сайхан гутал өмссөн эрэгтэй маш завгүй чимэглэсэн өрөөнд хар ногоон өнгийн маск зүүсэн, мангасын том шар шүдтэй, ганц улбар шар нүдтэй, нүүрээ бүрэн бүрхэв. толгой.
402668805.jpg|0|Kids practicing martial arts in a dojo , while older members look on .|Хүүхдүүд догжо дээр тулааны урлагаар хичээллэж байхад ахмад гишүүд харж байна.
40267450.jpg|0|A man balancing a green ball on a pole for a crowd on the street .|Гудамжинд цугларсан олны төлөө шон дээр ногоон бөмбөгийг тэнцвэржүүлж буй эрэгтэй .
402685953.jpg|0|A cowboy wearing a baseball cap is on a horse in a rodeo corral preparing to throw the rope he is spinning over the young , small steer which he is chasing .|Бэйсболын малгай өмссөн ковбой морины хашаанд ээрэх олсоо хөөж яваа залуу, жижиг азарганы дээгүүр шидэхээр бэлдэж байна.
4027160843.jpg|0|Looks like a male and a female posing for a picture and dressed in costumes from the 1950 's .|1950-иад оны хувцас өмссөн эрэгтэй, эмэгтэй хүмүүс зургаа авахуулж байгаа бололтой.
4027325112.jpg|0|Two men at a fish market filled with boxes of fish and freshly cut fillets study a weight scale .|Хайрцагтай загас, шинэхэн зүссэн филе дүүргэсэн загасны зах дээр хоёр эрэгтэй жингийн хэмжүүр судалж байна.
402839598.jpg|0|The young girl wearing a pink shirt is putting a box , with a drawn face and bow , on a shelf along with other food .|Ягаан цамц өмссөн охин нүүрээ зурсан, нум сумтай хайрцгийг бусад хоолны хамт тавиур дээр тавьж байна.
402840967.jpg|0|Three people are in an airport with one laying on the ground , a woman sitting against the window and a man standing with his luggage .|Нисэх онгоцны буудалд гурван хүн нэг нь газар хэвтсэн, нэг эмэгтэй цонхны дэргэд сууж, нэг эрэгтэй хүн ачаагаа бариад зогсож байна.
4028888343.jpg|0|A man in a short-sleeve shirt is ironing a shirt while smoking a cigarette .|Богино ханцуйтай цамцтай эрэгтэй тамхи татаж байхдаа цамцаа индүүдэж байна.
402897160.jpg|0|A man wearing glasses and a brown jacket shovels very deep snow off a sidewalk .|Нүдний шил, хүрэн хүрэм өмссөн эрэгтэй явган хүний зам дээр маш гүн цасыг хусдаг.
402942802.jpg|0|A man in a green sweater and jeans sits on a lawn chair with many shopping bags at his feet .|Ногоон ноосон цамц, жинсэн өмд өмссөн хүн хөлдөө олон дэлгүүрийн ууттай зүлгэн сандал дээр сууж байна.
4029583519.jpg|0|This shows a group of people standing in a crowded street but with several people including 4 women and a black male standing by a table that has some papers and a couple of coffee cups on it .|Энэ нь хөл хөдөлгөөн ихтэй гудамжинд хэсэг хүмүүс зогсож байгаа хэдий ч 4 эмэгтэй, хар арьст эрэгтэй зэрэг хэд хэдэн хүн хэдэн цаас, хэдэн кофены аягатай ширээний дэргэд зогсож байгааг харуулж байна.
402978771.jpg|0|A woman wearing a vertical striped top , sitting on a bench beside a telephone booth in a train station .|Галт тэрэгний буудал дахь утасны бүхээгийн хажууд вандан сандал дээр сууж буй босоо судалтай цамц өмссөн эмэгтэй.
4029918745.jpg|0|One child sitting on the grass , and the other child is holding a stick .|Нэг хүүхэд зүлгэн дээр сууж, нөгөө хүүхэд нь саваа барьж байна.
4029929673.jpg|0|Other children look on as a boy in a yellow coat holds a red pot by the handle , tilting it towards a light orange tube .|Шар пальтотой хүү улаан савыг бариулаас нь бариад цайвар улбар шар өнгийн хоолой руу хазайлгахыг бусад хүүхдүүд харна.
4030022254.jpg|0|Sisters waiting for their dinner to be served at a restaurant while listening to live music .|Амьд хөгжим сонсож зоогийн газарт зоог барихаар хүлээж буй эгч нар .
40302299.jpg|0|A group of kids are standing in a passageway and two adult males are standing behind them .|Хэсэг хүүхдүүд гарцан дээр зогсож байгаа бөгөөд тэдний ард хоёр насанд хүрсэн эрэгтэй зогсож байна.
4030620867.jpg|0|A man in a light green shirt and jeans on a street corner pointing to a location out of view of the picture for a woman in white pants .|Гудамжны булан дахь цайвар ногоон цамц, жинсэн өмдтэй эрэгтэй цагаан өмдтэй эмэгтэйд зураг харагдахгүй газрыг зааж байна.
4030623833.jpg|0|A welder waiting for the mold to warm in a car assembly company in the city of Angeles .|Анжелес хотын автомашин угсрах компанид хэв дулаарахыг хүлээж буй гагнуурчин .
4030638908.jpg|0|A short white hair women in front of a wooden lattice door wearing ethnic clothes , beads , and scandal , brushing a clay stoop with a bunch of long green leaves on stems .|Үндэстний хувцас өмсөж, бөмбөлгүүдийг зүүж, дуулиан шуугиантай модон тортой хаалганы өмнө богино цагаан үстэй эмэгтэйчүүд иш дээрээ олон урт ногоон навчтай шавар бөгсөө сэгсэрч байна.
4031278022.jpg|0|Here is a picture of a bald man with a beard and sunglasses , washing his hands at a spring or waterfall .|Энд сахалтай, нарны шил зүүсэн халзан эр булаг, хүрхрээний дэргэд гараа угааж байгаа зураг байна.
4031301793.jpg|0|An Oriental man with glasses and a colorful vest is walking down the street with a girl with blond-hair .|Нүдний шил, өнгө өнгийн хантааз өмссөн дорно дахины эр шар үстэй охинтой гудамжаар алхаж байна.
4031513473.jpg|0|Two men talking and observing fruit that 's on show and for sale at an open fruit market while another woman is also observing the wares .|Хоёр эрэгтэй ярилцаж, жимсний задгай зах дээр худалдаалагдаж буй жимсийг ажиглаж байхад өөр эмэгтэй мөн барааг үзэж байна.
4031539901.jpg|0|A group of individuals at a bar wait at the counter for a bartender to take their order .|Бааранд хэсэг хүмүүс захиалгаа авахын тулд лангуун дээр бармен хүлээж байна.
4031997820.jpg|0|Some men are sitting or laying around with bags and piles of things around them .|Зарим эрчүүд эргэн тойронд нь уут, овоолчихсон юм барьчихсан сууж эсвэл хэвтээд байдаг.
4032238990.jpg|0|A man with a mustache wearing a black and red plaid shirt plays guitar .|Хар улаан дөрвөлжин цамц өмссөн сахалтай эр гитар тоглож байна.
4032257125.jpg|0|A woman in a floral print shirt laying in the grass with yellow and orange leaves around her .|Эргэн тойронд нь шар, улбар шар навчтай өвсөн дунд хэвтэх цэцэгт цамцтай эмэгтэй .
4032520378.jpg|0|A woman checks her rings while standing next to another woman in front of a mirror .|Эмэгтэй хүн толины өмнө өөр эмэгтэйн хажууд зогсоод бөгжөө шалгаж байна .
4032977916.jpg|0|A woman in a white and beige-striped sweater answers telephones in an office .|Цагаан, шаргал судалтай цамц өмссөн эмэгтэй албан тасалгаанд утасдаж байна.
4033018747.jpg|0|A man wearing a sweater is pushing an old man wearing a suit and blue tie in a wheelchair next to a row of bookshelves .|Номог цамц өмссөн эрэгтэй костюм, цэнхэр зангиа зүүсэн өвгөнийг тэргэнцэр дээр эгнүүлэн тавьсан номын тавиурын хажууд түлхэж байна.
4033049067.jpg|0|A man giving a slide show presentation to a group of people .|Хэсэг хүмүүст слайд үзүүлэн үзүүлж буй эрэгтэй .
403308982.jpg|0|A man in a red shirt and a black and blue striped shirt are singing into microphones .|Улаан цамц, хар хөх судалтай цамц өмссөн эрэгтэй микрофонд дуулж байна.
403373142.jpg|0|A boatman in a coolie hat and purple shirt and a child paddle a small boat over placid , muddy water .|Галзуу малгай, нил ягаан цамц өмссөн завьчин хүүхэд, нам гүм, шаварлаг усан дээгүүр жижиг завиар сэлүүрдэж байна.
4033789272.jpg|0|Two older men speak into microphones on a stage , while a projector screen displays a vintage photo of a young man behind them .|Тайзан дээр хоёр хөгшин эр микрофоноор ярьж байгаа бол проекторын дэлгэцэнд тэдний ард байгаа залуугийн чимэг зураг харагдана.
4033800420.jpg|0|Two men in suits sitting on stage with microphones near their mouths and a powerpoint picture in the background .|Тайзан дээр амандаа ойрхон микрофонтой, ард нь powerpoint зурагтай хослол өмссөн хоёр эрэгтэй хүн сууж байна.
403523132.jpg|0|A dog on wood floor is staring at a yellow ball that is lying on orange carpet .|Модон шалан дээрх нохой улбар шар хивсэн дээр хэвтэж буй шар бөмбөгийг ширтэж байна.
4035351596.jpg|0|Blond woman looking down over a wooden rail .|Шар шар эмэгтэй модон төмөр зам дээгүүр харж байна.
4035354150.jpg|0|A lady in a bikini is pouring a drink into a red cup for a man who is wearing trunks and sunglasses .|Бикинитэй эмэгтэй хонгил, нарны шил зүүсэн хүнд зориулж улаан аяганд ундаа хийж байна.
4035527590.jpg|0|A construction worker with a hard hat and green gloves standing shoulder deep in still water facing away from camera .|Барилгын ажилчин хатуу малгайтай, ногоон бээлийтэй, усны гүнд мөрөөрөө зогсож, камерын өөдөөс харсан .
4036388209.jpg|0|A woman in a black shirt getting emotional while talking into a microphone .|Хар цамцтай эмэгтэй микрофоноор ярьж байхдаа сэтгэл хөдөлж байна.
403678611.jpg|0|A man with a black hat and black beard is reading a magazine sitting on a blue bench .|Хар малгайтай, хар сахалтай эр цэнхэр вандан дээр суугаад сэтгүүл уншиж байна.
4036817468.jpg|0|Young male white boy who is dressed in blue jeans and yellow long-sleeved shirt is climbing a tree .|Цэнхэр жинсэн өмд, урт ханцуйтай шар цамц өмссөн залуу эрэгтэй цагаан хүү модонд авирч байна.
4036819980.jpg|0|A young redheaded girl , wearing a yellow shirt , black pants , and sneakers , jumping in a grassy field with blue skies and wispy clouds in the background .|Шар цамц, хар өмд, пүүз өмссөн залуухан улаавтар охин хөх тэнгэр, үүлстэй өвслөг талбайд үсэрч байна.
4037128007.jpg|0|A worker is power washing the sidewalk outside of an estate surrounded by an iron fence .|Ажилчин төмөр хашаагаар хүрээлэгдсэн эдлэнгийн гадна талын явган хүний замыг цахилгаанаар угааж байна.
4037148542.jpg|0|A group of people holding papers and microphones stand in front of a man with his face painted like a mime .|Цаас, микрофон барьсан хэсэг хүмүүс нүүрээ мим шиг будсан хүний өмнө зогсож байна.
4037153114.jpg|0|A group of three violinists made up of two guys and one woman are playing while man in the audience closes his eyes .|Хоёр залуу, нэг эмэгтэйгээс бүрдсэн гурван хийлчтэй хамтлаг тоглож байхад үзэгчид нүдээ аниад сууж байна.
4037734292.jpg|0|A man laying on the street with men and woman walking all around them .|Гудамжинд хэвтэж буй эрэгтэй эмэгтэй эрэгтэй, эмэгтэй хүмүүсийг тойрон алхаж байна.
4038121720.jpg|0|A conductor of a train leans out of a window and looks to the right , while another man inside of the carriage looks towards some gauges .|Галт тэрэгний кондуктор цонхоор тонгойн баруун тийшээ харж байхад вагон доторх өөр нэг хүн цариг руу харж байна.
403844559.jpg|0|Three kids running and falling down a hill towards a parking lot , where a woman is digging in her purse by a car .|Гурван хүүхэд гүвээн дээрээс машинтай түрийвчээ ухаж байгаа зогсоол руу гүйж унаж байна.
