image_name|comment_number|comment|corrected_comment
1318029076.jpg|0|A child in white briefs is pictured jumping in midair above the water of a rive , with trees in the background .|Цагаан өмд өмссөн хүүхэд голын усны дээгүүр агаарт үсэрч байгаа зураг, цаана нь модтой.
131840964.jpg|0|A boy is standing on a sidewalk with his bike .|Хүүхэд дугуйтайгаа явган хүний зам дээр зогсож байна.
131853788.jpg|0|A young boy is playing on a piece of playground equipment that features tires which he must step in and out of , while keeping his balance .|Залуу хүү тоглоомын талбайн тоног төхөөрөмж дээр тоглож байна. Дугуйнууд нь дугуйн дээр орж гарахдаа тэнцвэрээ хадгалж байна.
131890223.jpg|0|A scuba diver who has descended to the bottom of the ocean floor reaches out to pet a large sea turtle .|Далайн ёроолд буусан усанд шумбагч том далайн яст мэлхийг тэжээхийн тулд гараа сунгав.
1318903794.jpg|0|A line of native African villagers traveling down a dusty road .|Тоос шороотой замаар явж буй Африкийн уугуул тосгоны иргэд .
1319634306.jpg|0|The dog is sitting on the side of the hill .|Нохой толгодын хажууд сууж байна.
1319788022.jpg|0|A baby wearing a white shirt is crawling on the ground next to a table .|Цагаан цамц өмссөн хүүхэд ширээний хажууд газар мөлхөж байна.
1319977717.jpg|0|A man wearing dark clothing is talk to a young boy while they are walking down the sidewalk .|Хар хувцас өмссөн эрэгтэй явган хүний замаар явж байхад нь залуу хүүтэй ярьж байна.
132056499.jpg|0|A statue of an angle with a large disk and a man with a yellow coat and trashcan in the background .|Том диск бүхий өнцгийн хөшөө, цаана нь шар пальтотой, хогийн савтай хүн .
132099100.jpg|0|Two young women examine the wares at a well-stocked outdoor bakery booth under a yellow umbrella .|Хоёр залуу эмэгтэй гадаа нарийн боовны лангуун дээр шар шүхэр дор барааг үзэж байна.
1321651400.jpg|0|A blond woman in a white dress sits in a flowering tree while holding a white bird .|Цагаан даашинзтай шаргал үст эмэгтэй цагаан шувууг барин цэцэглэж буй модонд сууж байна.
1321723162.jpg|0|The two girls hold hands with one another while they skate on the ice .|Хоёр охин мөсөн дээр гулгаж байхдаа бие биетэйгээ хөтлөлцөж байна.
1321949151.jpg|0|Two tired children rest on couches at an art museum while the adults around them view the art .|Урлагийн музейд ядарсан хоёр хүүхэд буйдан дээр амарч, эргэн тойрон дахь томчууд нь урлагийг үзэж байна.
1322323208.jpg|0|Two children , one of which is holding a stick , are standing on the beach as the sun begins to set .|Нар шингэж эхлэхэд нэг нь саваа барьсан хоёр хүүхэд далайн эрэг дээр зогсож байна.
132298659.jpg|0|A man wearing white overalls and a baseball cap is holding a paintbrush .|Цагаан комбинзон, бейсболын малгай өмссөн эрэгтэй будаг бийр барьж байна.
132305274.jpg|0|A man in a suit dozes on a park bench , with a sign for the subway in the background .|Паркийн вандан сандал дээр нэг костюмтай эр нойрмоглож, цаана нь метроны тэмдэгтэй.
13237748.jpg|0|A man of the street taking a nap resting his head on a rock . While|Гудамжны хүн толгойгоо хадан дээр тавиад унтаж байна. байхад
1323858296.jpg|0|Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of men 's dress shoes in front of him .|Том малгай өмссөн хэн нэгэн өнгө өнгийн хөнжил дээр сууж, урд нь эрэгтэй гутал өмссөн нэхмэлийн машин ажиллуулж байна.
132421833.jpg|0|A bald man in an orange shirt and jeans is vacuuming an office carpet with a carry-along canister vacuum .|Улбар шар өнгийн цамц, жинсэн өмд өмссөн халзан эр оффисын хивсийг лаазтай вакуумаар соруулж байна.
1324673652.jpg|0|An African man wearing a maroon suit top is leaning next to a tall tied bundle of sticks , with bales of leaves in the background .|Хүрэн хүрэн өнгийн костюм өмссөн Африк эр ард нь боодолтой навчтай, өндөр боодолтой савхны дэргэд бөхийж байна.
1324816249.jpg|0|A brown dog stands in a lush field with the stunning clouds and mountains behind it .|Хүрэн нохой ардаа гайхалтай үүлс, уулстай намгархаг талбайд зогсож байна.
132489044.jpg|0|A young man in a suit and tie leans against a railing to take a nap on public transit .|Костюм өмсөж, зангиа зүүсэн залуу нийтийн тээврээр унтаж амрах гэж хашлага налан зогсож байна.
132523566.jpg|0|A woman in a white shirt and blue checker pants is cooking waffles in the kitchen .|Цагаан цамц, цэнхэр өмд өмссөн эмэгтэй гал тогооны өрөөнд вафли хийж байна.
13255060.jpg|0|Two people have their heads down on a table while a man in a brown jacket looks out the window at a group of bikes and motorcycles .|Хоёр хүн ширээн дээр толгойгоо гудайлгаж байхад хүрэн хүрэм өмссөн хүн цонхоор дугуй, мотоциклийн бүлэг луу харж байна.
1325756278.jpg|0|Many people are crowding around a lady in a red shirt who is laying down hurt next to two bikes .|Хоёр дугуйны хажууд шархадсан улаан цамцтай хатагтайн эргэн тойронд олон хүмүүс цугларч байна.
1325846369.jpg|0|A man in a white t-shirt and jeans standing on a scaffold outside a building .|Цагаан цамц, жинсэн өмд өмссөн эрэгтэй барилгын гадаа тавцан дээр зогсож байна.
132717787.jpg|0|Two chefs talk together behind a tiled restaurant calendar in a fancy restaurant .|Хоёр тогооч тансаг ресторанд ваарантай рестораны хуанлийн ард хамтдаа ярилцаж байна.
1327485320.jpg|0|A woman prepares a plate of meat coming directly off of a grill while people talk in the background .|Хүмүүс ард ярилцаж байхад нэг эмэгтэй мах шарахаас шууд бууж буй таваг мах бэлдэж байна.
1327764519.jpg|0|A man with a large horn sitting in front of an Calvin Klein Steel , featuring a black man staring on .|Calvin Klein Steel машины урд сууж буй том эвэртэй эрэгтэй, дээр нь ширтэж буй хар арьстай эр.
1328411383.jpg|0|There is a man in shorts and sandals and a woman in blue jean shorts and flip-flops out walking together .|Шорт болон шаахайн өмссөн эрэгтэй, цэнхэр жинсэн өмд өмссөн эмэгтэй хоёр хамтдаа алхаж байна.
1328655944.jpg|0|The man is dancing with a doll wearing a red dress and heels .|Эр хүн улаан даашинз, өсгийтэй гутал өмссөн хүүхэлдэйтэй бүжиглэж байна.
132887917.jpg|0|A little boy with a cream colored shirt holding a small piece of candy in a wrapper .|Цөцгий өнгийн цамцтай бяцхан хүү боодолтой чихэр бариад байна.
132935992.jpg|0|A man 's pants are falling down as he throws crates into a dumpster .|Хогийн сав руу хайрцаг шидэхэд эрэгтэй хүний өмд унаж байна .
132935994.jpg|0|An elderly firefighter in an orange suit is holding a fire hose with water coming out .|Улбар шар өнгийн хувцастай өндөр настай гал сөнөөгч ус гарч байгаа галын хоолой барьж байна.
132955537.jpg|0|2 boys in the foreground in a karate competition and coaches in background looking on with another coach sitting at table .|Каратэгийн тэмцээнд 2 хүү урд талд, дасгалжуулагч нар ширээнд сууж буй өөр дасгалжуулагчтай хамт харж байна.
132966111.jpg|0|A large group of people walks beneath an arc made of balloons in a grassy clearing .|Бөмбөлөгөөр хийсэн нумын доогуур олон тооны хүмүүс өвстэй цэлмэг газар алхаж байна.
1329832826.jpg|0|This is a picture of a Broadway Rite Aid Pharmacy that has a bright neon sign and people are prepared to cross the street in front of it .|Энэ бол Broadway Rite Aid эмийн сангийн гэрэлт неон тэмдэгтэй бөгөөд хүмүүс урдуур нь гудамжаар гарахаар бэлтгэж буй зураг юм.
132991765.jpg|0|A woman blowing on a hot beverage while sitting at a table on the sidewalk .|Явган хүний зам дээр ширээний ард сууж байхдаа халуун ундаа үлээж буй эмэгтэй .
133010954.jpg|0|A man in a military-type uniform is standing in the street listening to another man who has a piece of paper in his hands .|Цэргийн хувцастай эр гудамжинд гартаа цаас барьсан өөр хүний яриаг сонсож зогсож байна.
13301546.jpg|0|A man wearing jeans swings back his arm in preparation to release the bowling ball down the lane .|Жинсэн өмд өмссөн эрэгтэй боулингийн бөмбөгийг эгнээгээр суллахаар бэлдэж, гараа хойш савлаж байна.
133031387.jpg|0|A young woman with red highlights in her hair is applying eyeshadow with a Q-tip in front of a mirror .|Үсэндээ улаан туяатай залуу бүсгүй толины өмнө Q хэлбэрийн тен түрхэж байна.
1330645772.jpg|0|A black dog is running across a low cut field nearby an area of trees .|Модны ойролцоох намхан талбайг хар нохой гүйж байна.
133087820.jpg|0|A man is reading a book while sitting on a bench outside of a bookstore .|Номын дэлгүүрийн гадаа сандал дээр суугаад ном уншиж байна.
1330981138.jpg|0|A young man in a red t-shirt is cooking with a skillet .|Улаан цамцтай залуу хайруулын тавган дээр хоол хийж байна.
133189853.jpg|0|A man wearing a tuxedo shirt , vest , and bowtie is kissing another man wearing the same thing on the cheek .|Стоксон цамц , хантааз , эрвээхэй өмссөн эрэгтэй ижил зүйл өмссөн өөр залуугийн хацар дээр үнсэж байна .
1332208215.jpg|0|A man in glasses and an Asian woman are seated across from each other in a subway train .|Нүдний шилтэй эрэгтэй, Ази эмэгтэй хоёр метроны галт тэргэнд өөд өөдөөсөө харан сууж байна.
133243755.jpg|0|A group of students are dressed in white and blue while marching down the street .|Хэсэг оюутнууд цагаан, цэнхэр хувцастай гудамжаар алхаж байна.
1332492622.jpg|0|A woman and two children walking through the upper levels of a carnival attraction .|Багт наадмын үзвэрийн дээд давхраар алхаж буй эмэгтэй хоёр хүүхэд .
133267753.jpg|0|Three street musicians wearing brown coats play the drums and trumpet in front of a store .|Хүрэн пальто өмссөн гудамжны гурван хөгжимчин дэлгүүрийн өмнө бөмбөр, бүрээ тоглож байна.
13327175.jpg|0|A man , wearing a red sash and white shirt , walks a pig with a long piece of rope|Улаан бүс, цагаан цамц өмссөн эр урт олс бариад гахайн алхаж байна
1332722096.jpg|0|Two young ladies in green boots are walking through an urban area while an older lady wearing black shoes follows them .|Ногоон гуталтай хоёр залуу бүсгүй хотын дундуур алхаж байхад хар гутал өмссөн өндөр настай эмэгтэй тэднийг дагаж байна.
1332790049.jpg|0|Various vendors selling produce in an eastern outdoor market .|Зүүн захад бүтээгдэхүүн борлуулж буй төрөл бүрийн худалдаачид .
133280380.jpg|0|a woman wearing sunglasses sits inside of a building with several other people looking outside .|Нарны шил зүүсэн эмэгтэй хэд хэдэн хүмүүстэй хамт барилгын дотор сууж байна.
133280430.jpg|0|Two African American men wearing vests , as one African American man wearing a blue shirt with an emblem direct people or machinery .|Бэлгэ тэмдэг бүхий цэнхэр цамц өмссөн нэг Африк гаралтай америк эр биелэгдэнэ өмссөн хоёр Африк гаралтай америк эр хүн эсвэл машин механизмыг чиглүүлэв.
1332815795.jpg|0|a young baby girl wearing a white outfit swinging in a baby swing|Цагаан хувцас өмссөн бяцхан охин дүүжин савлуур дээр савлаж байна
1332823164.jpg|0|A woman in a red jacket stands on the beach facing the water as it covers her feet .|Улаан хүрэмтэй эмэгтэй далайн эрэг дээр хөлөө даран усан өөд өөдөөс харж зогсоно.
1332867233.jpg|0|A young girl and boy in swimsuits happily play in the sand on a beach .|Усны хувцастай залуу охин, хүү хоёр далайн эрэг дээрх элсэнд аз жаргалтай тоглож байна.
133312329.jpg|0|A smiling female with nice teeth taking a bubble bath , two earrings in her right ear and a short haircut .|Сайхан шүдтэй инээж буй эмэгтэй хөөстэй усанд орж, баруун чихэндээ хоёр ээмэг зүүж, үсээ богино засуулсан.
1333788342.jpg|0|A young dark-haired boy wearing black and white checkered clothing is playing with a yellow toy boat in the shallow waters of a beach .|Хар, цагаан алаг хувцас өмссөн залуу хар үстэй хүү далайн эргийн гүехэн усанд шар тоглоомон завьтай тоглож байна.
1333888922.jpg|0|A brown-haired child in green shoes swings on a swing in a park near the woods .|Ногоон гуталтай бор үстэй хүүхэд ойн ойролцоох цэцэрлэгт хүрээлэнгийн савлуур дээр савлаж байна.
13341510.jpg|0|A young male wearing a red shirt and black pants is performing a dance technique in a terminal station for travelers .|Улаан цамц, хар өмд өмссөн залуу аялагчдад зориулсан терминалын буудал дээр бүжгийн техник үзүүлж байна.
1334403090.jpg|0|A tanned woman and man in swimwear paired together in a colorful kayak with river water splashing all around them .|Идэрлэсэн эмэгтэй, эрэгтэй хоёр усны хувцастай, эргэн тойронд нь голын ус асгарч, өнгөлөг завиар унасан байна.
133456953.jpg|0|A female wearing a black shirt and dark blue pants is practicing gymnastics on a beam , performing a handstnad split that exposes her bellybutton .|Хар цамц, хар хөх өмд өмссөн эмэгтэй туяан дээр гимнастик хийж, гэдэс дотрыг нь ил гаргах хөдөлгөөн хийж байна.
1334737240.jpg|0|A man in an orange shirt smears something in a large white bowl .|Улбар шар өнгийн цамцтай хүн том цагаан аяганд ямар нэгэн зүйл түрхэж байна.
1334892555.jpg|0|Two kids with helmets playing with Nerf swords while one looks on drinking from a plastic cup .|Дуулгатай хоёр хүүхэд Нерф сэлмээр тоглож байхад нэг нь хуванцар аяганаас ундаа ууж байна.
1335519498.jpg|0|A child in a yellow plastic safety swing is laughing as a dark-haired woman in pink and coral pants stands behind her .|Ард нь ягаан, шүрэн өмд өмссөн хар үстэй эмэгтэй зогсоход шар өнгийн хуванцар савлууртай хүүхэд инээж байна.
1335617803.jpg|0|Two boys wearing matching blue polo shirts strike a goofy pose .|Тохирох цэнхэр поло цамц өмссөн хоёр хүү тэнэг дүр үзүүлж байна.
1335877186.jpg|0|A man holding a blue backpack , reading the paper , and a woman wearing a black coat wait for their train .|Цэнхэр үүргэвч барьсан эрэгтэй цаас уншиж, хар пальто өмссөн эмэгтэй галт тэргээ хүлээж байна.
1335877200.jpg|0|A crowd of people are standing on a train platform are unconcerned as a train passes them by .|Галт тэрэгний тавцан дээр зогсож байсан олон хүмүүс галт тэрэг тэдний хажуугаар өнгөрөхөд санаа зовсонгүй.
1336100240.jpg|0|A little blond girl holding a stick walks down a cement path in pink Capris .|Таваа барьсан бяцхан шаргал үст охин ягаан өнгийн каприсаар цементэн замаар алхаж байна.
1336391319.jpg|0|One man in a brown coat steadying a cart with two boxes of fruit while trying to retrieve a pear that fell on the bumpy pavement made of brick .|Хүрэн пальтотой нэг хүн хоёр хайрцаг жимстэй тэргэнцэрт сууж байгаад тоосгоор хийсэн донсолгоотой зам дээр унасан лийрийг авах гэж байна.
1336600636.jpg|0|A female street vendor is standing inside her kiosks which appears to sell a variety of foreign and handmade snacks .|Гадаад болон гар хийцийн төрөл бүрийн хөнгөн зууш зардаг ТҮЦ-ний дотор гудамжны худалдагч эмэгтэй зогсож байна.
133661473.jpg|0|A man in a pair of jeans and a yellow shirt with a paper hanging out of his back pocket enjoys a laugh with a man in jeans and a white shirt at what looks like a meeting coming to an end .|Жинс өмд, шар цамц өмссөн, арын халааснаасаа цаас унжсан эрэгтэй жинсэн өмд, цагаан цамц өмссөн хүнтэй инээлдэж, хурал дуусах гэж байгаа бололтой.
1336772621.jpg|0|Native woman in blue dress prepares pineapple and other fruits .|Цэнхэр даашинзтай уугуул эмэгтэй хан боргоцой болон бусад жимс бэлдэж байна.
133684581.jpg|0|A man running in a marathon runs past 3 bagpipe players , and a drummer , all wearing a uniform|Марафонд гүйж буй эрэгтэй 3 уухайчин, бөмбөрчин бүгд дүрэмт хувцастай гүйж байна.
133767049.jpg|0|Man in white tea shirt , denim paints and blue apron attends to barbecue on a truck trailer .|Цагаан цайны цамц, жинсэн будаг, цэнхэр хормогч өмссөн хүн ачааны тэргэнд шарсан мах хийж байна.
1337792872.jpg|0|A young girl wearing a blue dress runs down a gravel road with a teddy bear .|Цэнхэр даашинз өмссөн залуу охин бамбарууштай хайрган замаар гүйж байна.
1338067602.jpg|0|Man in boat wearing athletic shorts , a backwards baseball cap and sunglasses unhooks a fish he has caught while fishing .|Хамгийн богино өмд, арагш бейсболын малгай, нарны шил зүүсэн завьтай эр загас барьж байхдаа барьсан загасаа тайлж байна.
1338219999.jpg|0|A man in a green tank top wearing a rabbits foot around his neck sits on a small sofa with the window open revealing a man in a white shirt on the other side of the window .|Хүзүүндээ туулайн хөл зүүсэн ногоон цамц өмссөн хүн цонхоо онгорхой жижиг буйдан дээр сууж, цонхны нөгөө талд цагаан цамцтай эрэгтэй харагдаж байна.
1338243125.jpg|0|A man wearing a cap and green shirt with his back to the camera in an industrial kitchen .|Үйлдвэрлэлийн гал тогооны өрөөний камерт нуруугаа харуулан малгай, ногоон цамц өмссөн эрэгтэй .
1338282180.jpg|0|Two women in shorts and shirts are walking holding their purses on their right shoulder .|Шорт өмд, цамц өмссөн хоёр эмэгтэй баруун мөрөндөө түрийвчээ бариад алхаж байна.
1338523142.jpg|0|A man with a black and blue backpack hikes down a rock face .|Хар хөх үүргэвчтэй хүн хадны өөдөөс алхаж байна.
133868556.jpg|0|This picture is of a young girl practicing gymnastics in a gym .|Энэ зураг нь биеийн тамирын зааланд гимнастикаар хичээллэж буй залуу охины зураг юм.
133905560.jpg|0|One dog climbing on the back of another dog in the snow .|Нэг нохой цасан дээр өөр нохойны нуруун дээр авирч байна.
1339342911.jpg|0|A man dressed in dark clothing and a black hat is precariously stepping off the edge of a small cliff formation with the largest part of the formation and the desert landscape behind him .|Хар өнгийн хувцас, хар малгай өмссөн хүн тогтоцын хамгийн том хэсэг, ардаа цөлийн ландшафт бүхий жижиг хадан цохионы ирмэгээс эгзэгтэйхэн бууж байна.
1339596997.jpg|0|three females wearing headscarves standing together|ороолттой гурван эмэгтэй хамт зогсож байна
1339866098.jpg|0|A foreign store and hotel with streets that look run down with a kid in a bicycle sitting .|Унадаг дугуй унасан хүүхэдтэй гудамжаар дүүрэн гудамжтай гадаад дэлгүүр, зочид буудал.
1341077576.jpg|0|A man in a red shirt and blue pants is going into a building while a dog watches him .|Улаан цамц, цэнхэр өмд өмссөн эрэгтэй нохой түүнийг харж байхад байшин руу орж байна.
1341529446.jpg|0|2 people one wearing a blue shirt the other orange taking a bike ride in the country with a beautiful orange sunset behind them .|Нэг нь цэнхэр цамц өмссөн нөгөө улбар шар өнгийн 2 хүн ардаа сайхан улбар шар нар жаргаж буй тус улсад дугуйгаар зугаалж байна.
1341787777.jpg|0|Brown dog on grass , drinking water spray from left side of frame .|Зүлгэн дээрх бор нохой, жаазны зүүн талаас ундны ус цацаж байна.
134201079.jpg|0|A man wearing a Get A Job t-shirt takes a picture of the camera holder with a bright yellow camera while also holding a photo in his left hand .|Ажлын байртай цамц өмссөн эрэгтэй зүүн гартаа гэрэл зураг барьж, тод шар өнгийн камертай камер эзэмшигчийн зургийг авч байна.
134206.jpg|0|The players of the baseball team are standing on the field , with many people watching from the stands .|Бейсболын багийн тоглогчид талбай дээр зогсож, олон хүн үзэгчдийн суудлаас харж байна.
1342407554.jpg|0|A young boy in a red shirt and his older friend are heading down a heavily-wooded trail .|Улаан цамцтай залуу хөвгүүн том найзтайгаа хамт ширүүн модтой замаар явж байна.
1342766791.jpg|0|one small boy climbing a pole with the help of another boy on the ground|Нэг бяцхан хүү газар дээр өөр хүүгийн тусламжтайгаар шон дээр авирч байна
1342780478.jpg|0|A man with a white shirt and tie is standing on a sidewalk between cement barriers .|Цагаан цамц, зангиа зүүсэн эр цементэн хаалтны завсар явган хүний зам дээр зогсож байна.
134283905.jpg|0|An individual is climbing on an objects while the bottom of his shoes can be seen .|Хувь хүн ямар нэгэн зүйл дээр авирч байхад гутлынх нь ёроол харагдахуйц байна.
1343426964.jpg|0|A blond boy in a blue t-shirt stands smiling before a craft of green nylon fabric .|Цэнхэр цамцтай шаргал үст хүү ногоон нейлон даавуугаар урласан гар урлалын өмнө инээмсэглэн зогсож байна.
1343787097.jpg|0|Young children practicing karate are organized in a gymnasium facing the American flag , being watched by adults in black and yellow karate outfits .|Америкийн далбаатай биеийн тамирын зааланд каратэгээр хичээллэж буй бага насны хүүхдүүдийг хар, шар өнгийн каратегийн хувцастай томчууд харж байна.
1344692842.jpg|0|In a martial arts demonstration a man with two swords faces a woman with a Chinese spear .|Тулааны урлагийн үзүүлбэрт хоёр сэлэмтэй эрэгтэй Хятад жад барьсан эмэгтэйтэй нүүр тулж байна.
1344701234.jpg|0|Two boxers wearing protective gear are fighting , with onlookers watching .|Хамгаалалтын хувцас өмссөн хоёр боксчин тулалдаж, үзэгчид харж байна.
1345459258.jpg|0|A man in jeans and a white t-shirt chops up vegetables in a kitchen .|Жинс өмд, цагаан цамц өмссөн хүн гал тогооны өрөөнд ногоо хэрчиж байна.
1345907464.jpg|0|A boy wearing blue swim trunks is climbing on rocks with hotels on the beach in the distance .|Цэнхэр усны сандал өмссөн хүү алсад далайн эрэг дээрх зочид буудлуудтай хадан дээр авирч байна.
1346051107.jpg|0|Man playing musical instrument standing beside a yellow and red fire hydrant|Шар, улаан галын цоргоны дэргэд зогсож буй хөгжмийн зэмсэг тоглож буй хүн
1346095724.jpg|0|A man preparing to cook fish for his visitors during a local town event organized by nike company .|Nike компаниас зохион байгуулж буй орон нутгийн хотын арга хэмжээний үеэр зочдод зориулж загас чанаж бэлдэж буй эр .
134642833.jpg|0|Here is a little boy whose being very cooperative and sweeping the outside porch area with a large broom on the front porch that has a strong railing .|Энд үүдний үүдний үүдний үүдний том шүүрээр хүчтэй хашлагатай, үүдний гадаа талбайг шүүрдэж байгаа бяцхан хүү их эвсэг зантай.
1346529555.jpg|0|a little brown dog stands on his hind legs with a red toy in its mouth .|Бяцхан бор нохой амандаа улаан тоглоомтой хойд хөл дээрээ зогсож байна.
134653574.jpg|0|Three women dressed in plain clothes are cooking a meal in their kitchen .|Энгийн хувцас өмссөн гурван эмэгтэй гал тогооны өрөөндөө хоол хийж байна.
1347001782.jpg|0|A view from the ground of a footbridge , with several pedestrians on it , and the view of one man 's feet in the center foreground .|Хэд хэдэн явган зорчигчтой явган хүний хөлийн голд байрлах гүүрний газраас харагдах байдал.
134724228.jpg|0|Two young women are walking along a rural path bordered by trees .|Хоёр залуу эмэгтэй модоор хүрээлэгдсэн хөдөөгийн замаар алхаж байна.
134747073.jpg|0|The shadowy figure of a young girl is moving towards the water at a beach during dusk .|Сүүдэрт залуу охины дүр үдшийн цагаар далайн эрэг дээр ус руу хөдөлж байна.
1347519824.jpg|0|Two woman wearing statue of liberty hats get their picture taken in a subway .|Эрх чөлөөний хөшөөний малгай өмссөн хоёр эмэгтэй метронд зургаа авахуулж байна.
13478218.jpg|0|A young child , wearing a blue shirt and green hat , is blowing up an orange balloon .|Цэнхэр цамц, ногоон малгай өмссөн бага насны хүүхэд улбар шар өнгийн бөмбөлөг үлээж байна.
1348113612.jpg|0|a black and white dog jumping into a pool with a lot of tennis balls in it .|Тэннисний бөмбөг ихтэй усан сан руу үсэрч буй хар цагаан нохой .
1348113713.jpg|0|There are two small boys wearing ball caps , playing T-Ball in green grass with three adult men watching .|Бөмбөлөг өмссөн хоёр бяцхан хүү ногоон зүлгэн дээр T-Ball тоглож, гурван насанд хүрсэн эрэгтэй харж байна.
1348278340.jpg|0|A man is singing into a microphone while standing on a stage with instruments and musical equipment on the floor around him .|Эр хүн эргэн тойронд шалан дээр хөгжмийн зэмсэг, багаж хэрэгсэлтэй тайзан дээр зогсож байхдаа микрофонд дуулж байна.
134829866.jpg|0|An older man wearing glasses , a baseball cap , a white shirt and a red vest plays a tuba outside a building .|Нүдний шил, бейсболын малгай, цагаан цамц, улаан хантааз өмссөн настай эрэгтэй барилгын гадаа туба тоглож байна.
1348304997.jpg|0|The small red-haired girl jumps on the trampoline under the tree by the shed .|Бяцхан улаан үстэй охин саравчны дэргэдэх модны доорх трамплин дээр үсэрч байна.
1348517063.jpg|0|A woman in a black shirt , jean shorts and white tennis shoes is bowling .|Хар цамц, жинсэн өмд, цагаан теннисний гутал өмссөн эмэгтэй боулинг тоглож байна.
1348517311.jpg|0|A person about in the middle of throwing a green bowling ball down a bowling lane .|Боулингийн талбай руу ногоон бөмбөг шидэж байгаа хүн .
134857559.jpg|0|A man is on stage singing and three people are playing guitars in front of a crowd .|Тайзан дээр эрэгтэй хүн дуулж, гурван хүн олны өмнө гитар тоглож байна.
134867998.jpg|0|A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman .|Нүдний шил зүүсэн эрэгтэй Азийн захын өмнө цаас уншиж, эмэгтэй хүний бодит хэмжээтэй картонон сийлбэрийг уншиж байна.
1348891916.jpg|0|A brown dog on a leash runs through the white water .|Уяатай бор нохой цагаан усан дундуур гүйнэ.
134894450.jpg|0|A boy wearing no shirt and some blue jeans is jumping in the air in the woods .|Цамцгүй, цэнхэр жинсэн өмд өмссөн хүү ойд агаарт үсэрч байна.
1348947380.jpg|0|An old man holding a camera while walking a small brown dog .|Бяцхан бор нохойг зугаалж яваа өвгөн камер бариад .
1348957576.jpg|0|A blond woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .|Цагаан цамц өмсөж, нарны шил зүүсэн шаргал үстэй эмэгтэй хадны гадаргуу дээр завины хажууд сууж буй эрэгтэйтэй ярьж байна.
1349095760.jpg|0|A young boy wearing a bathing suit and rash guard runs into the ocean as the waves bubble up on the shore .|Усны хувцас өмссөн, хамгаалалтын хамгаалалтын хувцас өмссөн залуу хөвгүүн далайн эрэг дээр хөөсөрхөхөд далай руу гүйж байна.
1349427689.jpg|0|A young man in a small motor boat is emptying out a container of water into the lake .|Жижиг моторт завьтай залуу нуур руу савтай ус асгаж байна.
134973484.jpg|0|A man in a white shirt is talking down a street , looking inside his black bag .|Цагаан цамцтай эр гудамжинд хар цүнхнээсээ харан ярьж байна.
1350418415.jpg|0|A man in a white cowboy hat reclines in front of a window in an airport .|Цагаан ковбой малгай өмссөн хүн онгоцны буудлын цонхны өмнө тухлан сууж байна.
1350811702.jpg|0|Young boy wearing waders standing on a dock fishing , other people are in the background .|Загас агнуурын усан онгоцны зогсоол дээр усан онгоц өмссөн залуу, цаана нь бусад хүмүүс зогсож байна.
1350936809.jpg|0|A person sitting on a ledge with a letter in their hands .|Гартаа захидал барьчихсан дэнж дээр сууж буй хүн .
1350948838.jpg|0|Black and white dog leaps away from camera into pool .|Хар цагаан нохой камернаас холдон усан сан руу үсрэн орж байна.
1351315701.jpg|0|A white dog and a black dog running side by side on the grass while onlookers watch .|Цагаан нохой, хар нохой хоёр зүлгэн дээр зэрэгцэн гүйж, үзэгчид харж байна.
