image_name|comment_number|comment|corrected_comment
5466266163.jpg|0|A group of children are sitting close together and laughing while a boy in a white shirt is jumping over them .|Цагаан цамцтай хүү тэдний дээгүүр харайж байхад хэсэг хүүхдүүд ойрхон суугаад инээлдэж байна.
5467111335.jpg|0|A professional woman wearing a tan uniform as she looks up and smiles while having a high tech microscope in front of her .|Мэргэжлийн шаргал дүрэмт хувцас өмссөн мэргэжлийн эмэгтэй өндөр технологийн микроскопыг өмнөө тавиад дээш харан инээмсэглэж байна.
5468029953.jpg|0|A little boy wearing a dark blue jacket reaches out to a woman dressed up in a pink and purple costume with white wings , who is standing on street .|Хар хөх хүрэм өмссөн бяцхан хүү гудамжинд зогсож буй цагаан далавчтай, ягаан, ягаан өнгийн хувцас өмссөн эмэгтэй рүү гараа сунгаж байна.
5468293105.jpg|0|A man with a black shirt and black protective gear punching another man with a yellow shirt and red protective gear while they practice boxing .|Хар цамц, хар хамгаалалтын хэрэгсэлтэй эрэгтэй шар цамц, улаан хамгаалалтын хэрэгсэлтэй өөр залууг боксоор хичээллэж байхад нь цохиж байна.
5468460528.jpg|0|A woman is looking through a telescope , inside a building with a poster of birds .|Бүсгүй шувууны зурагт хуудас бүхий барилгын дотор дурангаар харж байна.
5468626430.jpg|0|A woman walking through snow with snow walking equipment , including snowshoes on her feet and poles in hand , looking at the camera .|Хөл дээрээ цасан гутал, гартаа шон зэрэг цасан дээр алхах хэрэгсэлтэй цасан дундуур алхаж буй эмэгтэй камер руу харж байна.
5469569530.jpg|0|Four people run with snow on the ground , two runners wear short shorts and the other two wear sweatshirts and pants .|Дөрвөн хүн газар цастай гүйж, хоёр гүйгч богино шорт, нөгөө хоёр нь цамц, өмд өмссөн байна.
5470620936.jpg|0|A young man , wearing a T-shirt that says Joplin , plays the guitar in front of a large amplifier .|Жоплин гэсэн бичигтэй цамц өмссөн залуу том өсгөгчийн өмнө гитар тоглож байна.
54723805.jpg|0|Four mountaineers are walking on a trail under the moon that is visible in the blue sky .|Дөрвөн уулчин хөх тэнгэрт харагдах саран доорх жимээр алхаж байна.
5475015553.jpg|0|A shirtless young man with a white cap and jean shorts is performing a trick on his skateboard in the foreground , while a large number of young people are biking , walking , or sitting around .|Цагаан малгай, жинсэн өмд өмссөн цамцгүй залуу урд талд нь скейтборд дээрээ мэх хийж байхад олон залуус дугуй унаж, алхаж, эсвэл тойрон сууж байна.
5475934236.jpg|0|A scruffy bookshop patron laughs while the author of a book looks at him with a smile .|Номын зохиогч түүн рүү инээмсэглэн харж байхад бүдүүлэг номын дэлгүүрийн үйлчлүүлэгч инээж байна.
5476674072.jpg|0|Two men in a bakery , one in a black cap and one in a white cap , are rolling dough out on a wooden table .|Нэг талхны цехэд нэг хар малгайтай, нөгөө нь цагаан малгайтай хоёр эрэгтэй модон ширээн дээр зуурсан гурилаа дэлгэж байна.
5476688378.jpg|0|A man in white with a dirty apron is using a wooden paddle to put something into a brick oven .|Хохир хормогчтой цагаан хувцастай хүн модон сэлүүр ашиглан тоосгон зууханд юм хийж байна.
5477270023.jpg|0|Two men are pushing a coconut water vending cart down a street on a bright sunny day .|Гэгээн нартай өдөр хоёр эрэгтэй гудамжаар наргил модны самрын ус худалдаалах тэргийг түлхэж байна.
5477626138.jpg|0|A man wearing a tan button down shirt and black turban is walking through a field carrying a gardening hoe over his shoulder .|Бүдгэр өнгийн товчтой цамц, хар гогцоо өмссөн эр мөрөндөө цэцэрлэгийн зээтүү үүрэн хээр дундуур алхаж байна.
5477639022.jpg|0|A man wearing a light blue shirt and gray pants is crouched in a field holding nuts in his hand .|Цайвар цэнхэр цамц, саарал өмд өмссөн эрэгтэй гартаа самар барьчихсан хээр талд бөхийж байна.
5477641512.jpg|0|There are two people in an area surrounded by vegetation with one person holding a camera pointed towards a vegetable held by another person .|Ургамалаар хүрээлэгдсэн газарт нэг хүн камер барьсан хоёр хүн өөр хүний барьж буй ногоо руу чиглүүлж байна.
5479540752.jpg|0|A snowboarder wearing a blue jacket and green pants is speeding down the side of a mountain with snow shooting behind him , with a blue sky and green trees in the background .|Цэнхэр хүрэм, ногоон өмд өмссөн цасан урлалын тамирчин цасан шуургатай уулын энгэрээр хурдалж байна , цаана нь хөх тэнгэр , ногоон моднууд .
5479743540.jpg|0|A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him .|Жинс өмд, малгай өмссөн залуу урдуураа бетонон далантай бариул дээр бөхийж байна.
5479752383.jpg|0|An older man in a red jacket is using a chainsaw to cut into a block of ice in front of a Kettle Corn stand .|Улаан хүрэмтэй хөгшин эр данхтай эрдэнэ шишийн тавиурын өмнө цахилгаан хөрөө ашиглан мөсийг зүсэж байна.
5480435624.jpg|0|A young boy dressed warmly in a coat , pants , gloves and a hat stands next to a tree in the snow with a wide smile on his face .|Пальто, өмд, бээлий, малгай өмссөн, дулаахан хувцасласан залуу хөвгүүн цасан дээр модны дэргэд нүүрэндээ инээмсэглэл тодруулан зогсож байна.
54817316.jpg|0|A young blond girl sleeps curled up on a brown couch with her head on large red pillow .|Залуу шаргал үстэй охин бор буйдан дээр толгойгоо том улаан дэрэн дээр нааж унтдаг.
5482951453.jpg|0|Several people are working in the warm manufacturing facility .|Дулаан үйлдвэрт хэд хэдэн хүн ажиллаж байна.
5483441438.jpg|0|Nine people at ski area waiting in line with skis and poles while it is snowing .|Цас орж байхад цанын талбайд есөн хүн цана, шонтой оочирлож байна.
5483599902.jpg|0|A brown-skinned man smiles as he stands next to a metal tub of bread or pastries at a colorful outdoor market .|Хүрэн арьстай эр өнгөлөг гадаа зах дээр төмөр савтай талх, нарийн боовны дэргэд зогсож байхдаа инээмсэглэж байна.
5484283629.jpg|0|A young woman dressed for the cold and wearing snowshoes , sleds on a snowy day .|Цастай өдөр цасан гутал, чарга өмссөн хүйтэнд хувцасласан залуу эмэгтэй.
5484875008.jpg|0|A woman wearing a heavy winter coat eats a sandwich while she , and her surroundings , is covered in snow .|Өвлийн хүнд хүрэм өмссөн эмэгтэй эргэн тойрондоо цасанд дарагдсан байхдаа сэндвич идэж байна.
5484929515.jpg|0|A man wearing a checkered shirt and red apron sits and uses a pottery wheel to make intricate clay pots .|Алаг цамц, улаан хормогч өмссөн хүн сууж, вааран дугуйгаар нарийн шавар сав хийж байна.
5485593000.jpg|0|Construction workers in a Spanish town are working on a business outside .|Испанийн нэгэн хотод барилгын ажилчид гадаа бизнес эрхэлж байна.
5485896726.jpg|0|A street vendor is adjusting the grill on a bicycle-mounted brazier .|Гудамжны худалдаачин унадаг дугуйнд суурилуулсан шарсан махны махыг тохируулж байна.
5486058256.jpg|0|The Pope and another man in a black suit are having a conversation .|Ромын пап болон өөр нэг хар костюмтай хүн ярилцаж байна.
548751378.jpg|0|A toddler is running down the path with an orange toy in his hand .|Бага насны хүүхэд гартаа улбар шар өнгийн тоглоом бариад гүйж байна.
5487530231.jpg|0|Six people are jumping up in excitement with costumes on with vibrant pink and orange colors in the sky are four hot air balloons they appear to be in a dry dessert setting|Зургаан хүн тэнгэрт гялалзсан ягаан, улбар шар өнгийн хувцас өмсөн хөөрөн үсэрч байгаа нь хуурай амттан дээр байгаа дөрвөн агаарын бөмбөлөг юм.
5488532211.jpg|0|a woman in a pink dress is looking at a little boy 's book with him .|Ягаан даашинзтай эмэгтэй түүнтэй хамт бяцхан хүүгийн ном үзэж байна .
5489135871.jpg|0|A man , wearing black pants and a black tank-top , is dancing with a woman in a white dress .|Хар өмд, хар цамц өмссөн эрэгтэй цагаан даашинзтай эмэгтэйтэй бүжиглэж байна.
5489602545.jpg|0|A man wearing a red t-shirt sweeps the sidewalk in front of a brick building .|Улаан подволк өмссөн эрэгтэй тоосгон барилгын өмнөх явган хүний замыг шүүрдэж байна.
5491045483.jpg|0|A little girl with a striped pink scarf holds on to the arm of a snowman .|Судалтай ягаан ороолттой бяцхан охин цасан хүний гараас атгаж байна.
5491397203.jpg|0|A middle-aged man wearing a baseball cap turned backwards , a black shirt , and blue shorts who is driving a boat which has a wooden steering wheel with the british flag flown in the background .|Бэйсболын малгай өмссөн дунд эргэм насны эр арагшаа эргэв, хар цамц, цэнхэр шорт өмсөж, ардаа Британийн далбаа мандуулсан модон жолоотой завь жолоодож байна.
5491402223.jpg|0|In this photo there is are two men one in a blue shirt blue pants white hat and sunglasses the other has on pants that are rolled up just under his knees and a black shirt on they are both on a boat at sea it looks like the man with the black shirt is looking for something while the man in the hat is handling a white rope in his hands .|Энэ зураг дээр хоёр эрэгтэй нэг нь хөх цамцтай цэнхэр өмдтэй цагаан малгайтай, нөгөө нь өвдөгнийхөө доогуур өмд өмссөн нарны шилтэй, хар цамц дээр хоёулаа завин дээр сууж байна. Тэнгис хар цамцтай хүн ямар нэгэн зүйл хайж байх үед малгайтай эр гартаа цагаан олс барьж байх шиг байна.
5491874786.jpg|0|Three men of varying ages are working preparing something with pots and bowls .|Янз бүрийн насны гурван эрэгтэй тогоо, аягатай юм бэлдэж байна.
549520317.jpg|0|The little boy in the red coat and tan pants is at the top of the slide , holding on to the handles of the slide .|Улаан пальто, бор өмд өмссөн бяцхан хүү гулсуурын дээд талд гулсуурын бариулаас бариад зогсож байна.
5495428438.jpg|0|Four people in a tropical area with fruit that has been picked or harvested .|Түүсэн эсвэл хураасан жимстэй халуун орны дөрвөн хүн .
5496383084.jpg|0|A woman with long hair wearing a red jacket , orange pants and brown boots holds one hand high in the air as she bends over with one leg extended further than the other with no discernible floor under her feet .|Улаан хүрэм, улбар шар өнгийн өмд, бор гутал өмссөн урт үстэй эмэгтэй нэг хөлөө нөгөө хөлөөсөө илүү сунгаж, хөл дороо ямар ч шалгүйгээр бөхийж, нэг гараа агаарт өндөрт өргөв.
5496383618.jpg|0|A muscular man arches backwards while supported by a black chord which wraps around his body .|Булчинлаг эр биеийг нь ороосон хар хөвчөөр бэхлэгдсэн арагшаа нумандаж байна.
549639456.jpg|0|silhouette of a young woman jumping and a beautiful setting in the background .|Залуу эмэгтэйн үсэрч буй дүрс, цаана нь үзэсгэлэнтэй орчин .
549887636.jpg|0|A man dressing in a black shirt is waiting to cross the street with traffic .|Хар цамц өмссөн эрэгтэй замын хөдөлгөөн ихтэй гудамжаар гарахыг хүлээж байна.
5498941021.jpg|0|A man in a white hoodie is sitting on top of bamboo scaffolding near the roof of a building holding a spade .|Цагаан юүдэнтэй эр барилгын дээврийн ойролцоох хулсан шатан дээр хүрз барин сууж байна.
549945760.jpg|0|A view of fireman at work on a residential street , standing around their yellow-colored fire engines , while some civilians stand by and watch .|Орон сууцны гудамжинд ажиллаж байгаа гал сөнөөгч шаргал өнгөтэй галын машинуудаа тойрон зогсож байхад зарим энгийн иргэд хажууд нь хараад зогсож байгаа дүр зураг.
549948800.jpg|0|A white and red firetruck with various firemen is parked near some green trees .|Зарим ногоон модны дэргэд янз бүрийн гал сөнөөгчтэй цагаан, улаан галын машин зогсож байна.
5499892202.jpg|0|A tractor loaded with parts is moving across a barren area outside .|Гадна талын үржил шимгүй газар эд анги ачсан трактор хөдөлж байна.
549998716.jpg|0|A pastor on a cellphone in front of a stone building with five officers wearing green uniforms ; two are standing while the others are seated .|Ногоон дүрэмт хувцас өмссөн таван офицерын хамт чулуун барилгын өмнө гар утсан дээр суугаа пастор; хоёр нь зогсож байхад бусад нь сууж байна.
5500138655.jpg|0|Two older men in big jackets are playing a game of air hockey together .|Том хүрэмтэй хоёр хөгшин эрэгтэй хамтдаа агаарын хоккей тоглож байна.
5500650754.jpg|0|Two women and a child are dressed in clothing customary to indigenous local people , and they are sitting by a large rock .|Хоёр эмэгтэй, нэг хүүхэд нутгийн уугуул иргэдийн заншилтай хувцас өмсөж, том хадны дэргэд сууж байна.
5500695312.jpg|0|A group of asian people wearing winter clothing are assembling arts and crafts at a table in a pavilion while snowfalls outside .|Гадаа цас орж, өвлийн хувцас өмссөн хэсэг ази хүмүүс асарт ширээний ард урлаг, гар урлал цуглуулж байна.
5500955489.jpg|0|These two youngsters are enjoying a downhill , high speed ride on a bright sled .|Эдгээр хоёр залуу гэрэлт чаргаар өндөр хурдтай уруудаж байна.
550119995.jpg|0|A man wearing a mask is cutting a hole in a roof and there is an orange crane next to him .|Мак зүүсэн хүн дээвэр дээр нүх гаргаж байгаа бөгөөд хажууд нь улбар шар өнгийн тогоруу байна.
5501226985.jpg|0|A baby wearing a red knit cap is sitting on the floor with a finger in his mouth .|Улаан сүлжмэл малгай өмссөн хүүхэд хуруугаа амандаа хийчихсэн сууж байна.
5501235989.jpg|0|A red shirted kid is holding up a toy a smiling gloriously in the kitchen .|Улаан цамцтай хүүхэд гал тогооны өрөөнд тоглоомоо бариад гайхалтай инээмсэглэж байна.
5501340599.jpg|0|A little girl wearing a polka dot shirt is standing in front of a sink washing clothes out , with a few wet items next to her .|Полка цэгэн цамц өмссөн бяцхан охин угаалтуурын өмнө хувцасаа угааж, хажууд нь хэдэн нойтон зүйл тавьчихсан зогсож байна.
5501805647.jpg|0|A person , wearing a trench coat and hat , is sitting on a bench outside reading a newspaper .|Гадаад вандан сандал дээр тренчэн малгай өмссөн хүн сонин уншиж байна.
5501819854.jpg|0|A man wearing no shoes and has his shirt unbuttoned is laying down in front of a doorway that is looking outside .|Гутал өмсөөгүй, цамцныхаа товчийг тайлсан эрэгтэй гадаа харж буй үүдний өмнө хэвтэж байна.
5501830558.jpg|0|A very young adorable baby who has a long-sleeve shirt on that says i am the boss , is crying and upset .|Намайг дарга гэж бичсэн урт ханцуйтай цамц өмссөн маш залуу хөөрхөн хүүхэд уйлж, бухимдаж байна.
5501939468.jpg|0|We see the backs of a young Asian girl with a green shirt and a red hat holding hands with a young Asian girl with a striped pink shirt and a pink hat by the pool .|Бид ногоон цамц, улаан малгай өмссөн ази охины нурууг усан сангийн эрэг дээр судалтай ягаан цамц, ягаан малгайтай залуу ази охинтой хөтлөлцөн харж байна.
5501939710.jpg|0|Children in a village that appears to be in an asian country are hopping in bags , it looks as if they are in the middle of a race .|Азийн аль нэг улсад байдаг тосгоны хүүхдүүд ууттай үсэрч байгаа нь яг л уралдааны дундуур явж байгаа бололтой.
5501940668.jpg|0|A boy in a dress vest is singing or speaking into a microphone and lights are hanging above him .|Хүүхдийн хантаазтай хүү микрофоноор дуулж эсвэл ярьж байгаа бөгөөд түүний дээр гэрэл өлгөөтэй байна.
5502202358.jpg|0|In a bird 's-eye view , a man has jumped off a diving board , facing the poolside , and is midair before hitting the water .|Шувууны харцаар нэг хүн усан сан руу харсан шумбах тавцангаас үсэрч, усанд мөргөхөөс өмнө агаарт байна.
5502929205.jpg|0|A lady dressed in a leotard is crouching on a dance floor with a red ribbon twirling .|Улаан тууз эргэлдэн бүжгийн талбай дээр бүжгийн талбай дээр бөхийж байна.
5503437581.jpg|0|A young person wearing black shorts and a blue shirt is submerged with their head and part of their torso in the sand .|Хар шорт, цэнхэр цамц өмссөн залуу толгой болон их биеийнхээ нэг хэсгийг элсэнд живүүлжээ.
55034909.jpg|0|A young Caucasian girl in a blue Toronto maple leafs jersey holding a hockey stick and hockey puck is on the ground .|Торонтогийн агч навчтай цэнхэр өмсгөлтэй, хоккейн таяг, хоккейн шайб барьсан залуу Кавказ охин газар хэвтэж байна.
5503955724.jpg|0|Stretching high in the air , the player in the black shirt reaches for the football as the other stretches toward him to steal it away .|Агаарт сунаж, хар цамцтай тоглогч хөл бөмбөгийг хулгайлахаар түүн рүү сунгахад нөгөө тоглогч нь хөл бөмбөг рүү сунгав.
5504028572.jpg|0|A blond-haired boy sits in a fetal position on a pile of rocks , his finger on a crack in the rock .|Шаргал үстэй хүү овоолсон чулуун дээр ургийн байрлалд сууж, хуруугаараа хадан хагарсан дээр сууж байна.
5504365495.jpg|0|A young infant cries while having his or her pajamas buttoned .|Нярай хүүхэд унтлагын хувцасныхаа товчийг дарж уйлж байна.
5504368601.jpg|0|A dead fish that is reddish color on a butcher shop with a worker standing over it .|Дээр нь ажилчин зогсож байгаа махны дэлгүүрт улаан өнгөтэй үхсэн загас .
5504963988.jpg|0|Numerous workers with blue shirts and white aprons are preparing fish for sale .|Цэнхэр цамц, цагаан хормогчтой олон ажилчид загас зарахаар бэлтгэж байна.
5505219003.jpg|0|A man in a black collared shirt is writing on a chalkboard covered in equations .|Хар захтай цамцтай хүн тэгшитгэлээр бүрхэгдсэн самбар дээр бичиж байна.
