image_name|comment_number|comment|corrected_comment
2572712647.jpg|0|A group of young girls all dressed in blue shirts with black pants are standing around in a music room .|Хөгжмийн өрөөнд хар өмдтэй цэнхэр цамц өмссөн хэсэг охидууд зогсож байна.
2572810231.jpg|0|There are two women smiling , one with a red jacket and blond-hair and another wearing a black pantsuit .|Инээж буй хоёр эмэгтэйн нэг нь улаан хүрэмтэй, шаргал үстэй, нөгөө нь хар өмд өмссөн байна.
2572812372.jpg|0|People look at a storefront display of a human like figure as they pass by on the street .|Хүмүүс гудамжинд өнгөрөхдөө дэлгүүрийн лангуун дээрх хүнтэй төстэй дүрсийг харж байна.
2572815587.jpg|0|This is George W Bush standing in front of a podium looking out intently into the crowd while his wife Barbara sits nearby smiling .|Энэ бол Жорж В.Буш индрийн өмнө цугласан олныг анхааралтай ажиглаж байхад түүний эхнэр Барбара инээмсэглэн сууж байна.
2572817235.jpg|0|First Lady Laura Bush at podium , in front of seated audience , at the White House Conference on Global Literacy .|Тэргүүн хатагтай Лаура Буш Цагаан ордны дэлхийн бичиг үсгийн талаарх бага хурлын индэр дээр сууж буй үзэгчдийн өмнө .
2572988399.jpg|0|Four women are sitting against a home while a woman in a white skirt walks away .|Гэрийн эсрэг дөрвөн эмэгтэй сууж байхад цагаан банзал өмссөн эмэгтэй явж байна.
2572988623.jpg|0|Three people in black shirts sitting in a room with chairs lined against a wall and two tables in the middle of the room .|Хана наасан сандал, өрөөний голд хоёр ширээ тавьсан өрөөнд хар цамцтай гурван хүн сууж байна.
2573008329.jpg|0|A young black man is trying to explain something to two other individuals .|Хар залуу өөр хоёр хүнд ямар нэг зүйлийг тайлбарлах гэж байна.
2573009655.jpg|0|We should provide food and shelter to all these children here .|Бид энд байгаа бүх хүүхдүүдийг хоол унд, орон байраар хангах ёстой.
2573009825.jpg|0|A lady is filming school age children in an African village .|Африкийн нэгэн тосгонд нэгэн эмэгтэй сургуулийн насны хүүхдүүдийн зураг авалтыг хийж байна.
2573138540.jpg|0|A small , child on her hands and knees , appears to be wiping tiles with a cloth .|Гар, өвдөг дээрээ суугаа бяцхан хүүхэд даавуугаар плита арчиж байгаа бололтой.
2573140722.jpg|0|A brunette wearing eyeglasses and white sweater , holding her toddler daughter with blond-hair , brown shirt , index finger in child 's mouth .|Нүдний шил, цагаан ноосон цамц өмссөн, шаргал үстэй, бор цамцтай, долоовор хуруугаараа бяцхан охиноо тэвэрсэн хар үстэй бүсгүй.
2573141440.jpg|0|A toddler with blue eyes sits in a blue swing with grass in the background .|Цэнхэр нүдтэй бяцхан хүүхэд цаанаа өвстэй цэнхэр савлуурт сууж байна.
2573409286.jpg|0|A small black boy wearing a grayish blue shirt , jeans with a hole in one knee , and flip-flops sits reading a book on a wooden bench in the children 's section of a library .|Номын сангийн хүүхдийн тасагт саарал хөх цамц, нэг өвдөг нь цоорсон жинсэн өмд, банз өмссөн бяцхан хар хүү модон сандал дээр ном уншиж сууна.
2573535658.jpg|0|Children in blue shirts do homework around a large table .|Цэнхэр цамцтай хүүхдүүд том ширээ тойрон гэрийн даалгавар хийж байна.
2573625591.jpg|0|Three dogs run away from a patch of non-grassy surface leaving one another dog behind .|Гурван нохой өвсгүй талбайгаас нэг нэг нохойгоо ардаа орхин зугтаж байна.
2573667207.jpg|0|A man in a green shirt climbing on rocks while water rushes over them at night .|Ногоон цамцтай хүн чулуун дээр авирч, шөнөдөө ус урсаж байна.
2573762303.jpg|0|a man in a brown shirt and a woman in a green dress are staring angrily at each other .|Хүрэн цамцтай эрэгтэй, ногоон даашинзтай эмэгтэй хоёр бие бие рүүгээ ууртай ширтэж байна.
2573810556.jpg|0|Two couches that face each other are separated by a small table covered with newspapers , booklets , and magazines .|Бие бие рүүгээ харсан хоёр буйданг сонин, товхимол, сэтгүүлээр бүрхсэн жижиг ширээгээр тусгаарлав.
2573811416.jpg|0|People walking around a dirt covered lot with a white and green truck parked at opposite sides .|Цагаан ногоон өнгийн ачааны машин эсрэг талд зогссон шороонд дарагдсан талбайг тойрон алхаж байгаа хүмүүс.
2573830838.jpg|0|An African woman in a black shirt and purple dress looks at an African man in a blue shirt and green pants .|Хар цамц, нил ягаан даашинзтай Африк эмэгтэй цэнхэр цамц, ногоон өмд өмссөн Африк эр рүү харж байна.
2573831706.jpg|0|A group of African Americans sitting at the base of a large tree .|Том модны ёроолд сууж буй хэсэг Африк гаралтай Америкчууд .
2573969957.jpg|0|Two army veterans holding a sign with two young boys .|Цэргийн хоёр ахмад дайчин хоёр залуу хүүгийн хамт тэмдэг барьж байна.
2574084102.jpg|0|A rear view of a little girl in a leotard jumping on a trampoline .|Батут дээр үсэрч буй трико өмссөн бяцхан охины арын дүр зураг .
2574194729.jpg|0|A white dog rushes down a dirt path surrounded by grass and trees .|Өвс модоор хүрээлэгдсэн шороон замаар цагаан нохой гүйж байна.
2574230252.jpg|0|A greenish dog runs through the water by several large rocks .|Ногоон нохой хэд хэдэн том чулуун дундуур урсдаг.
2574247263.jpg|0|An older man in blue pants , blue shirt , and green sweater smokes a cigarette while reclining on a bench .|Цэнхэр өмд, цэнхэр цамц, ногоон ноосон цамц өмссөн өндөр настай эр вандан сандал дээр тухлан тамхи татаж байна.
2574509968.jpg|0|A woman wearing a white shirt stands on the street .|Цагаан цамц өмссөн эмэгтэй гудамжинд зогсож байна.
257456026.jpg|0|A young woman in a pink shirt and jeans is walking past some trees .|Ягаан цамц, жинсэн өмд өмссөн залуу эмэгтэй модны хажуугаар алхаж байна.
2574683131.jpg|0|A man in a black jacket stands under a tent near some chairs and a weather-beaten statue of a man in jeans .|Хар хүрэмтэй хүн майхны доор зарим сандал болон жинсэн өмдтэй хүний цаг агаарт цохиулсан хөшөөний дэргэд зогсож байна.
2574824768.jpg|0|Six young boys , one African American , one Latino , and the others Caucasian , are standing in front of a chain link fence wearing various types of clothing , five of them are holding their ears .|Нэг Африк Америк, нэг Латин, бусад нь Кавказ гэх зургаан залуу хөвгүүн гинжний хашааны өмнө янз бүрийн хувцас өмсөж, тав нь чихээ бариад зогсож байна.
2574886804.jpg|0|Twin brothers wearing the same shirt and pants , folding a towel together .|Ижил цамц өмд өмссөн ихэр ах дүүс алчуур эвхэж байна .
2575233295.jpg|0|A group of dark-skinned , south Asian men sit with their backs against the walls of a room that contains multiple posters as well as a closed window .|Өмнөд Азийн бараан арьстай хэсэг эрчүүд олон зурагт хуудас болон хаалттай цонх бүхий өрөөний хананд нуруугаа наан сууж байна.
2575358644.jpg|0|A boy in a blue uniform kicks a ball while his team cheers him on .|Цэнхэр дүрэмт хувцастай хүү бөмбөг өшиглөн багийнхан нь түүнийг хөгжөөж байна.
2575372856.jpg|0|A boy has shaving cream on his face and is shaving his facial hair with a blue and green razor .|Нүүрэндээ сахлын тос түрхэж, хөх ногоон өнгийн сахлын хутгаар нүүрний үсээ хусаж байна.
2575647360.jpg|0|Four people in a dimmly lit room with pictures all over the walls and two bright lights are engaging in conversations .|Хана бүхэлдээ зурагтай, хоёр тод гэрэлтэй бүдэгхэн өрөөнд дөрвөн хүн ярилцаж байна.
2575846076.jpg|0|A baseball player swings at an oncoming ball while the catcher gets ready and the umpire looks on .|Баригч бэлэн болж, шүүгч харж байхад бейсболын тоглогч ирж буй бөмбөг рүү савлаж байна.
257588281.jpg|0|A brown dog is running through water with a stick in its mouth .|Хүрэн нохой амандаа саваа бариад усан дундуур гүйж байна.
2575887239.jpg|0|A guy in a yellow shirt performs a balancing act on a taught chain near a canal .|Шар цамцтай залуу сувгийн ойролцоох заадаг гинж дээр тэнцвэржүүлэх үйлдэл хийж байна.
2576407111.jpg|0|The man is digging to find something important , gems , gold or other sort .|Хүн эрдэнийн чулуу, алт болон бусад чухал зүйлийг хайж олох гэж ухаж байна.
2576878141.jpg|0|A little boy in a blue jumper is playing on a red plastic toy that looks like a slide .|Цэнхэр цамц өмссөн бяцхан хүү гулсуур шиг улаан хуванцар тоглоом тоглож байна.
257699783.jpg|0|A man wearing all tan is walking his herd of cattle down the beach .|Бүтэн бор шаргал өнгөтэй эр үхэр сүргээ далайн эргээр алхаж байна.
257713504.jpg|0|A man dressed in only shorts and a ski hat , paddles a wooden canoe on a large body of open water .|Зөвхөн шорт, цанын малгай өмссөн хүн задгай усан дээр модон сэлүүрт сэлүүрдэж байна.
25772368.jpg|0|It looked dark outside while in the empty restaurant , a young guy dressed in black sat in a booth playing the harmonica .|Хоосон ресторанд хар хувцастай залуу лангуун дотор хөөмэй тоглож байтал гадаа харанхуй харагдав.
2577341001.jpg|0|One guy in shorts and bare chested with tattoos , nipple piercings and wearing a metal necklace has one hand at hip level and the other hand bent upward and positioned very close to a knife that is in his open mouth .|Шивээстэй, хөх цоолж, төмөр зүүлт зүүсэн богино өмдтэй, цээж нүцгэн нэг залуу нэг гараа ташааны түвшинд, нөгөө гараа дээшээ бөхийлгөж, амандаа байгаа хутгатай маш ойрхон байрлуулсан байна.
2577450794.jpg|0|A young man , who appears to be from a Central American nation , stirs a large cauldron of some sort of semi-liquid food in the shade at an outdoor kitchen , while a little girl in the background speaks to someone on a bicycle .|Төв Америкийн үндэстэн бололтой нэгэн залуу гадаа гал тогооны өрөөний сүүдэрт том тогоотой хагас шингэн хоол хутгаж байхад цаана нь бяцхан охин хэн нэгэнтэй ярьж байна. унадаг дугуй дээр.
25774845.jpg|0|A man in a striped polo shirt holds a guitar in close proximity with four onlookers .|Судалтай поло цамц өмссөн эрэгтэй дөрвөн хүнтэй ойрхон гитар барьж байна.
257765654.jpg|0|A woman in a red shirt and tan pants carries red and yellow flowers in a bucket on his shoulder .|Улаан цамц, бор өмд өмссөн эмэгтэй мөрөн дээрээ хувиндаа улаан, шар өнгийн цэцэг авч явж байна.
2577736128.jpg|0|A man , wearing a blue shirt , is wearing headphones and working with sound equipment .|Цэнхэр цамц өмссөн эрэгтэй чихэвч зүүж дуу авианы төхөөрөмжтэй ажиллаж байна.
2577802195.jpg|0|Police officer is walking down a street looking at a window display .|Цагдаагийн ажилтан гудамжаар алхаж, цонхны дэлгэц харж байна.
2577872862.jpg|0|A little boy in a blue soccer uniform walks , approaching a team member from the opposite team .|Хөл бөмбөгийн цэнхэр хувцастай бяцхан хүү алхаж, эсрэг багийн багийн гишүүн рүү ойртон ирж байна.
2577972703.jpg|0|The girl in a pink top is standing next to a red tricycle looking like she is about to cry .|Ягаан цамц өмссөн охин уйлах гэж байгаа юм шиг улаан гурван дугуйны хажууд зогсож байна.
2578003921.jpg|0|A red shirted bike rider rounds a corner on a trail in the woods .|Улаан цамцтай дугуйчин ойд зам дээр булан тойрч байна.
2578161080.jpg|0|Several men are watching something through a fence .|Хэд хэдэн эрчүүд хашааны завсраар юм харж байна.
2578289278.jpg|0|a man dragging between two horses holding on to the horse on his right|баруун талын мориноосоо зууран хоёр морины хооронд чирч яваа хүн
2578395598.jpg|0|A little white dog runs outside , their ears blown back in the wind .|Бяцхан цагаан нохой чих нь салхинд хийсээд гадаа гүйж байна.
2578577049.jpg|0|A lady with her hands up to her head is sitting on the ground in front of a ocean .|Далайн өмнө гараа толгой руугаа өргөсөн хатагтай газар сууж байна.
2578834476.jpg|0|A person rides his mountain bike down a steep hill in the woods .|Хүн ойд эгц толгодоор уулын дугуйгаа унаж байна.
2578952418.jpg|0|Two men are holding hands and walking through a grassy area .|Хоёр эр хөтлөлцөн өвс ногоотой газраар алхаж байна.
2579009103.jpg|0|There are people sitting around a large circle table with small bowls and drinks in front of them .|Хүмүүс урдаа жижиг аяга, ундаа тавьсан том дугуй ширээ тойрон сууж байна.
2579266054.jpg|0|The roller coaster is going through a twist , turning the people upside down .|Галзуу хулгана эргэлтийг туулж, хүмүүсийг эргүүлж байна.
2579268572.jpg|0|Many people on a roller coaster ride are flipped upside down over a white track .|Галзуу хулгана унасан олон хүмүүс цагаан зам дээгүүр хөмөрсөн байна.
2579330918.jpg|0|Girl wearing black shirt and purple shorts swings on rope on boat|Хар цамц, нил ягаан өнгийн шорт өмссөн охин завин дээр олсоор савлаж байна
2579460386.jpg|0|This dog is jumping through the water .|Энэ нохой усан дундуур үсэрч байна.
2579490116.jpg|0|A white truck filled with a sofa , table , wrapped blue blankets , and a steel gurney standing under a thin tree .|Дүүрсэн буйдан , ширээ , боосон цэнхэр хөнжил , нимгэн модны дор зогсож буй ган хөшиг бүхий цагаан ачааны машин .
2579572274.jpg|0|A little girl is talking on a cellphone on the floor of a living room .|Бяцхан охин зочны өрөөний шалан дээр гар утсаар ярьж байна.
2579625460.jpg|0|Attractive military man with weapons and ammunition sitting on top of a netted armed vehicle .|Тортой зэвсэгт тээврийн хэрэгслийн орой дээр сууж буй зэвсэг, сумтай, дур булаам цэргийн хүн .
2579699529.jpg|0|A mother and child sitting in a living room with wooden walls , lots of small statues on some shelves , and a table covered in food .|Модон ханатай , хэдэн тавиур дээр олон жижиг хөшөөнүүд , хоолоор бүрхэгдсэн ширээтэй зочны өрөөнд сууж буй эх хүүхэд .
2579800117.jpg|0|A group of motorcycle policemen with flags attached to their motorcycles drives down a public street .|Мотоцикльдоо туг далбаатай цагдаа нар олон нийтийн гудамжаар явж байна.
2579899436.jpg|0|A little boy wearing a blue stiped shirt has a party hat on his head and is playing in a puddle .|Цэнхэр өнгийн цамц өмссөн бяцхан хүү толгой дээрээ үдэшлэгийн малгай өмсөж, шалбаагт тоглож байна.
258007701.jpg|0|Football player holds the ball securely to his chest while running downfield .|Хөлбөмбөгчин доошоо гүйж байхдаа бөмбөгийг цээжиндээ найдвартай барьдаг.
2580174179.jpg|0|A middle-aged man with a black and white shirt building an airplane in a field with cars all around .|Хар цагаан цамцтай дунд эргэм насны эр эргэн тойронд машинтай талбайд онгоц барьж байна.
2580184589.jpg|0|A red dump truck is dumping a load in front of some buildings while 3 men stand next to the truck .|Улаан самосвал зарим барилгын урд ачаа асгаж байхад машины хажууд 3 эрэгтэй зогсож байна.
2580215443.jpg|0|A group of people are standing in a line looking off in different directions .|Хэсэг хүмүүс өөр өөр зүг рүү харан зогсож байна.
2580503256.jpg|0|A person with an orange helmet on is skateboarding at a skate park with a Beno 's building on the right side .|Улбар шар өнгийн дуулгатай хүн баруун талд нь Беногийн барилгатай тэшүүрийн паркад скейтбордоор гулгаж байна.
2580707208.jpg|0|A man with long hair and glasses is making a silly face while holding two hats , one on his elbow , and one with his hand above his head .|Урт үстэй, нүдний шилтэй эр хоёр малгайгаа нэгийг нь тохойндоо , нөгөөг нь гараа толгойнхоо дээгүүр бариад тэнэг царай гаргаж байна .
258083997.jpg|0|A young man on rollerskates , in white shorts , part of a crowd watching a black man in a red shirt .|Цагаан шорт өмссөн дугуйтай залуу, улаан цамцтай хар залууг харж буй хүмүүсийн нэг хэсэг.
2580870387.jpg|0|A man in a gray t-shirt and jeans smiles at the camera while sitting in a crowd at an outdoor event .|Саарал подволк, жинсэн өмд өмссөн эрэгтэй гадаа арга хэмжээн дээр олны дунд сууж байхдаа камер руу инээмсэглэж байна.
2580883993.jpg|0|A child wearing a helmet and a climbing harness is climbing the rock wall .|Дуулга, авирах оосор зүүсэн хүүхэд хадны хананд авирч байна.
258089565.jpg|0|A man wearing a thong and furry boots walks down a crowded street towing a political agenda sign on wheels .|Голт өмд, үслэг гутал өмссөн эрэгтэй дугуйтай улс төрийн төлөвлөгөөний тэмдгийг чирээд хөл хөдөлгөөн ихтэй гудамжаар алхаж байна.
2581058635.jpg|0|A man in a white shirt looks up as if talking to someone near the feet of a woman outside a building with unique architecture .|Цагаан цамцтай эрэгтэй өвөрмөц архитектуртай барилгын гадаа эмэгтэй хүний хөлийн дэргэд хэн нэгэнтэй ярьж буй мэт дээшээ харав.
2581066814.jpg|0|Three naked people ride bicycles in a city street while law enforcement and a crowd looks on .|Гурван нүцгэн хүн хотын гудамжинд унадаг дугуй унаж, хууль сахиулах байгууллага болон олон хүн харж байна.
2581218229.jpg|0|Man with glasses and gray hair , sitting at desk on telephone , with piles of paper and a orange coffee cup .|Нүдний шилтэй, буурал үстэй, утсаар ширээний ард сууж, овоолсон цаас, улбар шар өнгийн кофены аягатай хүн.
2581472438.jpg|0|A man with black slacks and red shirt standing in front of a classroom with a whiteboard behind him .|Хар өмд, улаан цамцтай, ардаа самбартай ангийн урд зогсож буй эрэгтэй .
2581690718.jpg|0|Curly-haired little girl in a pink dress getting her barrett put in by a lady in a purple jacket .|Ягаан даашинзтай буржгар үстэй бяцхан охиныг нил ягаан хүрэмтэй хатагтай өмсгөж байна.
2581721340.jpg|0|A small kid climbs down a wall with ropes tied to him from top .|Бяцхан хүүхэд дээрээс нь олс уясан хана руу авирч байна.
25817944.jpg|0|Two construction workers are bent over and straddling a metal I-beam .|Барилгын хоёр ажилчин төмөр I-цацрагыг бөхийлгөж байна.
25818051.jpg|0|Construction workers in hard hats working with heavy machinery on train tracks .|Галт тэрэгний зам дээр хүнд машин механизмтай ажиллах хатуу малгайтай барилгын ажилчид .
2581980255.jpg|0|A man in a suit using his phone standing on the sidewalk as the subway tram goes by .|Метроны трамвай өнгөрч байхад костюм өмссөн эрэгтэй явган хүний зам дээр утсаа ашиглаж байна.
2582156404.jpg|0|A boy is kicking a ball in the cobble-stoned courtyard in front of a building .|Барилгын урд талын чулуун хашаанд нэг хүү бөмбөг өшиглөж байна.
2582211817.jpg|0|A man tosses a soccer ball in the air on the beach at sunset while boats go by in the distance .|Нар жаргах үед далайн эрэг дээр нэгэн эр хөл бөмбөгийн бөмбөгийг агаарт шидэж, завьнууд хол зайд өнгөрч байна.
2582390123.jpg|0|A small gray dog is in the grass with a brown cow .|Бяцхан саарал нохой бор үнээтэй өвсөн дунд байна.
2582413611.jpg|0|A group of young people actively jumping into the air with arms up and outward in different directions with legs bent and extended to positions of motion .|Бүлэг залуучууд хөлөө нугалж, сунгасан байрлалд гараа янз бүрийн чиглэлд дээш, гадагш сунган идэвхтэйгээр агаарт үсэрч байна.
258275599.jpg|0|Four men gather outside Famous Joe 's Pizza while a woman talking on a cellphone walks by .|Алдарт Жоегийн пиццаны гадаа дөрвөн эрэгтэй цугларч, хажуугаар нь гар утсаар ярьж буй эмэгтэй өнгөрч байна.
2583001715.jpg|0|A dog flies through the air , preparing to catch a ball .|Нохой агаарт нисч, бөмбөг барихаар бэлтгэж байна.
258309347.jpg|0|A man in a checkered shirt and some striped trousers seems to be playing with some water .|Алаг цамц, судалтай өмд өмссөн хүн устай тоглож байх шиг байна.
2583217692.jpg|0|A woman is doing a semi split between a boat house and a boat deck while a man who is standing on the deck helps support her .|Эмэгтэй завины байшин болон завины тавцан хооронд хагас хуваагдаж байхад тавцан дээр зогсож буй эрэгтэй түүнд тусалж байна.
2583635522.jpg|0|There are three people sitting in a sun lit blue and white room with a bicycle , a motorbike and a coffee table ; two men are sitting with their legs crossed in decorative wooden chairs , and one of them is wearing a hat .|Нарны гэрэлт цэнхэр цагаан өрөөнд дугуй, мотоцикль, кофе ширээ бүхий гурван хүн сууж байна; хоёр эрэгтэй гоёлын модон сандал дээр хөлөө завилан сууж нэг нь малгайтай .
2583755519.jpg|0|A woman preparing some kind of fish dish , she is wearing a white shirt and has a striped cloth over her left forearm .|Загасны хоол бэлтгэж буй эмэгтэй, цагаан цамц өмсөж, зүүн гарын шууг нь судалтай даавуугаар өмссөн байна.
2584020755.jpg|0|The child has his mouth open and is surrounded by adults dancing .|Хүүхэд амаа ангайж, томчуудаар хүрээлүүлэн бүжиглэж байна.
258434606.jpg|0|An elderly man wearing a red sweater is sitting on a stone bench talking to a balding man wearing a purple sweater .|Улаан ноосон цамц өмссөн өндөр настан чулуун сандал дээр суугаад нил ягаан цамц өмссөн халзан эртэй ярилцаж байна.
2584412512.jpg|0|A fluffy white and brown puppy is playing with a white , curly-haired puppy .|Сэвсгэр цагаан бор гөлөг цагаан буржгар үстэй гөлөгтэй тоглож байна.
2584487952.jpg|0|A dog is jumping in the air in a field of grass .|Нохой өвсний талбайд агаарт үсэрч байна.
2584691004.jpg|0|At the top of an outdoor stairway , the black silhouette of a woman stands against the backdrop of a purple sky .|Гадна шатны дээд талд нил ягаан тэнгэрийн дэвсгэр дээр эмэгтэй хүний хар дүрс зогсож байна.
258476074.jpg|0|A line of off-road vehicles is parked on the hill outside a wooded area .|Модтой талбайн гадаа толгод дээр бартаат замын машинууд цувран зогсож байна.
258489513.jpg|0|Two men at a concert of some sort yelling with a crowd .|Хоёр эрэгтэй концерт дээр олны дунд хашгирч байна.
2584957647.jpg|0|A white dog with a brown spot over one eye in a pool of blue water with a stick in its mouth .|Амандаа саваа барьчихсан хөх усан санд нэг нүд нь бор толботой цагаан нохой .
258501174.jpg|0|Two men with orange shirts pushing children in strollers during marathon .|Марафон гүйлтийн үеэр тэргэнцэртэй хүүхдүүдийг түлхэж буй улбар шар цамцтай хоёр эрэгтэй .
2585141045.jpg|0|A little boy with brown curly hair is blowing bubbles with a wand held by a girl .|Хүрэн буржгар үстэй бяцхан хүү охины барьсан саваагаар хөөс үлээж байна.
2585429487.jpg|0|Three young children wearing jackets and pants are playing with pogo sticks on a dock in front of the Virginia V ship .|Виржиниа V хөлөг онгоцны урд талын усан онгоцны зогсоол дээр хүрэм, өмд өмссөн бага насны гурван хүүхэд пого модоор тоглож байна.
2585848069.jpg|0|A young girl wearing a dress hugs a woman wearing a graduation cap and gown .|Давж өмссөн залуу охин төгсөлтийн малгай, халаад өмссөн эмэгтэйг тэвэрч байна.
2585970434.jpg|0|A young boy wearing a catchers uniform is kneeling on one knee behind home plate on a baseball field .|Баригчийн дүрэмт хувцас өмссөн залуу бейсболын талбай дээр гэрийн тавцангийн ард нэг өвдөг сөгдөн сууж байна.
2586028627.jpg|0|A small child wearing yellow rides his yellow bike in a city center .|Хотын төвд шар өнгийн хувцас өмссөн бяцхан хүүхэд шар дугуйгаа унаж байна.
2586532797.jpg|0|A black dog in the grass is holding a bird in his mouth .|Өвсөнд байгаа хар нохой амандаа шувуу барьж байна .
2586533475.jpg|0|Woman in a green dress standing on a street with cars and bicycles behind her .|Ногоон даашинзтай эмэгтэй гудамжинд машин, дугуйтай ард зогсож байна.
2586695332.jpg|0|A man dressed in a gray shirt , striped running pants and tennis shoes is sleeping on a bench|Саарал цамц, судалтай өмд, теннисний гутал өмссөн эрэгтэй вандан сандал дээр унтаж байна
2586911841.jpg|0|The girl is wearing a blue shirt and jumping in the air .|Охин цэнхэр цамц өмсөөд агаарт үсэрч байна.
2587017287.jpg|0|a wet golden retriever is walking through a lake|нойтон голден ретривер нуурын дундуур алхаж байна
2587106431.jpg|0|Three young boys dressed in an orange and navy shirt are smiling and doing signs with their fingers .|Улбар шар, хөх өнгийн цамц өмссөн гурван залуу инээмсэглэн, хуруугаараа тэмдэг хийж байна.
2587202919.jpg|0|A group of friends enjoying the sites while walking with drinks and camera in hand and see a photo opportunity|Гартаа ундаа, камер бариад сайтаар зугаалж буй хэсэг нөхөд зураг авахуулах боломжийг харлаа.
2587625325.jpg|0|A group of men in fatigues eat at a fast food restaurant .|Ядарсан хэсэг эрчүүд түргэн хоолны газар хооллож байна.
2587696611.jpg|0|A young girl with a white dress walks down a dirt road with trees and fields on both sides of the road .|Цагаан даашинзтай залуу охин замын хоёр талаар мод тарьсан шороон замаар алхаж байна.
2587818583.jpg|0|A man removes a boy from a ball pit while two other children and another man watch .|Нэг эрэгтэй хүүг бөмбөгний нүхнээс гаргаж авч байхад өөр хоёр хүүхэд, өөр эрэгтэй харж байна.
2587846523.jpg|0|The man is throwing a tennis ball for the brown dog to fetch .|Хүрэн нохойг авчрахаар эрэгтэй теннисний бөмбөг шидэж байна.
2588003676.jpg|0|A group of people raise their hands and scream as they swoop down on a roller coaster|Хэсэг хүмүүс галзуу хулгана дээр унахдаа гараа өргөөд хашгирч байна.
2588093968.jpg|0|a young girl in a pink skirt and shirt holds a pair of headphones or earmuffs .|Ягаан банзал, цамц өмссөн залуу охин чихэвч эсвэл чихэвч барьсан байна.
2588456052.jpg|0|A woman in a purple tank top holds a tennis racket , extends an arm upward , and looks up .|Нил ягаан өнгийн цамц өмссөн эмэгтэй теннисний ракет барьж, гараа дээш нь сунгаж, дээшээ харж байна.
2588625139.jpg|0|Two children are playing in the yard and one has hula hoops around him .|Хоёр хүүхэд хашаандаа тоглож байгаа бөгөөд нэг нь эргэн тойронд хула цагирагтай байдаг.
2588763665.jpg|0|A man sitting on a sidewalk drinking beer with his belongings next to him in bags .|Явган хүний зам дээр суугаад ууттай юмнуудаа хажуудаа тавиад пиво ууж байна .
2588912438.jpg|0|A woman leans against a building while sitting on the top step holding a sign celebrating gay marriage while the man next to her is holding a sign in his lap .|Дээд шатан дээр нэгэн эмэгтэй ижил хүйстнүүдийн гэрлэлтийг тэмдэглэж буй бичгийг барин суугаад барилга налан зогсож байхад түүний хажууд байгаа эрэгтэй хүн өвөр дээрээ бичиг барьсаар байна.
2588927489.jpg|0|A young boy wearing a blue and red hat is using a camera near a swing set .|Цэнхэр, улаан малгай өмссөн залуу дүүжин савны дэргэд камер ашиглаж байна.
2589156742.jpg|0|A man with a soft drink poses for the camera with a park in the background .|Зөөлөн ундаа барьчихсан эр цаадах цэцэрлэгт хүрээлэнтэй камерын өмнө гарч байна.
2589241160.jpg|0|Two dogs are running around on dead grass and sand with green grass in the background .|Хоёр нохой үхсэн өвс, элсэн дээр ногоон өвстэй цаагуур гүйж байна.
2589308405.jpg|0|Two girls are hopping in burlap sacks across a field in front of a fence around a tennis court .|Хоёр охин теннисний талбайн эргэн тойрон дахь хашааны урд талд тааран шуудайтай үсэрч байна.
2589728235.jpg|0|A red-haired woman in a blue shirt and jacket standing as a white car passes .|Цэнхэр цамц, хүрэм өмссөн улаан үстэй эмэгтэй цагаан машин өнгөрч байна.
