image_name|comment_number|comment|corrected_comment
6038122264.jpg|0|A man wearing all black with a cap on his head is spearing something on a wall .|Бүтэн хар хувцас өмссөн, толгой дээрээ малгай өмссөн хүн ханан дээр ямар нэгэн зүйл жадаж байна.
6039211337.jpg|0|A man , with both arms outstretched above him and one leg in the air , poses on a boardwalk as a woman runs by .|Хоёр гараа дээшээ сунгасан, нэг хөлөө агаарт тавьсан эрэгтэй хүн хажуугаар нь гүйж буй эмэгтэйн зам дээр зогсож байна.
6039213023.jpg|0|One man dressed in black is stretching his leg up in the air , behind him is a massive cruise ship in the water .|Хар хувцастай нэг хүн хөлөө дээш сунгаж байгаа бөгөөд түүний ард асар том усан онгоц усан дотор байна.
6039214277.jpg|0|A man in a short-sleeved black shirt stands with a leg lifted behind him and arms spread in opposite directions on a grated structure .|Богино ханцуйтай хар цамцтай эрэгтэй хөлөө ардаа өргөж, сараалжтай байгууламж дээр гараа эсрэг чиглэлд дэлгэн зогсож байна.
6040615333.jpg|0|A man is lounging under an umbrella at the beach with the sand , ocean , and other beach goers in the background .|Далайн эрэг дээр нэг эрэгтэй шүхэр дор тухлан сууж байна , цаана нь элс , далай болон бусад далайн эргийн жуулчид .
6041156608.jpg|0|A few people watch several swimmers with fitted swimming caps swim in an Olympic-size swimming pool .|Олимпийн хэмжээтэй усан санд малгай өмссөн хэд хэдэн усанд сэлэгчдийг сэлж байхыг цөөхөн хүн харж байна.
6041167176.jpg|0|A man walks through a clearing and carries a rifle along his back , casually holding it by the muzzle .|Нэг хүн цоорхойгоор алхаж, винтовыг нуруундаа үүрэн хошуунаас нь санамсаргүйгээр барьж байна.
6041486114.jpg|0|Two men , one sitting , one standing , are playing their guitars on stage while the audience is looking on .|Тайзан дээр нэг сууж, нэг зогсож хоёр эрэгтэй гитар тоглож, үзэгчид харж байна.
6042049207.jpg|0|A man shows discomfort while lying on a deck as someone in stocking feet stands on one of his hands .|Тавцан дээр хэвтэж байхдаа оймс өмссөн хүн нэг гар дээрээ зогсоход таагүй мэдрэмж төрж байна.
6042855086.jpg|0|A young man doing a kite wakeboarding trick with other boarders in the background on a mostly sunny day in the background .|Нартай өдөр цаад талд нь цаасан шувууны вейкбордингийн трик хийж буй залуу .
6043197241.jpg|0|A couple is posing on hard wood floors in front of stacks of luggage and the man on the left is wearing red and giving a thumbs up .|Хосууд ачаа тээшний өмнө хатуу модон шалан дээр зургаа авахуулж байгаа бөгөөд зүүн талд байгаа эрэгтэй улаан хувцас өмсөж, эрхий хуруугаа дээш харуулж байна.
6043589490.jpg|0|A young lady with multiple piercings is brushing her teeth outdoors in a wooded area .|Олон цоолбортой залуу бүсгүй гадаа модтой газарт шүдээ угааж байна.
6044445148.jpg|0|"A biker doing a trick off of a ramp that reads "" RONA "" and "" Cariboos Brewing "" ."|""" RONA "" болон "" Cariboos Brewing "" гэсэн бичигтэй налуу замаас гарч мэх хийж буй дугуйчин."
6044840724.jpg|0|A young man in a white button shirt and black pants assesses a washer in a laundromat .|Цагаан цамц, хар өмд өмссөн залуу угаалгын газар угаагчийг үнэлж байна.
6046473448.jpg|0|A young man in shorts and tank top sitting on a bike with a double seat pull behind two wheeler attached to it and one in front with both being yellow in color .|Шорт өмд, цүнх өмссөн залуу дугуйн дээр сууж буй давхар суудалтай дугуйны ард хоёр дугуйтай, урд нь шар өнгөтэй байна.
6046474576.jpg|0|A man wearing hot pink briefs is standing on an outdoor platform juggling in front of a crowd below .|Халуун ягаан өмд өмссөн эрэгтэй гадаа тавцан дээр зогсож, доор нь олны өмнө жонглёрдож байна.
6049472523.jpg|0|Guy riding four wheeler on two wheels and making a gun with his hand at the camera .|Дөрвөн дугуйтай хоёр дугуйтай залуу камер руу гараараа буу хийж байна.
6050027136.jpg|0|A man on a four-wheeler is raising his front tires on a public road in front of spectators .|Дөрвөн дугуйтай хүн үзэгчдийн нүдэн дээр нийтийн зам дээр урд дугуйгаа өргөж байна .
6052149729.jpg|0|two males standing in front of a gated manor with one bent over with hands on his knees and one pretending to kick the other 's bottom .|Хоёр эрэгтэй хаалгатай хашааны урд зогсоод нэг нь өвдөг дээрээ гараа тонгойлгож, нэг нь нөгөөгийнхөө ёроолыг өшиглөх дүр эсгэж байна.
6053012389.jpg|0|A teenage girl glances at a fellow dancer through a mirror while she warms up in the dance studio .|Өсвөр насны охин бүжгийн студид бие халаалт хийж байхдаа хамт бүжигчин залуугаа толинд харж байна.
6053187227.jpg|0|A woman with red eyes and green makeup on her face , holds up a beige colored , ornately designed fan to cover her mouth .|Улаан нүдтэй, нүүрэндээ ногоон будалттай эмэгтэй амаа таглахын тулд шаргал өнгөтэй, гоёмсог хийцтэй сэнс барьсан байна.
6053720349.jpg|0|A baby is looking quite tired as she sits inside a luggage bag .|Хүүхэд ачаа тээшний уутанд суугаад нэлээд ядарсан харагдаж байна.
6054020376.jpg|0|A woman wearing chef clothing stands proudly displaying intricately carved fruit - one a watermelon carved into flowers and the other a pineapple with geometric shapes .|Тогоочны хувцас өмссөн эмэгтэй эгнүүлэн сийлсэн жимсийг бахархалтайгаар дэлгэн харуулав - нэг нь цэцэгт сийлсэн тарвас, нөгөө нь геометрийн дүрс бүхий хан боргоцой.
6054169.jpg|0|A man wearing a construction vest is working on laying pipe on site .|Барилгын хантааз өмссөн хүн газар дээр нь хоолой тавихаар ажиллаж байна.
6056271620.jpg|0|There are women dressed in black dresses wearing hats and men wearing black suits and white shirts waiting in a line at a food truck .|Хүнсний машинд дараалалд зогсож буй малгай өмссөн хар даашинз өмссөн эмэгтэйчүүд, хар костюм, цагаан цамц өмссөн эрчүүд зогсож байна.
6056788662.jpg|0|Couples are dancing in a courtyard with a rough stone wall backing and a large brown building in the background .|Хосууд барзгар чулуун ханатай, цаана нь том бор байшинтай хашаанд бүжиглэж байна.
605691297.jpg|0|A man in a orange shirt is on a ladder working on a power line , as several men below him are loading their truck with equipment while a dog is watching .|Улбар шар өнгийн цамцтай эрэгтэй шат дээр цахилгааны шугам дээр ажиллаж байгаа бөгөөд түүний доор хэд хэдэн хүн машиндаа тоног төхөөрөмж ачиж байхад нохой харж байна.
6059154572.jpg|0|A teenage male goes urban surfing in a small body of water with a modified surfboard for a crowd of people with lush trees in the background .|Өсвөр насны эрэгтэй цаагуураа өтгөн модтой олон хүмүүст зориулан өөрчилсөн усан онгоцоор жижиг усан санд хотын серфинг хийж байна.
6060344876.jpg|0|"A man with a green hat in a small boat named "" Texas Mooring "" , in the water ."|" Texas Mooring """" нэртэй жижиг завин дотор ногоон малгайтай хүн усан дотор ."""
60617980.jpg|0|A man in a plaid shirt laying tile and grout in front of Joseph A. Bank clothing store .|Жосеф А. Банкны хувцасны дэлгүүрийн урд талд хавтанцар, шавар тавьж буй хавтгай цамцтай эрэгтэй .
6063730184.jpg|0|A young blond child wearing only a diaper sits on a large rock at the edge of a body of water while a large black dog stands in the water nearby .|Зөвхөн живх өмссөн шаргал үст хүүхэд усан сангийн захад том хадан дээр сууж байхад ойролцоох усанд том хар нохой зогсож байна.
60644154.jpg|0|A small boy playing with a children 's small playhouse .|Хүүхдийн тоглоомын талбайгаар тоглож буй бяцхан хүү .
6064872574.jpg|0|An old woman seated and wearing glasses making necklaces out of beads under the light of a fluorescent bulb .|Флюресцент чийдэнгийн гэрэлд нүдний шил зүүж суугаа хөгшин эмэгтэй бөмбөлгүүдийгээр зүүлт хийж байна.
6065327187.jpg|0|On the road there is one man with a wagon and two cattle passing an Isuzu truck which is carrying three men .|Зам дээр гурван хүн ачсан Isuzu маркийн ачааны машинтай нэг хүн тэрэгтэй, хоёр үхэртэй явж байна.
6065883340.jpg|0|A young child riding a bicycle across a suspension bridge with trees in the background .|Цаана модтой дүүжин гүүрээр дугуй унаж яваа бага насны хүүхэд .
6065938960.jpg|0|"Several African people are gathered outside a dilapidated building ; while four of the men are sitting on the right underneath a sign that reads "" Beauty Parlour "" , a vendor sells vegetables from a cart on the left hand side ."|"Африкийн хэд хэдэн хүмүүс эвдэрсэн барилгын гадаа цугларч байна; Гоо сайхны газар"" гэсэн самбарын доор баруун талд дөрвөн эрэгтэй сууж байхад, худалдагч зүүн гар талын тэргэнд ногоо зарж байна. тал."""
6066197286.jpg|0|Some kids are playing pool volleyball with a man wearing a neon shirt , red hat and a whistle hanging from his neck .|Зарим хүүхдүүд неон цамц, улаан малгай өмссөн, хүзүүнээсээ шүгэл зүүсэн хүнтэй бассейн волейбол тоглож байна.
6066636675.jpg|0|"A guy with lots of tattoos and a black shirt with white lettering spelling "" stheart "" putting on a rock concert ."|"Олон шивээстэй, "" stheart "" цагаан үсэгтэй хар цамцтай залуу рок концерт тоглож байна."
6066650935.jpg|0|2 people on bikes riding away on the distant road with their backs toward us as the road they are on extends on into the distance .|Дугуйтай 2 хүн алс холын замд нуруугаараа биднийг чиглэн явж байна.
606691813.jpg|0|A young child in a red t-shirt with a magnifying glass scooping beans out of a bin .|Улаан подволк өмссөн, томруулдаг шилтэй бага насны хүүхэд хогийн савнаас шош гаргаж авч байна.
6067630216.jpg|0|A woman with long hair and an orange sweater hangs a red cloth on a clothesline .|Урт үстэй, улбар шар өнгийн цамц өмссөн эмэгтэй хувцасны утсан дээр улаан даавуу өлгөж байна.
6067708481.jpg|0|A small blond boy in a collared , striped shirt stands next to the edge of a marsh .|Завхтай, судалтай цамц өмссөн шаргал үст бяцхан хүү намгийн захад зогсож байна.
6067800722.jpg|0|Two women walk around a laundry mat while a man sits at a desk and eats .|Эр хүн ширээний ард суугаад хоол идэж байхад хоёр эмэгтэй угаалгын дэвсгэр тойрон алхаж байна.
6068386039.jpg|0|An unhappy , wet , black and gray dog sat on the floor while its owner tried to dry it with a blow-dryer .|Аз жаргалгүй нойтон хар саарал нохой шалан дээр сууж байтал эзэн нь үс хатаагчаар хатаана.
6068604099.jpg|0|Two middle-aged men wearing matching hats are holding bagpipes while looking in the same direction .|Тохирох малгай өмссөн дунд эргэм насны хоёр эрэгтэй нэг зүг рүү хараад уут барьсаар байна.
6070950788.jpg|0|A bartender in a black shirt is juggling bottles of liquor that have flames coming out of the tops .|Хар цамцтай бармен оройноос нь дөл гарч ирсэн архины шилээр жонглёр тоглож байна.
6071314957.jpg|0|A tennis player , wearing a yellow shirt , jumps to hit the ball to the other player , who is wearing black .|Шар цамц өмссөн теннисчин хар хувцастай нөгөө тоглогч руу бөмбөг цохих гэж үсэрч байна.
6072179885.jpg|0|A woman dancer in a black tutu and nude hose dances with her arms over her head in front of a darkly painted background with dried leaves on the floor .|Хар туту, нүцгэн хоолойтой бүжигчин эмэгтэй шалан дээр хатсан навчтай, бараан будсан дэвсгэрийн өмнө гараа толгой дээрээ тавин бүжиглэж байна.
607339469.jpg|0|A little girl dressed in a pink shirt , blue shorts and a pink hair ribbon feeding ducks that are swimming in water .|Ягаан цамц, цэнхэр шорт, ягаан үстэй тууз өмссөн бяцхан охин усанд сэлж буй нугасуудыг тэжээж байна.
6073565104.jpg|0|A shirtless man is rock climbing at a very steep angle .|Цамцгүй хүн маш эгц өнцгөөр хаданд авирч байна.
6073765731.jpg|0|An older woman shows a younger woman in blue gloves and a blue shirt something to observe in a scientific research tissue culture hood .|Хөгшин эмэгтэй хөх бээлий, цэнхэр цамц өмссөн залуу эмэгтэйд шинжлэх ухааны судалгааны эдийн соёлын юүдэн дотор ажиглах ямар нэг зүйлийг харуулж байна.
6074238868.jpg|0|Two girls , one asian and one white , are in white lab coats working on something from a yellow box .|Нэг ази, нэг цагаан арьст хоёр охин цагаан өнгийн лабораторийн хувцастай шар хайрцагнаас ямар нэгэн зүйл хийж байна.
6074391204.jpg|0|In a lab full of glassware , a white coat wearing scientist carefully dispenses liquid into another container while another watches attentively .|Шилэн саваар дүүрэн лабораторид цагаан халаад өмссөн эрдэмтэн шингэнийг өөр саванд болгоомжтой хийж, нөгөө нь анхааралтай ажиглаж байна.
6074401666.jpg|0|A man in a white shirt and wearing latex gloves is examining eggs one at a time .|Цагаан цамц өмссөн, латекс бээлий өмссөн эрэгтэй өндөгийг нэг нэгээр нь шалгаж байна.
6074803994.jpg|0|A woman in black clothing runs down the street barefoot next to two people on bicycles and a female runner .|Унадаг дугуйтай хоёр хүн болон гүйгч эмэгтэйн дэргэд хар хувцастай эмэгтэй гудамжаар хөл нүцгэн гүйж байна.
6075404518.jpg|0|A woman wearing a blue shirt and black apron is working at the counter of a fast food restaurant .|Хөх цамц, хар хормогч өмссөн эмэгтэй түргэн хоолны газрын лангуун дээр ажиллаж байна.
6075614739.jpg|0|A man in a yellow shirt and yellow helmet turned looking at the camera while people go about there business .|Хүмүүс бизнес хийж байх хооронд шар цамц, шар дуулгатай хүн камер руу харав.
6075991802.jpg|0|A very young boy is sitting on his preschool type bicycle under an outdoor table .|Нэг залуухан хүү сургуулийн өмнөх насны унадаг дугуй дээрээ гадаа ширээн доор сууж байна.
6077121925.jpg|0|A man with a Navy jacket is peering into equipment near the water .|Тэнгисийн цэргийн хүрэмтэй хүн усны ойролцоох тоног төхөөрөмж рүү харж байна.
6077671447.jpg|0|A woman with brown hair is wearing a brown shirt and navy colored pants and is working on pottery at a table full of unpainted pottery with a chalkboard in the background .|Хүрэн үстэй эмэгтэй бор цамц, хөх өнгийн өмд өмсөж, цаана нь самбар бүхий будаагүй ваар дүүрэн ширээний ард вааран урлаж байна.
6077676085.jpg|0|Girl in a blue sweater painting while looking at a bird in a book .|Цэнхэр ноосон цамцтай охин номон дээрх шувууг харж байхдаа зуржээ.
60779083.jpg|0|A man in a black shirt and a woman in a green shirt at a marketplace ordering food from a counter .|Зах дээр хар цамцтай эрэгтэй, ногоон цамцтай эмэгтэй лангуунаас хоол захиалж байна.
6078212486.jpg|0|Two girls one with black shirt and one with white sweater are sitting at a table working with clay sculptures .|Хар цамцтай, цагаан ноосон цамцтай хоёр охин ширээний ард сууж, шавар баримал урлаж байна.
6078216754.jpg|0|An artist wearing a purple breathing mask is standing next to a stone wall , painting with aerosol cans on a canvas held up by an easel .|Амьсгалын ягаан маск зүүсэн зураач чулуун хананы дэргэд зогсоод, мольбертээр өргөсөн зотон дээр аэрозолийн лаазаар зурж байна.
6078286671.jpg|0|An asian lady , using a type of hammer to press a design into some sort of fabric looking device .|Ази бүсгүй , ямар нэгэн төрлийн даавууг харагдуулах төхөөрөмж дээр загварыг дарахын тулд алх ашиглаж байна.
6079294995.jpg|0|Two young chefs posed with platters of modern cuisines with the kitchen in the background .|Хоёр залуу тогооч гал тогооны өрөөтэй орчин үеийн хоолны таваг барин зургаа авахуулж байна.
6079467981.jpg|0|A man is wearing a white shirt and burgundy pair of shorts is holding up his head and near a watered area among bushes and leaves .|Цагаан цамц, бургунди богино өмд өмссөн эрэгтэй толгойгоо өргөөд, бут, навчис дундах усалгаатай газрын ойролцоо байна.
6080521675.jpg|0|A person with an apparatus attached to his shoes is running through a flat , snowy area with trees and mountains in the distance .|Гуталдаа аппарат зүүсэн хүн алсад мод, уултай тэгшхэн цастай газраар гүйж байна.
6080747763.jpg|0|There are four individuals standing together in a line at the waters edge wearing black diving gear with red and black flippers .|Усны эрэг дээр улаан, хар жигүүртэй хар шумбах хэрэгсэл өмссөн дөрвөн хүн нэг эгнээнд зогсож байна.
6082212650.jpg|0|A man in a hat leans on a partially constructed wooden structure .|Малгайтай хүн хэсэгчлэн барьсан модон байгууламжийг түшиж байна.
6082254728.jpg|0|Ballerinas performing a dance routine wearing various colored dresses holding hands with there right legs held up .|Янз бүрийн өнгийн даашинз өмссөн бүжгийн бүжиг хийж буй балетчид гар барин баруун хөлөө дээш өргөв.
6082535291.jpg|0|Here are ten people skating and one guy without a shirt dancing on concrete in a tree-lined park .|Модтой цэцэрлэгт хүрээлэнд 10 хүн гулгаж, цамцгүй нэг залуу бетон дээр бүжиглэж байна.
608257195.jpg|0|A boy dressed in an orange shirt and a helmet is riding a dirt bike in the woods .|Улбар шар өнгийн цамц, дуулга өмссөн хүү ойд шороон дугуй унаж байна.
6082587848.jpg|0|A woman playing the violin with sunglasses on her head .|Толгой дээрээ нарны шил зүүсэн хийл тоглож буй эмэгтэй .
6083027696.jpg|0|A man standing on a boat in a yellow jumpsuit helping another man in a yellow jumpsuit climb up a ladder on a bigger ship .|Шар комбинзонттой завин дээр зогсож буй эрэгтэй шар хувцастай өөр хүнд том хөлөг онгоцны шатаар өгсөхөд нь тусалж байна.
6083302879.jpg|0|Two male police officers on patrol , wearing the normal gear and bright green reflective shirts .|Хэвийн хувцас, тод ногоон гэрэл цацруулагч цамц өмссөн хоёр эрэгтэй цагдаа эргүүлд гарч байна.
608453511.jpg|0|Two young men are sitting at a table with dominoes and a woman in black who is talking while they are smiling at the camera .|Хоёр залуу даалуутай ширээний ард сууж, хар хувцастай эмэгтэй камер руу инээмсэглэн ярилцаж байна.
6084817815.jpg|0|Foreign folk dancers are dressed in outfits of bright lime green , red and white tops , lime green headbands and red , blousy trousers and open-toed specialty shoes while dancing in a city street , while spectators enjoy the show .|Гадаадын ардын бүжигчид тод шохойн ногоон, улаан, цагаан өнгийн оройтой хувцас, шохойн ногоон толгойн тууз, улаан, хөх өмд, задгай тусгай гутал өмсөж, хотын гудамжинд бүжиглэж, үзэгчдэд шоу цэнгээн авч байна.
6085363550.jpg|0|Dozens of street performers in fuchsia , red , yellow and black outfits are dancing and singing along a city street .|Фуксиа, улаан, шар, хар өнгийн хувцастай олон арван гудамжны жүжигчид хотын гудамжаар бүжиглэж, дуулж байна.
6086510173.jpg|0|A laboratory technician examines a blood sample using a high powered microscope .|Лабораторийн техникч өндөр хүчин чадалтай микроскоп ашиглан цусны дээжийг шалгаж байна.
6086876085.jpg|0|An elderly gentleman dressed in a formal white shirt and pinstriped black slacks and black shoes is dancing with a middle-aged woman in a short white dress and black high heeled shoes on a wood floor in a dimly lit room , while another similar dressed couple dances .|Албан ёсны цагаан цамц, нарийн судалтай хар өмд, хар гутал өмссөн өндөр настай эрхэм бүдэг гэрэлтэй өрөөнд модон шалан дээр богино цагаан даашинз, хар өндөр өсгийтэй гутал өмссөн дунд эргэм насны эмэгтэйтэй бүжиглэж байна. бас нэг ижилхэн хувцасласан хос бүжиглэж байхад .
6087966524.jpg|0|Three police officers on motorcycles on the street with pedestrians walking on the sidewalk in the background .|Гудамжинд мотоцикльтой гурван цагдаа явган хүний зам дээр ард нь явж байна.
6089556280.jpg|0|A blond woman appears to be on stage , strumming an acoustic guitar and singing into a microphone .|Тайзан дээр шаргал үст эмэгтэй акустик гитар эгшиглэн микрофонд дуулж байгаа бололтой.
6090223025.jpg|0|A cowboy is participating in the bull riding competition at a rodeo , with the two other people in the rodeo area with him , and three spectators .|Родео дээр ковбой бух унах уралдаанд оролцож байгаа бөгөөд өөр хоёр хүн, гурван үзэгчтэй хамт явж байна.
6090766940.jpg|0|Two men , one standing and one seated on the ground are attempting to wrangle a bull as dust from the action is being kicked up .|Нэг нь зогсож, нөгөө нь газар суусан хоёр эрэгтэй бухыг зодох гэж оролдож байна.
60908622.jpg|0|Two men working with wood , cutting a board with a large saw that 's sitting on a table .|Ширээн дээр сууж буй том хөрөөгөөр банз хайчилж буй хоёр хүн модоор ажиллаж байна.
6091899771.jpg|0|A person dressed as a court jester during a theatrical performance .|Театрын тоглолтын үеэр шүүхийн шоглогчийн хувцас өмссөн хүн .
609358708.jpg|0|A man wearing bright orange pants and shirt with white lettering on them and a black belt and boots stands in the street in front of a hotel with his hands on his hips , looking to his left while others stand and walk on the sidewalk behind him , some also looking in the same direction .|Цагаан бичээстэй тод улбар шар өнгийн өмд, цамц өмсөж, хар бүс, гутал өмссөн эрэгтэй гудамжинд гудамжинд гараа ташаан дээр нь тавиад зүүн тийшээ хараад бусад нь зогсож, алхаж байна. түүний ард явган хүний зам дээр зарим нь мөн адил зүг рүү харав.
6094112851.jpg|0|A musical band wearing dark green jackets and black pants are marching down a street while playing their instruments .|Хар ногоон хүрэм, хар өмд өмссөн хөгжмийн хамтлаг хөгжмийн зэмсэг тоглож байгаад гудамжаар алхаж байна.
6094363151.jpg|0|Three people with backpacks walk up a road in a forest , not far behind one white and one black dog .|Үүргэвчээ үүрсэн гурван хүн нэг цагаан, нэг хар нохойн араас холгүй ойн замаар алхаж байна.
6094672224.jpg|0|Two girls , one wearing a red shirt and one wearing a gray and blue shirt , are balancing on poles up in the air .|Нэг нь улаан цамц, нөгөө нь саарал, цэнхэр цамц өмссөн хоёр охин агаарт шон дээр тэнцвэрээ хадгалж байна.
6094931376.jpg|0|A single-file group of people wearing backpacks and other gear are hiking up the side of a green-covered mountain .|Үүргэвч, бусад хэрэгслээ өмссөн нэг файлтай хэсэг хүмүүс ногоон хучилттай уулын хажуугаар алхаж байна.
609681901.jpg|0|Two little girls sit in front of the flower garden , playing with chalk .|Цэцгийн цэцэрлэгийн урд шохойгоор тоглож буй хоёр охин сууж байна.
6098279409.jpg|0|Tests are being done in order to make sure this water will be safe and able to drink from .|Энэ усыг аюулгүй, ууж болох эсэхийг шалгахын тулд туршилт хийж байна.
6098659697.jpg|0|A man plays the accordion while smiling at a woman passing by with a group of people , and she is also smiling .|Хэсэг хүмүүстэй хажуугаар өнгөрч буй эмэгтэй рүү нэг эрэгтэй хүн баян хуур тоглож байх ба тэр ч бас инээмсэглэж байна.
6098995969.jpg|0|A group of people are in a small boat on a nice , blue river with lush green forestry in the background .|Хэсэг хүмүүс жижиг завинд суусан сайхан цэнхэр голын цаагуур ногоон ой модтой.
6099093979.jpg|0|A woman is sitting on some stairs outside with several baskets filled with craft items and miniature dolls at her feet and next to her for sale .|Гадаа шатан дээр нэгэн эмэгтэй суугаад гар урлалын зүйлсээр дүүргэсэн сагс, бяцхан хүүхэлдэйг хөлд нь хийгээд хажууд нь зарна.
6099913481.jpg|0|A group of young people wearing bathing suits are standing on a cliff over the water , with one of them ready to jump in the water below .|Усны хувцас өмссөн хэсэг залуус усан дээгүүр хадан цохион дээр зогсож байгаа бөгөөд тэдний нэг нь доорх усанд үсрэхэд бэлэн байна.
